,ID,Price,Levy,Manufacturer,Model,Prod. year,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Airbags,Category_1,Category_2,Category_3,Category_4,Category_5,Category_6,Category_7,Category_8,Category_9,Category_10,Category_11
11320,10548,3136,380,4,1203,2014,2,1.6,144000,4.0,1,2,7,0,1,0,0,0,0,0,0,0,0,0
11321,10554,11604,639,5,7,2014,6,2.0,401021,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11322,10572,21639,749,5,231,2014,2,2.4,92000,4.0,2,2,12,0,0,1,0,0,0,0,0,0,0,0
11323,10620,26343,259,2,78,2014,5,1.4,66000,4.0,1,2,10,0,1,0,0,0,0,0,0,0,0,0
11324,10623,7213,915,7,690,2014,3,3.0,86541,6.0,1,1,12,1,0,0,0,0,0,0,0,0,0,0
11325,10643,25264,777,5,24,2014,3,2.5,198916,4.0,1,2,4,0,0,0,0,0,0,0,1,0,0,0
11326,10648,14426,394,1,277,2014,1,2.5,176213,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11327,10678,18519,584,2,50,2014,2,1.8,1000,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11328,10685,10976,473,2,50,2014,2,1.4,83000,4.0,1,2,6,0,0,1,0,0,0,0,0,0,0,0
11329,10696,2430,584,3,30,2014,2,1.8,148640,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11330,10699,11917,382,5,7,2014,1,2.4,152000,4.0,1,2,10,0,0,1,0,0,0,0,0,0,0,0
11331,10721,34905,777,5,24,2014,3,2.5,132023,4.0,1,2,4,0,0,0,0,0,0,0,1,0,0,0
11332,10734,32302,639,5,5,2014,3,2.0,42367,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
11333,10743,10349,639,5,7,2014,6,2.0,571919,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11334,10752,30734,1053,7,10,2014,3,3.5,200179,6.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
11335,10756,36899,777,5,24,2014,3,2.5,86227,4.0,1,2,4,0,0,0,0,0,0,0,1,0,0,0
11336,10761,157,749,5,7,2014,2,2.4,144123,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11337,10768,11133,394,6,8,2014,1,2.5,179381,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11338,10791,15681,584,5,14,2014,2,1.8,73688,4.0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
11339,10793,12544,584,2,50,2014,2,1.8,87685,4.0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
11340,10794,314,1053,7,10,2014,3,3.5,149486,6.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
11341,10832,16308,308,6,6,2014,1,1.8,88447,4.0,1,2,12,0,1,0,0,0,0,0,0,0,0,0
11342,10840,27689,749,11,268,2014,2,2.4,140555,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
11343,10841,46728,0,1,1221,2014,1,2.5,133000,4.0,1,2,10,0,0,1,0,0,0,0,0,0,0,0
11344,10856,28980,0,6,415,2014,1,2.5,145000,4.0,1,2,8,0,0,1,0,0,0,0,0,0,0,0
11345,10857,1803,777,4,40,2014,2,2.5,83213,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11346,10867,188,259,2,78,2014,1,1.4,140461,4.0,1,2,12,0,1,0,0,0,0,0,0,0,0,0
11347,10869,10349,777,16,166,2014,2,2.5,169000,4.0,2,1,10,1,0,0,0,0,0,0,0,0,0,0
11348,10891,83107,0,10,323,2014,2,4.4,95000,8.0,2,1,12,1,0,0,0,0,0,0,0,0,0,0
11349,10895,16308,1080,34,1224,2014,2,3.6,130000,6.0,2,2,6,0,0,0,0,0,0,0,1,0,0,0
11350,10913,21953,777,6,8,2014,2,2.5,160000,6.0,1,2,10,0,0,1,0,0,0,0,0,0,0,0
11351,10924,862,259,2,78,2014,1,1.4,133195,4.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
11352,10926,4077,308,6,6,2014,1,1.8,173605,4.0,1,2,12,0,1,0,0,0,0,0,0,0,0,0
11353,10938,45025,639,5,5,2014,3,2.0,106806,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
11354,10957,56450,1190,6,734,2014,2,4.0,135000,6.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
11355,10960,11133,394,6,8,2014,1,2.5,179381,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11356,10974,23722,271,6,28,2014,1,1.5,41500,4.0,1,2,4,0,1,0,0,0,0,0,0,0,0,0
11357,10975,31581,777,5,24,2014,3,2.5,175342,4.0,1,2,4,0,0,0,0,0,0,0,1,0,0,0
11358,10976,14113,638,18,178,2014,2,2.0,45504,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11359,10988,1882,749,18,178,2014,2,2.4,206211,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11360,10992,784,394,6,8,2014,1,2.5,102397,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11361,11001,17876,639,5,641,2014,2,2.0,104000,4.0,1,2,8,0,1,0,0,0,0,0,0,0,0,0
11362,11008,11604,639,5,7,2014,6,2.0,336971,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11363,11017,4704,749,5,5,2014,2,2.4,306288,4.0,1,2,12,1,0,0,0,0,0,0,0,0,0,0
11364,11019,17249,0,6,27,2014,1,1.5,69000,5.0,1,2,12,0,1,0,0,0,0,0,0,0,0,0
11365,11033,706,639,13,210,2014,2,2.0,162032,4.0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
11366,11045,47120,694,36,264,2014,3,2.2,122172,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11367,11062,24433,777,5,24,2014,3,2.5,128000,4.0,1,2,4,0,0,0,0,0,0,0,1,0,0,0
11368,11072,34240,639,5,43,2014,3,2.0,117436,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
11369,11080,26343,777,6,8,2014,2,2.5,132000,4.0,2,2,12,0,0,1,0,0,0,0,0,0,0,0
11370,11081,32954,639,5,5,2014,3,2.0,195861,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
11371,11103,23505,639,5,43,2014,3,2.0,31169,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
11372,11114,14000,501,6,1239,2014,2,1.5,34000,4.0,1,2,2,0,1,0,0,0,0,0,0,0,0,0
11373,11128,784,394,6,8,2014,1,2.5,102397,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11374,11132,50178,0,7,10,2014,2,3.5,75000,6.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
11375,11139,706,639,7,317,2014,2,2.0,62976,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11376,11159,23521,777,6,8,2014,2,2.5,118400,4.0,2,2,8,0,0,1,0,0,0,0,0,0,0,0
11377,11162,1882,1053,7,10,2014,3,3.5,146395,6.0,1,3,12,0,0,1,0,0,0,0,0,0,0,0
11378,11167,549,1190,6,26,2014,2,4.0,238203,6.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
11379,11171,16099,777,6,8,2014,2,2.5,103123,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11380,11178,19444,777,16,54,2014,2,2.5,232000,4.0,2,1,8,1,0,0,0,0,0,0,0,0,0,0
11381,11194,4391,308,6,6,2014,1,1.8,151923,4.0,1,2,12,0,1,0,0,0,0,0,0,0,0,0
11382,11226,40092,639,5,43,2014,3,2.0,68725,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
11383,11232,43548,584,3,30,2014,2,1.8,70742,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11384,11237,36968,777,5,24,2014,3,2.5,139905,4.0,1,2,4,0,0,0,0,0,0,0,1,0,0,0
11385,11241,30583,777,5,24,2014,3,2.5,120309,4.0,1,2,4,0,0,0,0,0,0,0,1,0,0,0
11386,11247,31581,915,5,24,2014,3,3.0,114142,4.0,1,2,4,0,0,0,0,0,0,0,1,0,0,0
11387,11263,1882,749,5,7,2014,2,2.4,166008,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11388,11264,14586,501,6,28,2014,2,1.5,116350,4.0,1,2,4,0,1,0,0,0,0,0,0,0,0,0
11389,11268,220,259,2,78,2014,1,1.4,110958,4.0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
11390,11272,15530,501,6,28,2014,2,1.5,99529,4.0,1,2,4,0,1,0,0,0,0,0,0,0,0,0
11391,11287,188,1659,6,131,2014,2,5.7,101928,8.0,1,1,12,1,0,0,0,0,0,0,0,0,0,0
11392,11288,314,1053,7,10,2014,3,3.5,149486,6.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
11393,11315,31082,777,5,24,2014,3,2.5,170971,4.0,1,2,4,0,0,0,0,0,0,0,1,0,0,0
11394,11322,28608,639,2,154,2014,2,2.0,76686,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11395,11327,27284,0,4,40,2014,1,2.0,138000,4.0,2,2,12,0,0,1,0,0,0,0,0,0,0,0
11396,11333,314,749,2,45,2014,2,2.4,119768,4.0,1,2,12,1,0,0,0,0,0,0,0,0,0,0
11397,11348,10722,271,3,3,2014,1,1.5,81917,4.0,1,2,4,0,1,0,0,0,0,0,0,0,0,0
11398,11352,11604,639,5,7,2014,6,2.0,352590,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11399,11358,65858,517,1,1,2014,1,3.5,66575,6.0,2,1,12,1,0,0,0,0,0,0,0,0,0,0
11400,11361,220,1053,7,10,2014,3,3.5,95987,6.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
11401,11363,10036,639,5,7,2014,6,2.0,402468,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11402,11365,6899,915,10,172,2014,2,3.0,224938,6.0,1,1,12,1,0,0,0,0,0,0,0,0,0,0
11403,11366,37498,694,5,5,2014,3,2.2,157970,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
11404,11386,14500,333,4,162,2014,1,2.0,118400,4.0,3,2,12,0,1,0,0,0,0,0,0,0,0,0
11405,11392,30734,1053,7,10,2014,3,3.5,200179,6.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
11406,11411,24148,0,6,1257,2014,2,1.5,52000,4.0,2,2,8,0,1,0,0,0,0,0,0,0,0,0
11407,11415,26528,777,5,24,2014,3,2.5,183731,4.0,1,2,4,0,0,0,0,0,0,0,1,0,0,0
11408,11421,11133,394,6,8,2014,1,2.5,179381,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11409,11422,15367,584,5,14,2014,2,1.8,193600,4.0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
11410,11424,29504,639,2,51,2014,3,2.0,66883,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
11411,11444,28357,777,5,24,2014,3,2.5,151780,4.0,1,2,4,0,0,0,0,0,0,0,1,0,0,0
11412,11445,14856,639,2,50,2014,3,2.0,123850,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11413,11482,17562,1356,1,17,2014,2,4.6,146218,8.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
11414,11486,2274,394,6,8,2014,1,2.5,128739,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11415,11506,39201,517,6,18,2014,1,3.5,166560,6.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
11416,11524,10036,639,5,7,2014,6,2.0,421703,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11417,11527,784,394,6,8,2014,1,2.5,102397,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11418,11531,3136,1053,15,75,2014,2,3.5,150752,6.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11419,11535,4861,639,16,270,2014,2,2.0,236198,4.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
11420,11547,14897,584,49,1269,2014,2,1.8,77000,4.0,1,2,12,0,1,0,0,0,0,0,0,0,0,0
11421,11549,29774,639,5,43,2014,3,2.0,162973,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
11422,11550,29793,1053,7,10,2014,3,3.5,219030,6.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
11423,11558,627,1080,34,208,2014,2,3.6,147376,6.0,1,3,12,0,0,0,0,0,0,1,0,0,0,0
11424,11571,16621,638,18,178,2014,2,2.0,40067,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11425,11581,25889,380,5,14,2014,2,1.6,79000,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11426,11582,16935,638,18,178,2014,2,2.0,44768,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11427,11600,314,259,2,78,2014,1,1.4,131893,4.0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
11428,11603,14113,380,5,14,2014,3,1.6,32844,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11429,11614,16621,749,18,178,2014,2,2.4,93000,4.0,2,2,10,0,0,1,0,0,0,0,0,0,0,0
11430,11621,13589,380,5,254,2014,3,1.6,150743,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11431,11629,18189,777,6,8,2014,2,2.5,104000,4.0,2,2,4,0,0,1,0,0,0,0,0,0,0,0
11432,11647,15681,584,5,1279,2014,2,1.8,94400,4.0,2,2,10,0,0,1,0,0,0,0,0,0,0,0
11433,11649,13172,1266,3,3,2014,1,1.5,100000,4.0,2,2,7,0,1,0,0,0,0,0,0,0,0,0
11434,11655,24148,777,5,24,2014,3,2.5,51155,4.0,1,2,4,0,0,0,0,0,0,0,1,0,0,0
11435,11672,23204,501,3,3,2014,2,1.5,63300,4.0,1,2,4,0,1,0,0,0,0,0,0,0,0,0
11436,11677,32302,1604,7,10,2014,3,5.5,101424,8.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
11437,11687,26594,777,5,24,2014,3,2.5,179918,4.0,1,2,4,0,0,0,0,0,0,0,1,0,0,0
11438,11709,9832,363,2,226,2014,2,1.0,98861,4.0,1,2,4,0,1,0,0,0,0,0,0,0,0,0
11439,11713,4783,418,15,227,2014,2,1.2,138703,4.0,1,2,4,0,1,0,0,0,0,0,0,0,0,0
11440,11715,38737,694,36,264,2014,3,2.2,153541,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11441,11725,11604,639,5,7,2014,6,2.0,496592,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11442,11729,12529,524,18,365,2014,3,1.6,162878,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11443,11736,39891,639,5,43,2014,3,2.0,97081,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
11444,11740,314,333,4,40,2014,1,2.0,124493,4.0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
11445,11741,1803,1053,7,10,2014,2,3.5,74971,6.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
11446,11747,4077,777,15,107,2014,2,2.5,176632,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11447,11776,27591,639,5,43,2014,3,2.0,101816,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
11448,11778,14113,380,5,14,2014,3,1.6,32844,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11449,11801,14426,380,5,14,2014,3,1.6,78836,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11450,11809,157,915,13,105,2014,2,3.0,401128,6.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
11451,11813,8467,639,5,7,2014,6,2.0,679836,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11452,11820,45633,639,20,88,2014,3,2.0,87681,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
11453,11829,32910,777,5,24,2014,3,2.5,154154,4.0,1,2,4,0,0,0,0,0,0,0,1,0,0,0
11454,11835,706,584,12,25,2014,2,1.8,152582,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11455,11844,18817,308,6,6,2014,1,1.8,107500,4.0,3,2,12,0,1,0,0,0,0,0,0,0,0,0
11456,11875,19030,446,3,3,2014,2,1.3,39373,4.0,1,2,4,0,0,0,0,0,1,0,0,0,0,0
11457,11914,13702,247,3,3,2014,1,1.3,102082,4.0,1,2,4,0,1,0,0,0,0,0,0,0,0,0
11458,11918,2352,584,5,14,2014,2,1.8,157760,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11459,11926,35344,639,5,5,2014,3,2.0,129927,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
11460,11930,30734,1053,7,10,2014,3,3.5,200179,6.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
11461,11935,18000,1659,15,196,2014,2,2.0,240000,4.0,2,1,6,1,0,0,0,0,0,0,0,0,0,0
11462,11940,16308,0,6,27,2014,1,1.5,75000,4.0,1,2,8,0,0,1,0,0,0,0,0,0,0,0
11463,11945,16010,473,2,50,2014,2,1.4,121122,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11464,11949,100,0,5,14,2014,2,1.8,34343,4.0,2,2,10,0,0,1,0,0,0,0,0,0,0,0
11465,11976,13799,394,6,8,2014,1,2.5,172480,4.0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
11466,11977,3763,259,2,78,2014,1,1.4,138491,4.0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
11467,11981,392,639,7,317,2014,2,2.0,151334,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11468,11997,5645,749,3,1296,2014,2,2.4,117536,4.0,1,2,12,1,0,0,0,0,0,0,0,0,0,0
11469,12007,11133,394,6,8,2014,1,2.5,179381,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11470,12008,16465,638,18,178,2014,2,2.0,40067,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11471,12015,10036,639,5,7,2014,6,2.0,377942,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11472,12017,18817,749,18,178,2014,2,2.4,66379,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11473,12029,27193,446,3,3,2014,2,1.3,50000,4.0,1,2,4,0,1,0,0,0,0,0,0,0,0,0
11474,12050,7056,915,10,21,2014,3,3.0,141384,6.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
11475,12057,11604,639,5,7,2014,6,2.0,386544,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11476,12058,3763,259,2,78,2014,1,1.4,138491,4.0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
11477,12062,1882,1053,7,10,2014,2,3.5,146395,6.0,1,3,12,0,0,1,0,0,0,0,0,0,0,0
11478,12082,8151,363,2,226,2014,2,1.0,37542,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11479,12088,39750,639,20,88,2014,3,2.0,122950,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
11480,12101,10506,639,16,270,2014,2,2.0,142211,4.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
11481,12103,8781,639,5,7,2014,6,2.0,713351,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11482,12104,1882,1053,7,10,2014,2,3.5,146395,6.0,1,3,12,0,0,1,0,0,0,0,0,0,0,0
11483,12112,34108,777,5,24,2014,3,2.5,97010,4.0,1,2,4,0,0,0,0,0,0,0,1,0,0,0
11484,12115,5488,394,6,8,2014,1,2.5,109798,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11485,12116,20385,0,18,178,2014,2,2.4,75600,4.0,2,2,12,0,0,1,0,0,0,0,0,0,0,0
11486,12138,549,639,16,54,2014,2,2.0,72613,4.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
11487,12155,862,394,6,8,2014,1,2.5,130478,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11488,12162,11290,308,6,6,2014,1,1.8,10000,4.0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
11489,12166,5488,394,6,8,2014,1,2.5,109798,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11490,12174,26657,749,2,2,2014,2,2.4,55000,4.0,2,2,12,1,0,0,0,0,0,0,0,0,0,0
11491,12197,862,394,6,8,2014,1,2.5,130478,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11492,12218,14897,380,5,106,2014,3,1.6,38554,4.0,1,2,4,0,1,0,0,0,0,0,0,0,0,0
11493,12234,3293,832,6,26,2014,2,2.7,64994,4.0,1,3,12,1,0,0,0,0,0,0,0,0,0,0
11494,12239,14113,1266,6,794,2014,1,1.5,100000,4.0,3,2,8,0,1,0,0,0,0,0,0,0,0,0
11495,12252,23834,0,6,6,2014,5,1.8,123000,4.0,1,2,12,0,1,0,0,0,0,0,0,0,0,0
11496,12253,20071,0,6,1313,2014,2,1.5,80011,4.0,1,2,8,0,1,0,0,0,0,0,0,0,0,0
11497,12256,251,915,11,22,2014,3,3.0,242083,6.0,1,1,12,1,0,0,0,0,0,0,0,0,0,0
11498,12257,28852,0,6,8,2014,2,2.5,200000,4.0,1,2,8,0,0,1,0,0,0,0,0,0,0,0
11499,12260,57526,1080,2,308,2014,2,3.6,34481,4.0,1,2,4,0,0,0,0,0,0,0,0,1,0,0
11500,12264,29793,1053,7,10,2014,3,3.5,219030,6.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
11501,12272,15681,749,18,178,2014,2,2.4,136984,4.0,2,2,6,0,0,1,0,0,0,0,0,0,0,0
11502,12302,11133,1053,7,10,2014,3,3.5,238546,6.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
11503,12323,29793,1053,7,10,2014,3,3.5,219030,6.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
11504,12331,549,1053,1,374,2014,2,3.5,89315,6.0,1,3,12,0,0,1,0,0,0,0,0,0,0,0
11505,12336,16621,584,5,663,2014,2,1.8,144000,4.0,2,2,12,0,0,1,0,0,0,0,0,0,0,0
11506,12350,627,584,12,25,2014,2,1.8,121010,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11507,12355,10036,639,5,7,2014,6,2.0,335782,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11508,12362,20071,0,6,27,2014,1,1.5,153600,4.0,3,2,6,0,1,0,0,0,0,0,0,0,0,0
11509,12378,15681,380,4,205,2014,2,1.6,94640,4.0,2,2,8,0,1,0,0,0,0,0,0,0,0,0
11510,12384,7527,639,16,270,2014,2,2.0,94000,4.0,1,1,8,1,0,0,0,0,0,0,0,0,0,0
11511,12388,157,915,13,105,2014,2,3.0,401128,6.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
11512,12389,36065,639,5,5,2014,3,2.0,69191,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
11513,12390,14426,394,1,277,2014,1,2.5,176213,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11514,12401,21953,777,6,8,2014,2,2.5,75419,4.0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
11515,12404,21953,777,6,8,2014,2,2.5,97979,4.0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
11516,12409,25638,501,3,3,2014,2,1.5,78000,4.0,1,2,4,0,1,0,0,0,0,0,0,0,0,0
11517,12416,20385,639,4,40,2014,2,2.0,99000,4.0,2,2,12,0,0,1,0,0,0,0,0,0,0,0
11518,12419,1098,394,6,8,2014,1,2.5,398069,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11519,12424,16308,584,5,14,2014,2,1.8,106789,4.0,2,2,12,0,0,1,0,0,0,0,0,0,0,0
11520,12453,29793,1053,7,10,2014,3,3.5,219030,6.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
11521,12463,784,394,6,8,2014,1,2.5,102397,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11522,12486,16308,0,12,25,2014,2,2.0,129600,4.0,4,2,0,0,0,1,0,0,0,0,0,0,0,0
11523,12491,862,394,6,8,2014,1,2.5,130478,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11524,12517,706,394,6,8,2014,1,2.5,115312,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11525,12525,67690,1053,6,18,2014,2,3.5,115000,6.0,2,1,12,1,0,0,0,0,0,0,0,0,0,0
11526,12526,10036,639,5,7,2014,6,2.0,735970,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11527,12527,32302,1604,7,10,2014,2,5.5,101424,8.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
11528,12529,42965,1356,7,363,2014,2,4.6,201634,8.0,1,1,12,1,0,0,0,0,0,0,0,0,0,0
11529,12531,17249,584,5,14,2014,2,1.8,133502,4.0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
11530,12533,10976,1266,3,1333,2014,1,1.5,128000,4.0,1,1,4,0,1,0,0,0,0,0,0,0,0,0
11531,12551,27356,380,5,14,2014,3,1.6,90000,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11532,12553,157,915,13,105,2014,2,3.0,401128,6.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
11533,12564,26030,0,2,78,2014,5,1.4,93000,4.0,1,2,10,0,0,1,0,0,0,0,0,0,0,0
11534,12565,3058,915,13,105,2014,2,3.0,140507,6.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
11535,12566,11760,915,13,34,2014,3,3.0,66661,6.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
11536,12574,27654,380,5,14,2014,2,1.6,86000,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11537,12584,36968,777,5,24,2014,3,2.5,139905,4.0,1,2,4,0,0,0,0,0,0,0,1,0,0,0
11538,12608,41917,694,5,5,2014,3,2.2,188679,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
11539,12615,31361,639,18,178,2014,2,2.0,86000,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11540,12617,26657,394,6,8,2014,1,2.5,85000,4.0,2,2,12,0,0,1,0,0,0,0,0,0,0,0
11541,12631,21169,639,5,43,2014,3,2.0,38955,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
11542,12632,10036,639,5,7,2014,6,2.0,353049,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11543,12634,1882,382,5,7,2014,1,2.4,247835,4.0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
11544,12642,23129,639,5,43,2014,3,2.0,191826,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
11545,12654,25512,639,20,70,2014,3,2.0,134368,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
11546,12666,941,308,6,6,2014,1,1.8,270410,4.0,1,2,12,0,1,0,0,0,0,0,0,0,0,0
11547,12681,28225,501,6,28,2014,2,1.5,56000,4.0,1,2,4,0,1,0,0,0,0,0,0,0,0,0
11548,12686,11133,394,6,8,2014,1,2.5,179381,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11549,12694,27770,639,2,45,2014,3,2.0,165000,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
11550,12709,11133,394,6,8,2014,1,2.5,179381,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
11551,12715,42171,501,6,28,2014,2,1.5,38161,4.0,1,2,4,0,1,0,0,0,0,0,0,0,0,0
11552,12730,39389,639,5,5,2014,3,2.0,80186,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
11553,12732,19946,380,5,14,2014,2,1.6,58317,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
11554,12758,15577,639,2,50,2014,3,2.0,77192,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
