ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Airbags
14989,14269,1324,6,18,2010,1,1,3.3,300366,6.0,1,1,12
14990,31,1113,21,261,2012,3,2,3.7,291840,6.0,1,2,12
14991,11917,0,6,28,2012,2,1,1.3,155000,4.0,3,2,4
14992,13172,585,6,6,2013,2,1,1.8,180000,4.0,2,2,8
14993,12544,642,4,220,2012,3,2,2.0,139010,4.0,1,2,0
14994,22894,1273,7,47,2015,1,3,3.5,79080,6.0,1,1,12
14995,6586,364,2,226,2012,2,2,1.0,40079,4.0,1,2,4
14996,7840,0,7,152,1997,3,2,2.0,305125,4.0,4,3,4
14997,470,1750,6,18,2008,1,1,3.3,182024,6.0,1,1,12
14998,11604,0,6,28,2013,2,1,1.5,118000,4.0,3,2,4
14999,1490,1360,1,17,2013,1,2,4.6,154115,8.0,1,1,0
15000,549,574,3,156,2010,2,1,1.3,245070,4.0,1,2,0
15001,862,781,15,107,2012,3,2,2.5,97627,4.0,1,2,12
15002,22357,642,2,51,2012,1,3,2.0,132863,4.0,1,2,4
15003,24775,0,7,10,2008,3,2,3.5,163000,6.0,2,3,8
15004,15000,0,12,25,2012,3,6,2.0,130000,4.0,1,2,8
15005,32973,1086,11,22,2012,1,2,3.6,175788,4.0,1,2,4
15006,3920,1104,10,21,2015,1,3,3.0,201056,6.0,1,1,0
15007,1646,1750,6,18,2008,1,1,3.3,269162,6.0,1,1,12
15008,784,394,6,8,2014,3,1,2.5,102397,4.0,1,2,12
15009,50018,1131,5,5,2013,1,3,2.0,128197,4.0,1,2,4
15010,12231,474,2,50,2013,3,2,1.4,112000,4.0,2,2,12
15011,27463,1091,5,24,2016,6,3,2.5,203073,4.0,1,2,4
15012,784,781,4,4,2012,1,1,2.5,95349,4.0,1,2,0
15013,13172,753,5,7,2012,3,1,2.4,125000,4.0,3,2,10
15014,15323,836,5,59,2010,7,2,2.0,132008,4.0,1,2,4
15015,392,353,1,110,2015,2,1,1.8,115347,4.0,1,2,0
15016,13172,891,5,7,2016,3,6,2.0,577053,4.0,1,2,4
15017,9095,0,12,1467,2003,5,6,1.4,220000,4.0,4,2,4
15018,39201,1714,7,153,2017,1,2,3.5,95541,6.0,1,3,0
15019,23521,0,6,6,2012,2,1,1.8,107000,4.0,1,2,10
15020,18817,0,6,27,2014,2,1,1.5,63000,4.0,3,2,12
15021,5645,1308,10,172,2012,1,2,4.4,123622,8.0,1,1,12
15022,15681,3699,6,1468,1993,1,2,4.5,223000,6.0,1,1,0
15023,11604,0,8,272,2008,1,3,1.3,1373,4.0,4,2,4
15024,48403,971,5,5,2016,1,3,2.2,125629,4.0,1,2,4
15025,68053,0,6,8,2018,3,2,2.5,40000,4.0,2,2,12
15026,24571,1131,2,45,2013,1,3,2.0,153000,4.0,1,2,4
15027,11604,0,3,3,2012,2,2,1.3,145000,4.0,3,2,4
15028,12544,862,4,40,2011,3,1,2.5,82603,4.0,1,2,0
15029,11300,988,6,6,2007,3,1,1.5,150000,4.0,1,2,12
15030,36065,0,5,43,2017,1,2,2.0,36800,4.0,2,2,8
15031,4234,900,35,262,2015,3,2,2.4,0,4.0,1,2,12
15032,7527,1345,18,274,2008,1,3,2.5,74367,4.0,1,2,4
15033,1803,574,3,156,2010,2,1,1.3,187312,4.0,1,2,0
15034,22260,639,2,154,2014,3,2,2.0,120000,4.0,1,2,4
15035,9252,0,3,3,2007,2,2,1.5,146500,4.0,4,2,2
15036,36808,1131,20,88,2013,1,3,2.0,126116,4.0,1,2,4
15037,10036,639,5,7,2014,3,6,2.0,319850,4.0,1,2,4
15038,9408,0,6,6,2006,2,1,1.5,320000,4.0,2,2,6
15039,25716,0,13,34,2012,1,2,3.2,100000,6.0,2,1,8
15040,6899,0,7,152,1998,3,2,2.0,0,4.0,1,3,4
15041,1019,586,5,14,2012,3,2,1.8,240560,4.0,1,2,12
15042,10000,1266,6,28,2014,2,1,1.5,98000,4.0,1,2,2
15043,81539,1935,1,61,2016,1,2,4.6,155976,8.0,1,1,0
15044,17876,779,12,91,2013,3,2,2.5,106293,6.0,2,2,12
15045,314,259,2,78,2014,2,1,1.4,131893,4.0,1,2,0
15046,29793,1053,7,10,2014,3,3,3.5,219030,6.0,1,1,12
15047,6586,690,3,3,2016,2,2,1.5,0,4.0,1,2,12
15048,11917,125,4,40,2013,3,2,1.6,62000,4.0,2,2,6
15049,627,919,13,98,2012,3,2,3.0,168176,6.0,1,1,12
15050,18503,0,10,21,2005,1,2,3.0,270000,6.0,2,1,10
15051,33243,2225,1,61,2017,1,2,4.6,69918,8.0,1,1,12
15052,2117,919,7,10,2012,3,3,3.0,171221,6.0,1,3,12
15053,16621,585,5,14,2013,3,2,1.8,1456394,4.0,2,2,8
15054,8781,0,1,209,2000,1,2,3.0,230000,6.0,1,1,0
15055,45044,765,20,88,2015,1,3,2.0,102118,4.0,1,2,4
15056,392,917,10,21,2013,1,2,3.0,160813,6.0,1,1,12
15057,26030,382,2,78,2017,2,1,1.5,52062,4.0,1,2,0
15058,15681,1811,1,61,2010,1,2,4.6,275240,8.0,1,1,0
15059,784,1646,1,61,2015,1,2,4.6,129931,8.0,1,1,0
15060,30,0,3,3,2005,2,2,1.3,0,4.0,1,2,4
15061,25729,831,5,14,2017,3,2,1.6,56378,4.0,1,2,4
15062,8154,781,16,54,2012,1,2,2.5,281659,4.0,1,1,0
15063,3136,0,15,1225,1996,2,2,1.4,441745,4.0,4,2,2
15064,7840,0,15,128,2005,2,2,1.5,199000,4.0,1,2,8
15065,470,2225,1,61,2017,1,2,4.6,69918,8.0,1,1,0
15066,1176,1077,5,14,2019,3,2,2.0,16013,4.0,1,2,12
15067,42218,1017,5,43,2017,1,3,2.0,89736,4.0,1,2,4
15068,18973,836,5,14,2010,3,2,2.0,123648,4.0,1,2,4
15069,2352,1091,6,8,2016,3,2,2.5,78920,4.0,1,2,12
15070,1803,1131,16,270,2013,3,2,2.0,333208,4.0,1,1,0
15071,28821,749,11,268,2014,1,2,2.4,79197,4.0,1,2,4
15072,24775,919,7,690,2012,1,3,3.0,255114,6.0,1,1,12
15073,8781,584,5,14,2014,3,2,1.8,60000,4.0,2,2,10
15074,392,781,6,8,2012,3,1,2.5,314373,4.0,1,2,12
15075,5645,0,8,288,2001,3,4,2.2,255100,4.0,1,2,2
15076,15681,1811,1,61,2010,1,2,4.6,275240,8.0,1,1,0
15077,3607,781,6,8,2012,3,1,2.5,156518,4.0,1,2,12
15078,12858,934,16,54,2015,1,2,2.5,93170,4.0,1,1,0
15079,25716,891,5,7,2016,3,6,2.0,57491,4.0,1,2,4
15080,33741,777,5,24,2014,8,3,2.5,106200,4.0,1,2,4
15081,6429,1282,2,45,2007,1,3,2.0,76198,4.0,1,2,4
15082,4077,919,10,21,2012,1,3,3.0,274098,6.0,1,1,0
15083,50196,891,5,5,2016,1,3,2.0,117618,4.0,1,2,4
15084,23521,900,5,7,2015,3,2,2.4,91200,4.0,2,2,6
15085,12701,1198,18,831,2019,1,1,1.6,429,4.0,1,2,12
15086,1803,1277,5,7,2018,3,2,2.4,11314,4.0,1,2,12
15087,1019,1537,6,18,2009,3,1,3.3,318358,6.0,1,1,12
15088,19924,1131,5,43,2013,1,3,2.0,41204,4.0,1,2,4
15089,6586,1286,18,278,2007,1,3,2.0,63488,4.0,1,2,4
15090,706,1399,7,10,2010,3,3,3.5,205968,6.0,1,1,12
15091,9408,0,7,152,1993,3,2,2.0,219529,4.0,4,3,0
15092,29166,0,3,30,2016,3,2,2.0,44821,4.0,4,2,6
15093,38217,639,2,45,2014,1,3,2.0,48450,4.0,1,2,4
15094,14426,585,5,14,2013,3,2,1.8,80000,4.0,1,2,6
15095,18826,125,5,14,2013,3,2,1.6,167137,4.0,1,2,4
15096,19943,642,5,43,2012,1,3,2.0,102156,4.0,1,2,4
15097,23521,0,15,243,2010,1,2,4.0,121000,6.0,4,1,6
15098,9361,779,12,676,2013,3,2,2.5,131000,5.0,2,2,10
15099,39750,1131,20,88,2013,1,3,2.0,94307,4.0,1,2,4
15100,314,1017,7,33,2017,3,2,2.0,26802,4.0,1,3,12
15101,157,749,5,7,2014,3,2,2.4,144123,4.0,1,2,12
15102,8154,0,15,320,2009,2,2,1.6,180000,4.0,4,2,4
15103,14113,1047,43,885,2007,9,2,1.6,180000,4.0,4,2,6
15104,25032,831,5,14,2017,7,2,1.6,22607,4.0,1,2,4
15105,784,1537,6,18,2009,1,1,3.3,472304,6.0,1,1,12
15106,23994,1131,5,43,2013,1,3,2.0,165003,4.0,1,2,4
15107,36711,642,5,59,2012,7,2,2.0,77231,4.0,1,2,4
15108,549,1885,10,21,2010,1,2,4.8,197200,8.0,1,1,12
15109,36997,830,6,28,2019,2,2,1.5,2598,4.0,1,2,4
15110,4861,1058,7,10,2012,3,3,3.5,128202,6.0,1,3,12
15111,282,2455,1,17,2008,1,2,4.7,218126,8.0,1,1,0
15112,14247,836,5,7,2010,3,2,2.0,63655,4.0,1,2,4
15113,14113,0,4,1470,2007,1,2,3.5,168000,6.0,1,1,12
15114,34497,0,6,76,2014,1,2,2.5,139200,4.0,2,1,6
15115,3136,0,6,6,2006,3,1,1.5,215000,4.0,1,2,6
15116,35438,0,2,1471,2010,7,2,3.6,100000,6.0,4,3,6
15117,3293,900,18,178,2015,3,2,2.4,150325,4.0,1,2,12
15118,6899,934,16,54,2015,1,2,2.5,90392,4.0,1,1,0
15119,22106,707,5,59,2011,7,2,2.0,134000,4.0,1,2,4
15120,18817,639,10,211,2014,3,2,2.0,121003,4.0,1,3,0
15121,13150,765,2,154,2015,3,6,2.0,56128,4.0,1,2,4
15122,6586,0,21,436,2002,2,2,1.3,230000,4.0,4,2,2
15123,13642,1172,7,10,2011,3,3,3.5,64496,6.0,1,1,12
15124,13172,1528,4,11,2007,4,3,2.4,250000,4.0,4,3,0
15125,30,0,3,3,2003,2,2,1.3,164000,4.0,1,2,4
15126,470,125,15,37,2013,1,2,1.6,108765,4.0,1,1,0
15127,3136,0,7,340,2002,7,2,0.6,10000,4.0,2,3,2
15128,25089,0,10,1420,2007,1,2,3.0,285000,6.0,2,1,8
15129,30,0,3,3,2005,2,2,1.3,0,4.0,1,2,4
15130,11760,915,13,34,2014,3,3,3.0,66661,6.0,1,1,0
15131,314,707,4,220,2011,3,2,2.0,242211,4.0,1,2,12
15132,10976,0,21,1030,2005,7,2,1.8,55000,4.0,4,3,4
15133,22000,1091,6,1448,2016,3,2,2.5,142000,4.0,2,2,0
15134,6586,0,8,288,1999,3,2,1.8,345555,6.0,4,2,4
15135,7500,1024,12,25,2010,3,2,2.5,104000,4.0,1,2,8
15136,2509,125,4,40,2013,3,2,1.6,358936,4.0,1,2,12
15137,1019,765,5,43,2015,1,2,2.0,0,4.0,1,2,0
15138,14740,815,6,6,2011,3,1,1.8,112000,4.0,3,2,8
15139,862,1399,7,10,2010,3,2,3.5,239224,6.0,1,1,12
15140,9800,707,4,269,2011,5,2,2.0,161000,4.0,1,2,5
15141,20385,0,6,8,2012,3,1,2.5,320000,4.0,3,2,6
15142,7000,0,8,120,1998,2,2,1.6,555555,4.0,4,2,2
15143,31,490,3,156,2011,2,1,1.3,198891,4.0,1,2,0
15144,18817,831,5,7,2011,3,1,2.4,169600,4.0,1,3,4
15145,53154,930,5,43,2018,1,3,1.7,79550,4.0,1,2,4
15146,3763,0,4,11,1994,4,3,2.5,11111,4.0,4,3,0
15147,16935,308,6,6,2014,2,1,1.8,91358,4.0,3,2,12
15148,118676,1968,5,5,2019,1,2,3.8,24074,4.0,1,2,4
15149,9408,0,7,582,2000,1,6,3.2,234603,6.0,1,1,4
15150,22693,836,5,5,2010,1,3,2.0,153997,4.0,1,2,4
15151,2744,751,5,7,2013,3,1,2.4,126690,4.0,1,2,0
15152,706,1850,7,10,2008,3,3,3.5,122874,6.0,1,3,12
15153,20385,765,11,781,2015,1,2,2.0,115000,4.0,2,2,7
15154,19444,0,6,27,2012,2,1,1.5,176000,4.0,1,2,6
15155,282,1131,13,210,2013,3,2,2.0,157584,4.0,1,1,0
15156,47957,934,5,24,2015,6,3,2.5,40593,4.0,1,2,4
15157,21109,833,2,45,2015,1,3,2.2,78541,4.0,1,2,4
15158,20432,502,3,3,2013,2,2,1.5,79500,4.0,1,2,4
15159,8467,0,7,1472,1998,3,3,2.9,40000,8.0,4,3,2
15160,627,1481,13,31,2017,1,2,3.0,49602,6.0,1,1,12
15161,18189,777,6,8,2014,3,2,2.5,147000,4.0,2,2,10
15162,27755,764,18,178,2016,3,3,1.7,31965,4.0,1,2,4
15163,10945,1024,5,24,2010,8,3,2.5,112219,4.0,1,2,4
15164,16599,836,5,7,2010,3,2,2.0,184495,4.0,1,2,4
15165,27259,642,5,43,2012,1,3,2.0,117862,4.0,1,2,4
15166,2352,503,3,3,2012,3,2,1.5,167158,4.0,1,2,0
15167,8467,0,6,44,2008,2,2,1.5,170000,4.0,1,1,6
15168,392,1091,6,76,2016,1,2,2.5,125675,4.0,1,1,12
15169,10036,891,5,7,2016,3,6,2.0,517559,4.0,1,2,4
15170,4679,966,17,55,2009,3,2,2.0,74540,4.0,1,2,4
15171,3607,441,5,7,2015,3,1,2.4,229192,4.0,1,2,0
15172,3293,753,18,278,2012,1,2,2.4,152466,4.0,1,2,12
15173,13799,777,4,40,2014,3,2,2.5,137374,4.0,1,2,0
15174,27441,1016,18,178,2017,3,2,2.0,30087,4.0,1,2,4
15175,30,0,3,3,2005,2,2,1.3,0,4.0,1,2,4
15176,28225,1172,7,47,2011,1,2,3.5,129000,6.0,2,3,12
15177,1803,585,6,6,2013,2,1,1.8,184528,4.0,1,2,12
15178,26861,769,5,5,2011,1,3,2.2,188787,4.0,1,2,4
15179,6586,0,7,1474,2001,3,4,2.0,260000,4.0,4,3,4
15180,34811,1363,1,61,2012,1,2,4.6,229334,8.0,1,1,0
15181,13485,0,7,58,2004,3,2,3.2,231200,6.0,2,3,10
15182,470,1024,6,8,2010,3,2,2.5,369814,4.0,1,2,12
15183,90,0,5,7,2014,3,1,2.4,105000,4.0,2,2,16
15184,392,1131,4,4,2013,1,2,2.0,69813,4.0,1,2,12
15185,7527,2913,34,497,2018,3,2,5.7,91843,8.0,1,3,12
15186,3293,125,15,37,2013,1,2,1.6,153888,4.0,1,1,0
15187,49848,1077,3,30,2019,3,2,2.0,20700,4.0,1,2,4
15188,17562,0,10,297,2008,3,2,3.5,211200,8.0,2,3,0
15189,12544,345,6,6,2016,3,1,1.5,296104,4.0,1,2,12
15190,282,753,5,7,2012,3,1,2.4,226814,4.0,1,2,0
15191,314,2410,7,10,2010,3,2,6.2,274771,8.0,1,3,12
15192,20855,1003,5,14,2016,3,6,1.6,31780,4.0,1,2,4
15193,56340,864,11,228,2012,1,3,2.8,141173,4.0,1,2,4
15194,41886,694,5,5,2014,1,3,2.2,126410,4.0,1,2,4
15195,6586,746,6,6,2009,2,1,1.5,173213,4.0,1,2,12
15196,9565,397,1,110,2016,2,1,1.8,71904,4.0,1,2,0
15197,7527,1586,20,88,2007,1,3,2.5,68855,4.0,1,2,4
15198,21796,1249,6,151,2017,3,2,2.5,46096,4.0,1,2,8
15199,9252,917,10,21,2013,1,3,3.0,88829,6.0,1,1,12
15200,54882,0,6,474,2012,11,3,3.0,163000,4.0,4,1,8
15201,314,1646,1,61,2015,1,2,4.6,102907,8.0,1,1,0
15202,9722,0,10,211,2001,3,2,2.2,167815,6.0,2,3,4
15203,40926,765,20,88,2015,1,3,2.0,90344,4.0,1,2,4
15204,862,1399,7,10,2010,3,3,3.5,239224,6.0,1,1,12
15205,45633,1091,5,24,2016,6,3,2.5,93000,4.0,1,2,4
15206,706,1481,13,31,2017,1,2,3.0,14701,6.0,1,1,0
15207,157,919,7,47,2012,1,3,3.0,145227,6.0,1,1,12
15208,35344,1003,20,130,2016,1,3,1.6,107328,4.0,1,2,4
15209,24775,753,3,49,2012,1,2,2.4,107000,4.0,1,1,8
15210,15681,0,4,4,2009,1,1,2.3,160000,4.0,3,1,4
15211,10349,1855,15,74,2011,8,2,2.0,105000,4.0,3,2,2
15212,32311,1003,20,130,2016,1,2,1.6,115031,4.0,1,2,4
15213,68681,1493,7,153,2016,1,2,3.5,117368,6.0,1,1,0
15214,7527,475,2,39,2012,3,2,1.4,216000,4.0,4,2,6
15215,13667,0,6,6,2008,3,1,1.5,211000,4.0,3,2,0
15216,10976,765,5,7,2015,3,6,2.0,619021,4.0,1,2,4
15217,40769,0,7,35,2008,3,2,1.8,2700,4.0,4,3,0
15218,62408,1811,1,61,2010,1,2,4.6,133000,8.0,2,1,10
15219,14113,586,6,1479,2012,3,1,1.8,132451,4.0,2,2,8
15220,14113,0,10,931,2002,3,2,4.4,287000,8.0,2,3,0
15221,16465,1017,5,232,2017,3,2,2.0,69232,4.0,1,2,8
15222,42651,1017,7,36,2017,1,2,2.0,44995,4.0,1,1,0
15223,7840,0,8,137,2000,8,2,1.8,11111,4.0,4,2,4
15224,15323,583,5,14,2011,3,2,1.6,125933,4.0,1,2,4
15225,22063,836,5,43,2010,1,3,2.0,142264,4.0,1,2,4
15226,5018,639,13,210,2014,3,2,2.0,81818,4.0,1,1,0
15227,470,2225,1,61,2017,1,2,4.6,69918,8.0,1,1,0
15228,6272,0,7,35,1995,3,4,2.0,237000,4.0,4,3,2
15229,15053,765,5,7,2015,3,6,2.0,290431,4.0,1,2,4
15230,941,1058,1,1,2012,1,1,3.5,232357,6.0,1,1,12
15231,36711,877,5,43,2017,1,3,1.7,90000,4.0,1,2,4
15232,31581,1131,5,43,2013,1,3,2.0,101042,4.0,1,2,4
15233,12388,1399,7,10,2010,3,3,3.5,189530,6.0,1,1,12
15234,8154,0,10,149,2001,3,2,1.9,240000,4.0,4,3,2
15235,13172,0,6,1480,2002,1,2,2.0,120000,4.0,1,1,6
15236,392,831,5,43,2011,1,2,2.4,179746,4.0,1,2,0
15237,15423,687,5,14,2010,3,2,1.6,136496,4.0,1,2,4
15238,4234,353,6,6,2015,2,1,1.8,123778,4.0,1,2,12
15239,27065,629,5,14,2015,3,2,1.6,81036,4.0,1,2,4
15240,10192,0,6,1482,2006,8,2,1.5,200000,4.0,1,2,8
15241,33575,880,5,14,2018,3,2,1.6,53871,4.0,1,2,4
15242,40142,1586,6,734,2010,1,2,4.0,283200,6.0,1,1,8
15243,11917,1024,4,40,2010,3,1,2.5,176000,4.0,3,2,6
15244,470,978,15,334,2019,3,2,1.8,12179,4.0,1,2,12
15245,8154,0,21,399,2003,2,2,2.3,150000,4.0,2,2,4
15246,70,0,6,6,2008,3,1,1.6,150000,4.0,1,2,8
15247,37984,1131,20,88,2013,1,3,2.0,105949,4.0,1,2,4
15248,7840,0,3,49,1999,1,2,2.0,44000,4.0,4,1,2
15249,392,831,5,7,2011,3,1,2.4,0,4.0,1,2,0
15250,4391,0,12,101,1995,2,4,1.8,260000,4.0,4,2,4
15251,392,1131,4,40,2013,3,1,2.0,128341,4.0,1,2,0
15252,7213,0,16,54,2002,2,4,2.0,120000,4.0,1,1,6
15253,27065,629,5,14,2015,3,2,1.6,104900,4.0,1,2,4
15254,18826,531,5,14,2012,3,2,1.6,132000,4.0,1,2,4
15255,10663,0,3,3,2011,2,1,1.3,136000,4.0,3,2,6
15256,6899,0,15,514,2001,3,2,2.5,144000,6.0,2,3,6
15257,157,1058,7,47,2012,1,3,3.5,245762,6.0,1,1,12
15258,27654,629,5,14,2015,3,2,1.6,68201,4.0,1,2,4
15259,10663,658,3,156,2009,2,1,1.3,137000,4.0,1,2,12
15260,1568,831,2,2,2011,1,2,2.4,80000,4.0,1,2,12
15261,5645,0,7,16,1997,3,3,2.2,296376,4.0,4,3,4
15262,470,1399,1,9,2010,1,2,3.5,138070,6.0,1,1,12
15263,13231,707,20,130,2011,3,3,2.0,303000,4.0,1,2,4
15264,13172,891,5,7,2016,3,6,2.0,369695,4.0,1,2,4
15265,8781,474,23,82,2013,2,2,1.4,123163,4.0,1,2,0
15267,3293,1872,2,239,2018,3,2,3.6,71194,6.0,1,2,12
15268,20071,0,19,150,2012,1,2,2.0,176352,4.0,2,2,11
15269,24123,639,20,70,2014,1,3,2.0,162169,4.0,1,2,4
15270,2500,0,16,54,2001,6,2,2.0,180000,4.0,4,1,2
15271,251,557,6,8,2019,3,1,2.5,39552,4.0,1,2,12
15272,17249,353,6,6,2015,2,1,1.8,205338,4.0,1,2,0
15273,2352,980,6,122,2018,3,2,1.8,31176,4.0,1,2,12
15274,470,1399,1,9,2010,1,2,3.5,138070,6.0,1,1,12
15276,15718,1099,20,88,2010,1,3,2.7,246600,4.0,1,2,4
15277,13291,586,6,6,2012,3,1,1.8,198400,4.0,1,2,0
15278,13172,1296,6,1484,2008,3,1,2.4,192000,4.0,2,2,12
15279,157,1363,1,61,2012,1,2,4.6,189704,8.0,1,1,0
15280,706,503,3,3,2012,1,2,1.5,277856,4.0,1,2,0
15281,36065,0,11,22,2011,1,2,3.6,103000,6.0,2,1,10
15282,21953,0,4,162,2015,2,5,2.0,124000,4.0,2,2,12
15283,549,810,5,14,2016,3,2,1.8,47422,4.0,1,2,12
15284,23521,0,4,11,1996,4,3,2.5,123000,4.0,4,3,2
15285,17249,0,3,3,2014,3,1,1.5,127000,4.0,2,2,6
15286,18817,2505,10,1420,2008,1,2,4.8,272000,8.0,2,1,10
15287,941,1024,6,8,2010,3,2,2.5,236571,4.0,1,2,12
15288,54568,1360,1,17,2013,1,2,4.6,202651,8.0,1,1,0
15289,862,761,6,6,2010,3,1,1.8,421546,4.0,1,2,12
15290,470,125,15,37,2013,3,2,1.6,108765,4.0,1,1,0
15291,157,1273,1,9,2015,1,2,3.5,290235,6.0,1,1,12
15292,1254,1055,6,18,2013,1,2,3.5,202861,6.0,1,1,12
15293,10976,0,3,837,2011,3,1,1.5,170000,4.0,1,2,4
15294,5959,394,6,8,2014,3,1,2.5,0,4.0,1,2,12
15295,6586,1190,6,26,2014,3,2,4.0,0,6.0,1,3,12
15296,26657,1399,1,1,2010,1,1,3.5,0,6.0,1,1,0
15297,50,0,6,6,2009,2,1,1.5,170000,4.0,1,2,0
15298,18189,0,6,6,2013,2,1,1.5,42000,4.0,1,2,8
15299,1568,1172,7,10,2011,7,3,3.5,226251,6.0,1,3,12
15300,941,753,5,7,2012,3,2,2.4,181131,4.0,1,2,12
15301,63976,0,7,47,2015,1,2,3.5,39300,6.0,2,1,12
15302,627,642,26,508,2012,3,2,2.0,267184,4.0,1,1,0
15303,15367,765,2,154,2015,3,6,2.0,33034,4.0,1,2,4
15304,62992,1079,5,7,2018,3,2,2.0,72913,4.0,1,2,4
15305,12544,1131,4,220,2013,2,2,2.0,215626,4.0,4,2,12
15306,23536,836,5,5,2010,1,3,2.0,198474,4.0,1,2,4
15307,37984,1003,20,130,2016,1,3,1.6,89298,4.0,1,2,4
15308,47,1493,1,9,2016,1,2,3.5,65981,6.0,1,2,12
15309,17876,0,6,6,2010,3,1,1.8,310400,4.0,3,2,6
15310,30734,1053,7,10,2014,3,3,3.5,200179,6.0,1,1,12
15311,8154,0,19,67,2003,1,4,2.4,14529,4.0,2,1,2
15312,3450,271,6,6,2014,2,1,1.5,96072,4.0,1,2,12
15313,470,2225,1,61,2017,1,2,4.6,69918,8.0,1,1,0
15314,1725,1324,6,18,2010,3,1,3.3,226198,6.0,1,1,12
15315,47042,1327,6,76,2018,1,2,2.5,15000,4.0,1,2,2
15316,1803,831,3,49,2011,1,2,2.4,244067,4.0,1,2,12
15317,1882,738,2,50,2017,3,2,1.4,119352,4.0,1,2,12
15318,314,639,4,220,2014,3,2,2.0,142330,4.0,1,2,12
15319,25299,836,5,43,2010,1,3,2.0,111200,4.0,1,2,4
15320,20385,0,3,1485,2010,1,2,3.5,176000,6.0,1,1,8
15321,5959,0,10,502,1995,3,2,1.6,294000,4.0,4,3,4
15322,39201,881,6,1486,2015,3,1,2.5,40899,4.0,1,2,4
15323,314,753,5,43,2012,1,2,2.4,177080,4.0,1,2,0
15324,50,0,6,6,2009,2,1,1.5,200000,4.0,1,2,10
15325,7527,1714,7,153,2017,1,2,3.5,55403,6.0,1,3,0
15326,13485,2467,10,146,2005,3,6,3.0,150000,6.0,2,3,8
15327,16932,0,6,6,2010,3,1,1.8,376000,4.0,1,2,8
15328,3763,879,4,205,2019,3,2,1.6,47736,4.0,1,2,12
15329,6272,0,8,207,2000,5,2,1.6,23000,4.0,4,2,2
15330,20385,0,7,47,2006,1,2,3.5,176000,6.0,1,1,8
15331,25889,642,20,88,2012,1,3,2.0,144464,4.0,1,2,4
15332,11290,690,1,1,2016,1,1,3.5,59858,6.0,1,2,12
15333,20385,862,6,8,2011,3,2,2.5,180000,4.0,1,2,8
15334,13485,0,6,6,2009,3,1,1.8,0,4.0,1,2,12
15335,27911,0,2,78,2015,2,5,1.4,65000,4.0,1,2,12
15336,32929,1249,6,8,2017,3,2,2.5,82000,4.0,2,2,0
15337,706,490,3,156,2011,2,1,1.3,288704,4.0,1,2,0
15338,188,308,6,6,2014,2,1,1.8,140414,4.0,1,2,12
15339,10932,447,3,3,2013,6,1,1.3,147813,4.0,1,2,4
15340,25889,380,5,14,2014,3,2,1.6,70835,4.0,1,2,4
15341,17876,0,3,30,2013,3,1,1.5,93700,4.0,1,2,6
15342,14583,919,10,21,2012,1,3,3.0,229966,6.0,1,1,0
15343,3136,831,5,7,2011,3,2,2.4,262690,4.0,1,2,12
15344,9000,474,2,50,2013,3,2,1.4,89000,4.0,2,2,8
15345,6899,0,15,514,2002,3,2,3.5,153000,6.0,3,3,2
15346,52959,1533,2,239,2016,3,2,3.6,77158,4.0,1,2,4
15347,20610,966,5,59,2009,7,2,2.0,79482,4.0,1,2,4
15348,15681,0,56,1489,1953,2,2,1.0,250000,4.0,4,3,0
15349,9408,917,10,21,2013,1,3,3.0,88829,6.0,1,1,12
15350,6899,0,10,149,1995,3,2,1.8,18000,4.0,1,3,4
15351,39044,870,18,178,2017,3,3,1.7,30098,4.0,1,2,4
15352,23521,1018,10,38,2011,3,2,3.0,249600,6.0,1,3,12
15353,549,562,2,50,2015,3,2,1.4,68235,4.0,1,2,12
15354,170,0,4,11,2006,4,3,2.4,110000,4.0,4,3,0
15355,22200,879,4,205,2019,3,2,1.6,8200,4.0,2,2,10
15356,251,557,6,8,2019,1,1,2.5,56834,4.0,1,2,12
15357,941,1850,1,15,2008,1,1,3.5,364523,6.0,1,1,12
15358,2587,753,18,178,2012,3,2,2.4,125442,4.0,1,2,12
15359,28909,1131,5,5,2013,1,3,2.0,235300,4.0,1,2,4
15360,36802,697,3,30,2015,3,2,1.8,66753,4.0,1,2,4
15361,470,781,2,50,2018,5,2,1.4,87568,4.0,1,2,12
15362,27259,833,2,45,2015,1,3,2.2,50488,4.0,1,2,4
15363,21326,0,6,6,2012,3,1,1.8,128000,4.0,1,2,6
15364,9565,1304,10,21,2013,1,2,4.4,125538,8.0,1,1,12
15365,470,1018,7,47,2011,1,3,3.0,275862,6.0,1,1,12
15366,10976,0,6,6,2007,3,1,1.5,297600,4.0,1,2,8
15367,5018,779,6,8,2013,3,1,2.5,190549,4.0,1,2,12
15368,16308,1811,1,17,2010,1,2,4.6,357246,8.0,1,1,0
15369,30351,770,5,1490,2016,3,3,1.7,151511,4.0,1,2,4
15370,47201,930,5,43,2018,1,3,1.7,85610,4.0,1,2,4
15371,20,0,3,3,2003,2,2,1.3,157000,4.0,1,2,4
15372,9408,586,15,1491,2012,2,2,1.8,120000,4.0,1,2,4
15373,32302,1249,6,8,2017,3,2,2.5,48600,4.0,2,2,12
15374,14113,0,7,139,2006,3,2,2.0,142431,4.0,2,3,6
15375,15681,0,4,205,2016,3,2,1.6,64163,4.0,4,2,6
