ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Airbags
16849,1019,810,5,14,2016,3,2,1.8,73022,4.0,1,2,12
16860,20385,891,13,253,2016,1,2,2.0,74184,4.0,1,2,0
16871,43868,1003,20,130,2016,1,3,1.6,55820,4.0,1,2,4
16881,9565,2377,34,497,2016,3,2,5.7,39013,8.0,1,3,12
16950,32274,810,5,14,2016,3,2,1.8,88108,4.0,1,2,4
16957,34497,0,6,8,2016,3,2,2.5,59000,6.0,1,2,12
16960,24462,1051,5,1386,2016,3,2,2.4,25541,4.0,1,2,8
16970,38838,891,5,5,2016,1,3,2.0,170133,4.0,1,2,4
16979,53154,891,5,5,2016,1,3,2.0,119240,4.0,1,2,4
16995,37959,690,3,30,2016,3,2,1.5,54631,4.0,1,2,4
17016,18189,891,5,14,2016,3,2,2.0,53331,4.0,2,2,12
17025,43049,891,5,5,2016,1,3,2.0,121121,4.0,1,2,4
17041,11481,345,6,28,2016,2,1,1.5,90812,4.0,1,2,4
17072,45473,0,6,76,2016,1,2,2.5,64000,4.0,2,1,6
17075,18817,1003,5,14,2016,3,2,1.6,32595,4.0,1,2,4
17099,8781,431,4,40,2016,3,1,2.0,158699,4.0,1,2,12
17108,7683,891,1,265,2016,3,2,2.0,64341,4.0,1,3,12
17143,120,0,6,517,2016,3,2,2.5,65000,6.0,2,2,12
17144,44843,1091,5,24,2016,6,3,2.5,133687,4.0,1,2,4
17159,627,891,1,265,2016,3,2,2.0,68286,4.0,1,3,12
17160,40424,1493,4,66,2016,8,2,3.5,97000,4.0,1,2,4
17173,44611,891,3,30,2016,3,2,2.0,44914,4.0,1,2,4
17189,37291,891,5,43,2016,1,3,2.0,145136,4.0,1,2,4
17192,13172,1091,6,8,2016,3,2,2.5,151443,4.0,1,2,12
17207,31659,891,3,30,2016,3,2,2.0,82141,4.0,1,2,4
17209,29144,891,5,43,2016,1,3,2.0,47522,4.0,1,2,4
17225,26030,810,12,91,2016,3,2,1.8,75000,4.0,1,2,10
17241,19757,0,4,853,2016,2,2,2.0,30000,4.0,2,2,12
17244,31797,1051,5,256,2016,3,2,2.4,160000,4.0,1,2,4
17263,11290,690,1,1,2016,1,1,3.5,59858,6.0,1,2,12
17282,50037,891,5,5,2016,1,3,2.0,121902,4.0,1,2,4
22,17562,1249,6,8,2017,3,2,2.5,39709,4.0,1,2,12
42,55390,1017,5,5,2017,1,3,2.0,100734,4.0,1,2,4
47,392,1017,7,33,2017,3,2,2.0,1600,4.0,1,3,12
63,43952,1249,5,24,2017,6,3,2.5,111643,4.0,1,2,4
98,85553,1156,4,66,2017,1,2,2.3,100567,4.0,1,2,4
126,22580,1017,7,33,2017,3,2,2.0,50930,4.0,1,3,12
152,36110,924,12,91,2017,3,2,1.8,27728,6.0,2,2,8
210,54518,831,5,43,2017,1,2,1.6,40193,4.0,1,2,4
215,3450,1249,6,8,2017,3,2,2.5,60762,4.0,1,2,12
224,42651,1017,7,36,2017,1,2,2.0,44995,4.0,1,1,0
229,28909,831,5,14,2017,3,3,1.6,98000,4.0,1,2,4
240,49237,1342,6,26,2017,1,2,2.7,94262,4.0,1,3,12
242,392,1017,7,33,2017,3,2,2.0,1600,4.0,1,3,12
248,39161,831,20,130,2017,1,3,1.6,73000,4.0,1,2,4
258,51075,1017,5,43,2017,1,3,2.0,40800,4.0,1,2,4
265,549,481,5,7,2017,3,1,2.0,107387,4.0,1,2,12
275,18817,738,2,50,2017,2,2,1.4,29094,4.0,1,2,0
279,706,1017,4,4,2017,1,2,2.0,251430,4.0,1,2,12
293,1882,442,6,6,2017,3,1,1.8,47672,4.0,1,2,12
365,40769,1249,6,164,2017,1,2,2.5,76000,4.0,2,1,12
398,21730,831,5,14,2017,3,6,1.6,32510,4.0,1,2,4
412,51225,1017,5,7,2017,3,2,2.0,58414,4.0,1,2,4
421,43592,1714,7,153,2017,1,2,3.5,39814,6.0,1,3,0
432,36827,1249,5,24,2017,6,3,2.5,137000,4.0,1,2,4
445,314,1017,7,33,2017,3,2,2.0,26802,4.0,1,3,12
491,35570,877,5,43,2017,1,3,1.7,97880,4.0,1,2,4
518,9565,784,3,30,2017,3,2,1.5,58282,4.0,1,2,12
549,51746,1249,6,76,2017,1,2,2.5,34454,4.0,1,2,12
562,59586,0,6,76,2017,1,2,2.5,32000,6.0,1,2,10
567,33707,877,5,43,2017,1,3,1.7,143544,4.0,1,2,4
580,3763,1714,6,26,2017,3,2,3.5,174827,6.0,1,1,12
584,47042,1017,13,34,2017,1,2,2.0,75186,4.0,1,1,0
626,92502,1760,11,228,2017,1,2,3.6,13897,4.0,1,2,4
638,38888,1249,6,76,2017,1,2,2.5,50000,4.0,1,1,10
646,34497,1017,15,233,2017,1,2,2.0,24000,6.0,1,2,8
658,26030,382,2,78,2017,2,1,1.5,52062,4.0,1,2,0
727,7213,1946,15,255,2017,3,2,4.0,81757,6.0,1,3,12
748,9565,924,3,258,2017,1,2,1.8,94339,4.0,1,1,12
777,48575,1017,5,7,2017,3,2,2.0,64652,4.0,1,2,4
802,13172,551,2,226,2017,3,2,1.0,33118,4.0,1,2,4
862,470,1017,7,33,2017,3,2,2.0,35874,4.0,1,1,12
883,4704,784,4,40,2017,3,2,1.5,74603,4.0,1,2,12
913,549,1249,6,8,2017,3,2,2.5,60666,4.0,1,2,12
942,188,1249,6,8,2017,3,2,2.5,3854,4.0,1,2,12
963,4547,1017,5,14,2017,3,2,2.0,115974,4.0,1,2,12
988,66482,784,3,30,2017,7,2,1.5,16639,4.0,1,2,4
1034,470,1249,6,8,2017,3,2,2.5,20877,4.0,1,2,12
1037,54048,382,6,28,2017,6,1,1.5,9027,4.0,1,2,4
1038,470,1017,4,40,2017,3,2,2.0,158344,4.0,1,1,12
1050,38822,382,3,3,2017,6,1,1.5,3474,4.0,1,2,4
1053,75160,1156,4,66,2017,1,2,2.3,66901,4.0,1,2,4
1065,39201,1714,7,153,2017,1,2,3.5,95541,6.0,1,3,0
1070,41867,382,3,3,2017,6,1,1.5,29220,4.0,1,2,4
1086,11133,1714,6,85,2017,3,2,3.5,109981,6.0,1,2,12
1123,4861,924,6,122,2017,3,2,1.8,22989,4.0,1,2,12
1169,30740,831,5,14,2017,3,2,1.6,88400,4.0,1,2,4
1177,52696,831,5,43,2017,1,2,1.6,44844,4.0,1,2,4
1185,314,815,19,337,2017,3,2,1.2,49774,3.0,1,2,12
1189,4234,1249,15,255,2017,3,2,2.5,33899,4.0,1,3,12
1194,45210,877,5,43,2017,1,3,1.7,16431,4.0,1,2,4
1210,33823,831,20,130,2017,1,2,1.6,80425,4.0,1,2,4
1216,470,2225,1,61,2017,1,2,4.6,69918,8.0,1,1,0
1229,44533,0,6,13,2017,1,2,2.0,56000,8.0,2,2,0
1252,61471,784,3,30,2017,2,2,1.5,41018,4.0,1,2,4
1274,16935,1481,10,21,2017,1,2,3.0,81658,6.0,1,1,12
1294,51526,1017,5,5,2017,1,3,2.0,119986,4.0,1,2,4
1306,392,1017,7,33,2017,3,2,2.0,1600,4.0,1,3,12
1332,392,1017,7,356,2017,1,2,2.0,38918,4.0,1,1,12
1333,9095,2736,39,357,2017,3,2,5.7,55765,8.0,1,3,12
1354,7056,481,4,40,2017,3,1,2.0,112862,4.0,1,2,12
1371,1882,442,6,6,2017,3,1,1.8,47672,4.0,1,2,12
1393,58172,784,3,30,2017,2,2,1.5,26166,4.0,1,2,4
1406,862,1249,16,54,2017,1,2,2.5,74562,4.0,1,1,0
1487,2509,1017,7,36,2017,1,2,2.0,44477,4.0,1,2,0
1501,42601,784,6,28,2017,2,2,1.5,17247,4.0,1,2,4
1516,56136,1017,7,33,2017,3,2,2.0,50963,4.0,1,3,12
1531,470,1249,6,8,2017,1,2,2.5,58114,4.0,1,2,12
1549,28225,1017,5,43,2017,1,2,2.0,25000,6.0,1,1,11
1555,30906,691,3,3,2017,2,2,1.3,68000,4.0,1,2,4
1559,549,1017,5,14,2017,3,2,2.0,83845,4.0,1,2,12
1611,6429,2225,6,131,2017,3,2,4.6,190875,8.0,1,1,12
1612,51454,1202,11,316,2017,1,2,2.4,109478,4.0,1,2,4
1614,3763,1714,6,26,2017,3,2,3.5,174827,6.0,1,1,12
1653,53759,1017,5,5,2017,1,3,2.0,140097,4.0,1,2,4
1686,37564,877,5,43,2017,1,3,1.7,202758,4.0,1,2,4
1692,6586,1017,1,175,2017,1,2,2.0,14813,4.0,1,2,12
1721,36197,831,2,51,2017,1,3,1.6,65124,4.0,1,2,4
1740,14583,738,2,39,2017,2,2,1.4,62971,4.0,1,2,8
1857,50184,877,5,43,2017,1,3,1.7,31220,4.0,1,2,4
1861,1019,1017,13,210,2017,3,2,2.0,110051,4.0,1,1,0
1882,58495,1017,4,184,2017,3,2,2.0,44534,4.0,1,2,4
1938,3293,1017,5,14,2017,3,2,2.0,137997,4.0,1,2,12
1971,78917,1156,4,66,2017,1,2,2.3,111416,4.0,1,2,4
1999,392,481,4,40,2017,3,1,2.0,89758,4.0,1,2,0
2047,17092,1017,5,232,2017,3,2,2.0,33097,4.0,1,2,8
2066,27598,1017,5,14,2017,3,2,2.0,83200,4.0,2,2,6
2067,470,2225,1,61,2017,1,2,4.6,69918,8.0,1,1,0
2096,21482,784,33,206,2017,7,2,1.5,26751,3.0,1,2,8
2120,14269,1481,10,21,2017,1,3,3.0,98726,6.0,1,1,12
2140,45445,1249,2,239,2017,3,2,2.5,65496,4.0,1,2,4
2157,549,1017,5,14,2017,3,2,2.0,87357,4.0,1,2,12
2164,21285,691,3,3,2017,2,2,1.3,68415,4.0,1,2,4
2174,55528,1017,5,5,2017,1,3,2.0,84315,4.0,1,2,4
2196,53154,1017,5,5,2017,1,3,2.0,105751,4.0,1,2,4
2205,392,481,4,40,2017,3,1,2.0,89758,4.0,1,2,0
2234,35846,1249,5,24,2017,6,3,2.5,143629,4.0,1,2,4
2237,41083,1760,9,20,2017,1,2,3.6,37184,6.0,1,1,12
2255,26971,1249,21,487,2017,3,2,2.5,31694,4.0,1,2,10
2258,40142,1202,19,150,2017,1,2,2.4,60800,4.0,3,1,12
2274,314,1017,7,33,2017,3,2,2.0,26802,4.0,1,3,12
2283,58338,831,5,43,2017,1,2,1.6,43420,4.0,1,2,4
2306,57607,784,6,28,2017,2,2,1.5,15000,4.0,1,2,4
2337,41811,831,20,130,2017,1,3,1.6,92627,4.0,1,2,4
2346,8467,1249,16,54,2017,1,2,2.5,289714,4.0,1,1,0
2370,314,1017,7,33,2017,3,2,2.0,26802,4.0,1,3,12
2397,37320,1481,7,153,2017,1,2,3.0,51824,6.0,1,1,12
2411,43952,1249,5,24,2017,6,3,2.5,111643,4.0,1,2,4
2424,18503,481,4,40,2017,3,1,2.0,75597,4.0,1,2,12
2434,470,1017,7,33,2017,3,2,2.0,35874,4.0,1,1,12
2460,98282,1714,4,66,2017,1,2,3.5,20000,4.0,1,2,4
2498,21012,1249,21,487,2017,3,2,2.5,75492,4.0,1,2,8
2511,16935,1017,5,7,2017,3,6,2.0,227911,4.0,1,2,4
2537,21169,1017,19,523,2017,1,2,2.0,41681,4.0,1,2,8
2553,6586,1760,35,529,2017,3,2,3.6,31090,6.0,1,2,12
2554,41811,831,20,130,2017,1,2,1.6,53811,4.0,1,2,4
2599,32929,1017,19,535,2017,1,2,2.0,21000,4.0,3,1,6
2672,23678,831,5,14,2017,3,6,1.6,110000,4.0,1,2,4
2691,25729,831,5,14,2017,3,2,1.6,56378,4.0,1,2,4
2696,17694,691,3,3,2017,2,2,1.3,69968,4.0,1,2,4
2700,31988,1017,1,175,2017,1,2,2.0,54120,4.0,1,1,12
2715,47217,1249,5,24,2017,6,3,2.5,39071,4.0,1,2,4
2717,16621,1017,7,33,2017,3,2,2.0,70880,4.0,1,3,12
2747,36166,831,2,51,2017,1,3,1.6,71400,4.0,1,2,4
2760,45044,1017,5,7,2017,3,2,2.0,95948,4.0,1,2,4
2781,22580,1017,7,33,2017,3,2,2.0,50930,4.0,1,3,12
2795,17719,1017,5,232,2017,3,2,2.0,53895,4.0,1,2,8
2851,17562,1017,5,14,2017,3,2,2.0,44000,4.0,1,2,6
2855,188,382,2,78,2017,2,1,1.5,125358,4.0,1,2,0
2889,9879,1202,3,263,2017,3,2,2.4,39762,4.0,1,2,12
2925,314,1017,7,33,2017,3,2,2.0,26802,4.0,1,3,12
2932,4547,1017,5,14,2017,3,2,2.0,115974,4.0,1,2,12
2945,31675,784,3,30,2017,2,2,1.5,46935,4.0,1,2,4
2950,53154,1017,5,5,2017,1,3,2.0,105751,4.0,1,2,4
3054,42987,831,20,130,2017,1,2,1.6,60013,4.0,1,2,4
3055,30712,877,5,43,2017,1,3,1.7,50380,4.0,1,2,4
3065,314,1017,7,36,2017,1,2,2.0,46413,4.0,1,1,0
3093,1019,1017,18,594,2017,3,2,2.0,11971,4.0,1,2,12
3104,25089,1202,5,7,2017,3,2,2.4,50000,4.0,2,2,10
3119,50526,1017,3,30,2017,3,2,2.0,41747,4.0,1,2,4
3169,22266,1016,2,51,2017,1,2,2.0,48432,4.0,1,2,4
3181,42987,1017,5,7,2017,3,2,2.0,13148,4.0,1,2,4
3182,862,1714,7,153,2017,1,2,3.5,53070,6.0,1,3,12
3193,5018,1202,18,274,2017,1,2,2.4,63803,4.0,1,2,12
3198,37633,1202,5,5,2017,1,2,2.4,79309,4.0,1,2,7
3213,4547,1017,5,14,2017,3,2,2.0,115974,4.0,1,2,12
3215,41811,831,20,130,2017,1,3,1.6,33216,4.0,1,2,4
3235,17562,2690,24,617,2017,1,2,5.6,54854,8.0,1,3,12
3284,4704,1714,7,153,2017,1,2,3.5,59331,6.0,1,3,0
3323,627,382,2,78,2017,2,1,1.5,102379,4.0,1,2,12
3333,42692,831,20,130,2017,1,3,1.6,29308,4.0,1,2,4
3339,45044,1017,5,7,2017,3,2,2.0,87810,4.0,1,2,4
3384,314,1017,7,33,2017,3,2,2.0,26802,4.0,1,3,12
3396,314,1017,7,33,2017,3,2,2.0,26802,4.0,1,3,12
3407,31361,0,4,40,2017,3,5,2.0,204200,4.0,1,2,10
3412,36065,1202,11,268,2017,1,2,2.4,38000,4.0,2,1,6
3479,13799,1017,5,7,2017,3,6,2.0,388986,4.0,1,2,4
3498,470,738,2,50,2017,2,2,1.4,46053,4.0,1,2,12
3504,49751,1017,5,7,2017,3,2,2.0,43178,4.0,1,2,4
3516,51523,1017,5,14,2017,3,2,2.0,17013,4.0,1,2,4
3532,627,481,4,40,2017,3,1,2.0,40157,4.0,1,2,12
3553,26017,831,5,14,2017,3,2,1.6,107220,4.0,1,2,4
3568,26657,0,18,178,2017,3,2,2.4,140800,4.0,1,2,10
3570,1019,831,5,14,2017,3,2,1.6,25635,4.0,1,2,12
3621,45210,1017,2,154,2017,3,2,2.0,93087,4.0,1,2,4
3645,37837,831,20,130,2017,1,2,1.6,72052,4.0,1,2,4
3687,25032,831,5,14,2017,7,2,1.6,22607,4.0,1,2,4
3723,7056,1249,6,76,2017,1,2,2.5,47301,4.0,1,2,12
3744,42717,1017,5,5,2017,1,3,2.0,113697,4.0,1,2,4
3757,67426,0,6,660,2017,1,2,2.7,20000,4.0,2,1,8
3777,32929,1249,6,8,2017,3,2,2.5,32000,4.0,2,2,10
3792,470,1249,6,8,2017,3,2,2.5,96093,4.0,1,2,12
3799,24462,1017,5,14,2017,3,2,2.0,60000,4.0,2,2,8
3822,392,738,2,50,2017,3,2,1.4,77434,4.0,1,2,12
3824,60000,784,3,30,2017,3,2,1.5,20147,4.0,1,2,4
3842,3136,1249,6,8,2017,3,2,2.5,127549,4.0,1,2,12
3845,39458,831,20,130,2017,1,3,1.6,72924,4.0,1,2,4
3853,157,738,2,50,2017,3,2,1.4,78837,4.0,1,2,12
3889,24148,831,20,130,2017,1,3,1.6,27067,4.0,1,2,4
3987,18817,1017,5,14,2017,3,2,2.0,105600,4.0,2,2,8
4003,47989,1017,5,7,2017,3,2,2.0,65659,4.0,1,2,4
4053,4077,1714,7,153,2017,1,2,3.5,39814,6.0,1,3,0
4061,6586,1202,5,5,2017,3,2,2.4,77766,4.0,1,2,12
4069,37947,1481,7,153,2017,1,2,3.0,51824,6.0,1,1,12
4072,38016,1249,5,24,2017,6,3,2.5,100900,4.0,1,2,4
4085,188,382,2,78,2017,2,1,1.5,125358,4.0,1,2,0
4090,23659,784,3,3,2017,2,2,1.5,42642,4.0,1,2,4
4117,49237,1342,6,26,2017,1,2,2.7,94262,4.0,1,3,12
4133,6429,2225,6,131,2017,3,2,4.6,190875,8.0,1,1,12
4145,39201,0,18,702,2017,3,2,2.4,17000,6.0,2,2,12
4181,784,382,2,78,2017,2,1,1.5,81440,4.0,1,2,0
4188,51517,1249,5,24,2017,6,3,2.5,44198,4.0,1,2,4
4201,4077,1249,15,107,2017,3,2,2.5,70907,4.0,1,2,12
4247,25086,1249,6,151,2017,3,2,2.5,54000,4.0,2,2,12
4249,8154,1156,4,66,2017,1,2,2.3,87688,4.0,1,2,12
4257,21953,0,5,14,2017,3,2,2.0,38400,4.0,1,2,6
4271,32929,1202,11,717,2017,1,2,2.4,43200,4.0,2,1,9
4282,15994,738,2,50,2017,3,2,1.4,97189,4.0,1,2,12
4294,26657,442,6,6,2017,3,1,1.8,28885,4.0,1,2,12
4298,29793,1202,11,717,2017,1,2,2.4,78000,4.0,2,1,16
4368,3763,1714,6,26,2017,3,2,3.5,174827,6.0,1,1,12
4397,20855,924,6,6,2017,2,2,1.8,18942,4.0,1,2,8
4404,470,1249,6,8,2017,3,2,2.5,90336,4.0,1,2,12
4407,251,1249,6,76,2017,1,2,2.5,58778,4.0,1,2,12
4421,3450,738,2,50,2017,3,2,1.4,46261,4.0,1,2,12
4447,26030,382,2,78,2017,2,1,1.5,52062,4.0,1,2,0
4460,52696,1017,5,5,2017,1,3,2.0,107845,4.0,1,2,4
4461,35269,831,20,130,2017,1,3,1.6,77721,4.0,1,2,4
4477,20385,924,6,735,2017,2,2,1.8,27000,4.0,2,2,12
4502,13328,1481,13,31,2017,1,2,3.0,44642,6.0,1,1,0
4522,31361,1249,6,8,2017,3,2,2.5,55000,6.0,1,2,12
4539,45473,0,6,474,2017,11,2,2.4,80000,4.0,4,1,12
4545,42337,1249,6,76,2017,1,2,2.5,37000,4.0,1,1,12
4562,44533,0,21,453,2017,3,2,2.5,71500,4.0,2,2,12
4592,57428,1017,5,5,2017,1,3,2.0,73324,4.0,1,2,4
4593,61521,1110,20,88,2017,1,3,2.2,65689,4.0,1,2,4
4604,549,1249,6,8,2017,3,2,2.5,63149,4.0,1,2,12
4683,549,1202,5,5,2017,3,2,2.4,96790,4.0,1,2,12
4693,3293,1249,15,107,2017,3,2,2.5,134571,4.0,1,2,12
4694,41629,1249,5,24,2017,6,3,2.5,129841,4.0,1,2,4
4717,42987,1017,5,7,2017,3,2,2.0,85532,4.0,1,2,4
4721,47537,877,5,43,2017,1,3,1.7,93720,4.0,1,2,4
4728,188,382,2,78,2017,2,1,1.5,125358,4.0,1,2,0
4739,4704,1714,7,153,2017,1,2,3.5,59331,6.0,1,3,0
4752,53282,1017,5,7,2017,3,2,2.0,37844,4.0,1,2,4
4766,56845,1017,5,5,2017,1,3,2.0,88000,4.0,1,2,4
4783,11604,1017,5,7,2017,3,6,2.0,345316,4.0,1,2,4
4818,392,1017,7,33,2017,3,2,2.0,1600,4.0,1,3,12
4871,20385,1017,5,14,2017,3,2,2.0,89000,4.0,1,2,6
4872,37125,1017,5,43,2017,1,3,2.0,169031,4.0,1,2,4
4889,16308,1017,4,220,2017,3,2,2.0,48000,4.0,1,2,12
4907,23521,1017,4,595,2017,3,2,2.0,100800,4.0,2,2,0
4915,16750,382,3,3,2017,2,1,1.5,110050,4.0,1,2,4
4962,314,1017,7,33,2017,3,3,2.0,26802,4.0,1,3,12
4977,470,2225,1,61,2017,1,2,4.6,69918,8.0,1,1,0
4982,22580,1017,7,33,2017,3,2,2.0,50930,4.0,1,3,12
4997,47042,1249,6,76,2017,1,2,2.5,16500,4.0,1,1,12
5007,50178,1249,6,76,2017,1,2,2.5,60000,4.0,1,1,12
5011,4234,1249,6,8,2017,3,2,2.5,48035,4.0,1,2,12
5038,42717,1017,5,5,2017,1,3,2.0,72040,4.0,1,2,4
5069,38311,831,20,130,2017,1,2,1.6,31139,4.0,1,2,4
5072,15524,0,18,64,2017,3,2,1.2,94000,4.0,4,2,1
5077,3136,831,15,283,2017,1,2,1.6,59974,4.0,1,2,12
5087,35610,831,20,130,2017,1,2,1.6,81348,4.0,1,2,4
5090,11917,1714,4,580,2017,1,2,3.5,130499,6.0,1,3,12
5116,54167,1017,5,7,2017,3,2,2.0,34900,4.0,1,2,4
5119,470,1017,7,33,2017,3,2,2.0,35874,4.0,1,1,12
5139,43868,831,20,130,2017,1,3,1.6,81665,4.0,1,2,4
5187,28015,691,3,3,2017,2,2,1.3,85000,4.0,1,2,4
5247,15273,382,6,28,2017,2,1,1.5,86658,4.0,1,2,4
5248,18189,1249,6,76,2017,1,2,2.5,55362,4.0,1,1,12
5283,21796,1017,2,51,2017,1,6,2.0,27992,4.0,1,2,4
5297,22580,1017,7,33,2017,3,2,2.0,50930,4.0,1,3,12
5317,52696,1249,5,24,2017,6,3,2.5,93000,4.0,1,2,4
5328,59087,1017,5,5,2017,1,3,2.0,101515,4.0,1,2,4
5336,66482,784,3,30,2017,3,2,1.5,19539,4.0,1,2,4
5352,392,1249,6,8,2017,3,2,2.5,63200,4.0,1,2,12
5362,392,1017,7,33,2017,3,2,2.0,1600,4.0,1,3,12
5366,49293,877,5,43,2017,1,3,1.7,39747,4.0,1,2,4
5370,54255,1481,10,21,2017,1,2,3.0,62256,6.0,1,3,12
5382,45210,877,5,43,2017,1,3,1.7,69088,4.0,1,2,4
5407,50018,1017,5,7,2017,3,2,2.0,61600,4.0,1,2,4
5434,17876,1714,6,18,2017,3,2,3.5,34082,6.0,1,2,12
5435,1019,831,5,14,2017,3,2,1.6,25635,4.0,1,2,12
5449,35328,831,2,51,2017,1,3,1.6,67668,4.0,1,2,4
5453,15681,1017,5,14,2017,3,2,2.0,60659,4.0,2,2,12
5516,1646,1017,7,129,2017,7,2,2.0,63987,4.0,1,1,12
5559,14269,579,1,237,2017,3,1,2.5,88336,4.0,1,2,12
5592,44542,1249,5,24,2017,6,3,2.5,100856,4.0,1,2,4
5619,1725,1017,4,220,2017,3,2,2.0,105157,4.0,1,2,12
5640,17405,1017,5,7,2017,3,6,2.0,263823,4.0,1,2,4
5689,25089,382,6,27,2017,2,1,1.5,144000,4.0,1,2,8
5708,33556,442,6,6,2017,3,1,1.8,90652,4.0,1,2,10
5775,21482,0,4,40,2017,3,2,2.5,98000,4.0,2,2,8
5799,4077,1714,7,153,2017,1,2,3.5,39814,6.0,1,3,0
5869,37006,0,14,798,2017,1,2,1.6,39000,4.0,4,2,4
5881,392,784,4,40,2017,3,2,1.5,73909,4.0,1,2,12
5910,470,2225,1,61,2017,1,2,4.6,69918,8.0,1,1,0
5926,14583,1249,6,8,2017,3,2,2.5,74029,4.0,1,2,12
5930,26343,1481,10,343,2017,7,2,3.0,71894,6.0,1,3,12
5963,10976,831,15,283,2017,3,2,1.6,64765,4.0,1,2,6
5977,51689,831,5,43,2017,1,2,1.6,41551,4.0,1,2,4
5992,21639,1016,18,178,2017,3,2,2.0,33005,4.0,1,2,4
5999,93371,1156,4,66,2017,1,2,2.3,55000,4.0,1,2,4
6035,3450,784,6,48,2017,2,2,1.5,67357,4.0,1,2,12
6065,37947,1714,7,153,2017,1,2,3.5,21178,6.0,1,1,12
6095,862,579,6,8,2017,3,1,2.5,174923,4.0,1,2,12
6126,26657,1017,5,14,2017,3,2,2.0,70000,4.0,1,2,6
6163,34419,1249,5,24,2017,6,3,2.5,184189,4.0,1,2,4
6182,470,1249,6,8,2017,3,2,2.5,63083,4.0,1,2,12
6228,3293,481,4,40,2017,3,1,2.0,235150,4.0,1,2,12
6234,22580,1017,7,33,2017,3,2,2.0,50930,4.0,1,3,12
6252,40901,831,20,130,2017,1,3,1.6,71908,4.0,1,2,4
6288,22580,1017,7,33,2017,3,2,2.0,50930,4.0,1,3,12
6294,41547,831,20,130,2017,1,2,1.6,50000,4.0,1,2,4
6324,23521,1249,6,517,2017,3,2,2.5,153000,4.0,2,2,12
6326,42337,1017,5,5,2017,1,3,2.0,29853,4.0,1,2,4
6345,63152,784,3,30,2017,3,2,1.5,7176,4.0,1,2,4
6368,314,1017,7,33,2017,3,2,2.0,26802,4.0,1,3,12
6412,627,1481,36,895,2017,1,2,3.0,28421,6.0,1,1,12
6457,3058,784,6,48,2017,3,2,1.5,102322,4.0,1,2,12
6470,34692,1249,5,24,2017,6,3,2.5,188000,4.0,1,2,4
6503,35269,1017,5,43,2017,1,3,2.0,150563,4.0,1,2,4
6517,6429,2225,6,131,2017,3,2,4.6,190875,8.0,1,1,12
6525,4704,738,2,50,2017,3,2,1.4,150453,4.0,1,2,12
6533,23659,691,3,3,2017,2,2,1.3,49000,4.0,1,2,4
6534,40954,382,6,28,2017,6,1,1.5,6589,4.0,1,2,4
6536,33243,2225,1,61,2017,1,2,4.6,69918,8.0,1,1,12
6538,470,1481,7,908,2017,7,2,3.0,36866,6.0,1,3,12
6552,54822,1017,3,30,2017,3,2,2.0,28899,4.0,1,2,4
6562,35846,877,5,43,2017,1,3,1.7,114886,4.0,1,2,4
6570,21639,1016,18,178,2017,3,2,2.0,33005,4.0,1,2,4
6652,30420,924,6,920,2017,3,2,1.8,12865,4.0,2,2,12
6682,3293,1202,5,7,2017,3,2,2.4,97614,4.0,1,2,12
6683,44545,877,5,43,2017,1,3,1.7,130039,4.0,1,2,4
6713,17559,1017,5,14,2017,3,2,2.0,66000,4.0,1,2,12
6715,19914,1017,5,7,2017,3,6,2.0,238025,4.0,1,2,4
6722,3136,784,4,40,2017,3,2,1.5,77368,4.0,1,2,12
6757,21639,831,5,14,2017,3,2,1.6,16687,4.0,1,2,4
6762,38229,877,5,43,2017,1,3,1.7,150377,4.0,1,2,4
6845,45787,1714,1,936,2017,3,2,3.5,21261,6.0,1,1,12
6847,6115,1249,6,8,2017,3,2,2.5,89064,4.0,1,2,12
6879,53580,1017,5,7,2017,3,2,2.0,30930,4.0,1,2,4
6898,470,2225,1,61,2017,1,2,4.6,69918,8.0,1,1,0
6902,13328,1481,13,31,2017,1,2,3.0,44642,6.0,1,1,0
6913,39201,1714,7,153,2017,1,2,3.5,95541,6.0,1,3,0
6937,1960,481,3,263,2017,3,1,2.0,45770,4.0,1,2,12
6940,627,1017,3,30,2017,3,2,2.0,69088,4.0,1,2,12
6996,188,382,2,78,2017,2,1,1.5,125358,4.0,1,2,0
7021,1882,442,6,6,2017,3,1,1.8,47672,4.0,1,2,12
7039,44134,831,20,130,2017,1,3,1.6,67000,4.0,1,2,4
7048,47537,877,5,43,2017,1,3,1.7,60646,4.0,1,2,4
7062,15681,1017,5,14,2017,3,2,2.0,38000,4.0,1,2,8
7098,34419,1249,5,24,2017,6,3,2.5,184189,4.0,1,2,4
7130,19914,1017,5,7,2017,3,6,2.0,208297,4.0,1,2,4
7204,23364,442,2,972,2017,3,1,1.8,39187,4.0,1,2,8
7224,188,738,23,82,2017,2,2,1.4,47208,4.0,1,2,12
7229,4704,1714,7,153,2017,1,2,3.5,59331,6.0,1,3,0
7248,45160,1017,6,13,2017,1,2,2.0,39400,4.0,2,2,12
7262,81808,1156,4,66,2017,1,2,2.3,80000,4.0,1,2,4
7295,13328,1481,13,31,2017,3,2,3.0,44642,6.0,1,1,0
7322,13642,551,2,226,2017,3,2,1.0,32637,3.0,1,2,4
7330,17249,0,18,197,2017,3,2,1.6,40000,4.0,1,2,2
