,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
6420,Male,No,35,No,Artist,1.0,Low,1.0,Cat_7,A
6421,Female,Yes,68,Yes,Lawyer,0.0,Low,1.0,Cat_6,C
6422,Female,No,28,No,Homemaker,0.0,Low,,Cat_3,D
6423,Male,No,33,Yes,Healthcare,0.0,Low,4.0,Cat_6,C
6424,Male,Yes,36,Yes,Artist,7.0,Average,5.0,Cat_2,B
6425,Male,Yes,51,Yes,Executive,3.0,High,5.0,Cat_6,C
6426,Female,No,36,Yes,Artist,11.0,Low,,Cat_6,A
6427,Male,Yes,25,Yes,Artist,8.0,Low,4.0,Cat_6,D
6428,Female,Yes,37,Yes,Artist,0.0,Average,2.0,Cat_6,C
6429,Female,Yes,39,Yes,Doctor,8.0,Average,2.0,,C
6430,Female,Yes,35,Yes,Artist,0.0,Average,2.0,Cat_6,C
6431,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_2,D
6432,Female,Yes,55,Yes,Artist,1.0,Average,4.0,Cat_3,C
6433,Female,No,20,No,Marketing,0.0,Low,4.0,Cat_6,D
6434,Male,Yes,35,No,Executive,1.0,High,3.0,Cat_6,C
6435,Female,No,39,No,Engineer,6.0,Low,1.0,Cat_3,C
6436,Male,Yes,83,No,Executive,1.0,High,2.0,Cat_6,D
6437,Male,Yes,45,Yes,Artist,1.0,Average,2.0,Cat_6,C
6438,Male,Yes,40,Yes,Artist,9.0,Low,2.0,Cat_6,C
6439,Female,No,27,Yes,Artist,1.0,Low,5.0,Cat_6,C
6440,Male,Yes,51,No,Entertainment,7.0,Average,3.0,Cat_6,C
6441,Male,Yes,35,Yes,Artist,1.0,Average,3.0,Cat_6,B
6442,Female,No,26,Yes,Artist,0.0,Low,,Cat_6,A
6443,Male,Yes,57,Yes,Artist,0.0,Low,2.0,Cat_6,C
6444,Male,Yes,20,No,Healthcare,1.0,Average,4.0,Cat_7,D
6445,Female,No,49,Yes,Artist,4.0,Low,1.0,Cat_6,A
6446,Male,No,52,Yes,Entertainment,1.0,Low,2.0,Cat_6,B
6447,Male,Yes,35,Yes,Artist,1.0,Average,3.0,Cat_6,C
6448,Male,Yes,39,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
6449,Male,Yes,69,Yes,Executive,0.0,Low,2.0,Cat_4,B
6450,Female,No,26,Yes,Entertainment,6.0,Low,2.0,Cat_6,D
6451,Male,Yes,36,Yes,Artist,8.0,Low,4.0,Cat_4,D
6452,Female,Yes,25,Yes,Engineer,6.0,Average,2.0,Cat_6,A
6453,Female,Yes,60,Yes,Artist,0.0,Low,1.0,Cat_6,B
6454,Female,No,37,Yes,Healthcare,1.0,Low,2.0,Cat_6,A
6455,Female,No,42,No,Artist,0.0,Low,1.0,Cat_5,D
6456,Male,No,22,No,Healthcare,9.0,Low,4.0,Cat_3,D
6457,Male,Yes,41,No,Doctor,2.0,Average,4.0,Cat_6,A
6458,Male,Yes,75,No,Executive,0.0,Low,1.0,Cat_6,D
6459,Female,Yes,37,Yes,Homemaker,0.0,High,2.0,Cat_6,A
6460,Female,Yes,77,Yes,Artist,0.0,High,2.0,Cat_6,B
6461,Male,Yes,57,No,,1.0,Average,2.0,Cat_4,B
6462,Male,Yes,43,Yes,Executive,1.0,High,4.0,Cat_6,B
6463,Female,No,31,Yes,Healthcare,8.0,Low,4.0,Cat_6,C
6464,Male,No,33,No,Doctor,1.0,Low,2.0,Cat_3,B
6465,Male,Yes,60,Yes,Executive,1.0,High,4.0,Cat_6,B
6466,Female,Yes,61,Yes,Artist,1.0,Low,2.0,Cat_6,C
6467,Female,No,29,No,Homemaker,8.0,Low,1.0,Cat_4,D
6468,Male,No,25,Yes,Healthcare,1.0,Low,4.0,Cat_6,D
6469,Male,Yes,83,Yes,Artist,2.0,High,2.0,Cat_6,A
6470,Female,No,38,Yes,Artist,7.0,Low,1.0,Cat_6,C
6471,Male,No,28,Yes,Artist,0.0,Low,4.0,Cat_7,C
6472,Male,Yes,65,Yes,Entertainment,0.0,High,2.0,Cat_6,A
6473,Female,Yes,61,Yes,Doctor,0.0,Average,4.0,Cat_7,B
6474,Female,Yes,46,Yes,,0.0,Low,2.0,Cat_6,C
6475,Female,Yes,51,No,Engineer,4.0,Low,2.0,Cat_4,D
6476,Male,Yes,36,No,Executive,2.0,High,3.0,Cat_4,D
6477,Female,Yes,55,Yes,Artist,2.0,Average,2.0,Cat_6,C
6478,Male,Yes,43,Yes,Artist,0.0,Average,4.0,Cat_4,B
6479,Female,Yes,46,Yes,Artist,0.0,Average,4.0,Cat_6,A
6480,Female,Yes,43,Yes,Artist,8.0,Average,2.0,Cat_6,B
6481,Male,Yes,57,No,Doctor,4.0,Low,3.0,Cat_4,B
6482,Male,Yes,35,No,Doctor,0.0,Low,1.0,Cat_4,A
6483,Male,Yes,65,Yes,Artist,0.0,Average,2.0,Cat_6,C
6484,Female,Yes,37,Yes,Artist,0.0,Low,3.0,Cat_6,A
6485,Male,Yes,35,Yes,Artist,4.0,Average,2.0,Cat_6,A
6486,Male,Yes,37,No,Executive,1.0,Low,2.0,Cat_6,A
6487,Male,Yes,38,Yes,Executive,0.0,Average,3.0,Cat_6,B
6488,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_4,D
6489,Male,Yes,41,Yes,Artist,8.0,Low,,Cat_6,D
6490,Male,Yes,27,Yes,Entertainment,0.0,Low,,Cat_3,B
6491,Male,No,36,Yes,Artist,0.0,Low,1.0,Cat_3,B
6492,Male,Yes,61,Yes,Artist,2.0,Average,2.0,Cat_6,C
6493,Male,Yes,53,No,Artist,1.0,Average,6.0,Cat_6,A
6494,Male,Yes,45,Yes,Artist,0.0,Low,1.0,Cat_6,C
6495,Female,,27,Yes,Healthcare,1.0,Low,6.0,Cat_6,C
6496,Female,Yes,42,No,Entertainment,1.0,Low,6.0,Cat_3,B
6497,Male,No,18,No,Healthcare,0.0,Low,,Cat_6,D
6498,Female,Yes,83,Yes,Lawyer,0.0,High,2.0,Cat_6,C
6499,Female,No,36,Yes,Artist,0.0,Low,1.0,Cat_6,B
6500,Female,No,37,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
6501,Male,Yes,42,Yes,Artist,1.0,Average,3.0,Cat_6,C
6502,Female,Yes,80,No,Lawyer,1.0,High,2.0,Cat_6,C
6503,Female,No,18,No,Healthcare,0.0,Low,5.0,Cat_3,D
6504,Male,Yes,61,No,Entertainment,1.0,Low,,Cat_6,A
6505,Male,Yes,57,Yes,Entertainment,0.0,Low,2.0,Cat_6,A
6506,Male,No,36,No,Marketing,0.0,Low,2.0,Cat_6,D
6507,Female,No,43,Yes,Artist,8.0,Low,1.0,Cat_6,A
6508,Female,No,33,No,Homemaker,7.0,Low,,Cat_6,D
6509,Male,No,31,No,Healthcare,1.0,Low,3.0,Cat_2,B
6510,Male,No,52,Yes,Entertainment,0.0,Low,,Cat_3,C
6511,Male,No,38,Yes,Doctor,4.0,Low,1.0,Cat_2,B
6512,Male,Yes,45,Yes,Artist,7.0,High,4.0,Cat_3,A
6513,Male,Yes,72,Yes,Lawyer,0.0,High,2.0,Cat_6,C
6514,Female,Yes,43,Yes,Doctor,9.0,Low,2.0,Cat_4,A
6515,Female,No,29,Yes,Entertainment,8.0,Low,2.0,Cat_6,A
6516,Male,No,45,Yes,Artist,1.0,Low,2.0,Cat_6,A
6517,Female,,51,No,Homemaker,8.0,Low,,Cat_3,A
6518,Female,No,29,Yes,Homemaker,13.0,Low,1.0,Cat_6,A
6519,Male,No,43,Yes,Artist,7.0,Low,3.0,Cat_6,A
6520,Female,Yes,42,No,Artist,0.0,Average,3.0,Cat_6,A
6521,Male,Yes,47,No,Entertainment,9.0,Average,6.0,Cat_6,C
6522,Male,No,26,Yes,Healthcare,1.0,Low,3.0,Cat_6,B
6523,Female,Yes,60,Yes,Lawyer,1.0,High,3.0,Cat_6,C
6524,Male,Yes,41,Yes,Executive,5.0,Low,2.0,Cat_1,A
6525,Male,Yes,47,Yes,Executive,1.0,High,4.0,,B
6526,Male,No,27,Yes,Artist,7.0,Low,3.0,Cat_6,D
6527,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_3,D
6528,Female,No,46,Yes,Artist,8.0,Low,1.0,Cat_6,C
6529,Female,Yes,35,Yes,Artist,0.0,Average,2.0,Cat_6,B
6530,Female,No,25,Yes,Artist,2.0,Low,2.0,Cat_6,A
6531,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_4,D
6532,Female,No,22,No,Healthcare,1.0,Low,3.0,Cat_6,D
6533,Male,Yes,56,No,Executive,1.0,Average,3.0,Cat_6,B
6534,Female,Yes,35,Yes,Homemaker,9.0,Average,2.0,Cat_4,B
6535,Female,Yes,40,,Homemaker,9.0,Average,,Cat_4,C
6536,Male,Yes,50,Yes,Artist,8.0,Average,2.0,Cat_6,C
6537,Male,No,42,Yes,,0.0,Low,1.0,Cat_6,D
6538,Female,Yes,61,Yes,Homemaker,1.0,Average,,Cat_3,B
6539,Male,No,33,No,Doctor,1.0,Low,6.0,Cat_4,A
6540,Female,Yes,69,No,Entertainment,1.0,Low,2.0,Cat_3,B
6541,Female,Yes,38,Yes,Engineer,4.0,Low,2.0,Cat_4,A
6542,Male,Yes,42,Yes,Doctor,1.0,Average,5.0,Cat_4,C
6543,Male,Yes,61,Yes,Entertainment,3.0,Average,6.0,Cat_6,B
6544,Female,No,20,No,Healthcare,4.0,Low,6.0,Cat_2,D
6545,Female,Yes,46,Yes,Engineer,1.0,Average,2.0,Cat_6,C
6546,Male,Yes,40,No,Entertainment,5.0,Low,4.0,Cat_3,D
6547,Male,Yes,51,Yes,Doctor,1.0,High,2.0,Cat_3,C
6548,Female,Yes,58,Yes,Artist,4.0,Average,5.0,Cat_6,C
6549,Female,No,33,Yes,Healthcare,1.0,Low,5.0,Cat_6,C
6550,Male,No,26,No,Entertainment,0.0,Low,2.0,Cat_6,A
6551,Male,Yes,58,No,Executive,4.0,High,3.0,Cat_6,C
6552,Male,Yes,65,Yes,Homemaker,0.0,High,2.0,Cat_6,A
6553,Male,Yes,41,Yes,Engineer,1.0,Average,2.0,Cat_4,C
6554,Male,Yes,42,Yes,Doctor,0.0,Average,2.0,Cat_6,C
6555,Male,Yes,25,No,Engineer,14.0,Low,1.0,Cat_6,D
6556,Female,No,30,No,Homemaker,10.0,Low,6.0,Cat_6,D
6557,Male,,33,No,Marketing,1.0,High,1.0,Cat_6,D
6558,Male,Yes,25,Yes,,0.0,Low,,Cat_7,A
6559,Male,Yes,79,No,Lawyer,1.0,Low,1.0,Cat_6,D
6560,Female,Yes,51,No,Healthcare,0.0,High,3.0,Cat_4,D
6561,Male,No,26,Yes,Doctor,1.0,Low,4.0,Cat_6,C
6562,Female,Yes,37,No,Entertainment,2.0,Average,4.0,Cat_4,A
6563,Female,No,25,No,Doctor,0.0,Low,2.0,Cat_6,D
6564,Male,No,41,Yes,Marketing,0.0,Low,2.0,Cat_6,D
6565,Female,Yes,83,Yes,Executive,1.0,High,3.0,Cat_6,A
6566,Male,Yes,35,Yes,Entertainment,0.0,Average,3.0,Cat_6,C
6567,Male,No,21,No,Healthcare,3.0,Low,7.0,Cat_4,D
6568,Female,No,28,Yes,Engineer,0.0,Low,3.0,Cat_6,D
6569,Male,Yes,45,Yes,Artist,0.0,Average,2.0,Cat_6,C
6570,Male,Yes,51,No,Executive,0.0,Low,4.0,Cat_4,B
6571,Male,No,25,Yes,Entertainment,1.0,Low,3.0,Cat_6,A
6572,Male,No,29,Yes,Healthcare,2.0,Low,3.0,Cat_6,C
6573,Male,Yes,45,No,Marketing,1.0,Low,2.0,Cat_3,D
6574,Female,,29,No,Homemaker,8.0,Low,1.0,Cat_5,D
6575,Female,Yes,47,No,Engineer,8.0,Average,5.0,Cat_4,B
6576,Female,No,56,Yes,Lawyer,0.0,Low,2.0,Cat_6,D
6577,Female,No,40,Yes,Artist,8.0,Low,2.0,Cat_6,B
6578,Female,Yes,65,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
6579,Male,No,40,Yes,Artist,2.0,Low,1.0,Cat_3,B
6580,Male,Yes,42,Yes,Doctor,8.0,Average,2.0,Cat_2,B
6581,Male,Yes,45,Yes,Artist,2.0,Average,3.0,Cat_3,D
6582,Female,Yes,58,Yes,Engineer,1.0,Low,1.0,Cat_3,A
6583,Female,No,30,No,Doctor,1.0,Low,3.0,Cat_2,D
6584,Male,Yes,35,Yes,Artist,10.0,High,2.0,Cat_6,B
6585,Female,Yes,53,No,Homemaker,9.0,Low,1.0,Cat_6,A
6586,Female,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_6,C
6587,Female,Yes,88,Yes,Artist,1.0,High,2.0,Cat_6,C
6588,Female,No,27,No,Marketing,0.0,Low,3.0,Cat_2,C
6589,Male,No,39,Yes,Artist,9.0,Low,1.0,Cat_6,A
6590,Female,Yes,41,Yes,Artist,0.0,Low,1.0,Cat_6,B
6591,Female,No,28,No,Artist,1.0,Low,4.0,Cat_4,B
6592,Male,Yes,35,No,Entertainment,9.0,Low,3.0,Cat_1,A
6593,Male,Yes,76,No,Executive,1.0,High,2.0,Cat_4,A
6594,Female,No,33,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
6595,Female,Yes,59,Yes,Doctor,5.0,Low,2.0,Cat_6,A
6596,Female,Yes,45,Yes,Doctor,0.0,Low,1.0,Cat_4,B
6597,Female,Yes,81,No,Lawyer,0.0,High,2.0,Cat_6,B
6598,Female,No,33,No,Engineer,1.0,Low,3.0,Cat_6,D
6599,Female,Yes,86,No,Lawyer,0.0,High,2.0,Cat_6,B
6600,Male,No,19,No,Healthcare,0.0,Low,4.0,Cat_6,D
6601,Female,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,D
6602,Male,Yes,37,Yes,,0.0,High,2.0,Cat_3,A
6603,Female,No,25,No,Healthcare,0.0,Low,8.0,Cat_7,B
6604,Female,No,89,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
6605,Female,No,33,Yes,Entertainment,0.0,Low,3.0,Cat_6,A
6606,Female,Yes,62,Yes,Artist,0.0,High,2.0,Cat_6,C
6607,Female,Yes,55,Yes,Artist,4.0,Average,4.0,Cat_7,C
6608,Male,No,39,Yes,Artist,0.0,Low,1.0,Cat_1,A
6609,Male,No,30,Yes,Healthcare,3.0,Low,6.0,Cat_7,D
6610,Female,Yes,37,No,Executive,0.0,High,2.0,Cat_1,A
6611,Female,No,40,No,Marketing,0.0,Low,1.0,Cat_6,A
6612,Male,No,38,Yes,Artist,6.0,Low,4.0,Cat_2,A
6613,Male,Yes,52,No,Artist,1.0,Low,2.0,Cat_6,A
6614,Female,Yes,48,No,Engineer,1.0,Average,5.0,Cat_3,B
6615,Female,Yes,60,No,Engineer,1.0,Average,5.0,Cat_4,B
6616,Female,No,36,Yes,Engineer,9.0,Low,1.0,Cat_4,A
6617,Male,Yes,59,Yes,Doctor,0.0,Average,2.0,Cat_4,C
6618,Male,Yes,71,No,Entertainment,0.0,Average,3.0,Cat_6,A
6619,Male,Yes,78,No,,0.0,Low,1.0,Cat_4,D
6620,Male,Yes,37,Yes,Executive,1.0,Average,2.0,Cat_6,B
6621,Female,No,51,Yes,Artist,0.0,Low,1.0,Cat_6,A
6622,Male,No,22,No,Healthcare,1.0,Low,3.0,Cat_6,D
6623,Male,Yes,28,Yes,Artist,1.0,Average,2.0,Cat_6,B
6624,Female,No,22,No,Healthcare,1.0,Low,8.0,Cat_4,D
6625,Female,Yes,48,Yes,Homemaker,1.0,High,2.0,Cat_2,C
6626,Female,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
6627,Female,No,31,No,Engineer,1.0,Low,8.0,Cat_4,A
6628,Male,Yes,37,No,Artist,1.0,Low,5.0,Cat_3,C
6629,Male,Yes,50,Yes,Doctor,1.0,Average,4.0,Cat_6,C
6630,Male,Yes,42,Yes,Doctor,0.0,Average,4.0,Cat_6,C
6631,Female,No,50,Yes,Executive,1.0,Low,1.0,Cat_6,A
6632,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_6,D
6633,Male,No,20,No,Marketing,0.0,Low,4.0,Cat_6,C
6634,Female,No,28,Yes,Entertainment,0.0,Low,4.0,Cat_2,B
6635,Female,No,33,No,Healthcare,7.0,Low,6.0,Cat_6,C
6636,Female,No,49,Yes,Artist,0.0,Low,1.0,Cat_2,B
6637,Male,No,43,,Artist,6.0,Low,5.0,Cat_2,B
6638,Female,No,40,Yes,Healthcare,9.0,Low,1.0,Cat_4,D
6639,Female,No,21,No,Doctor,0.0,Low,3.0,Cat_6,C
6640,Female,Yes,36,No,Engineer,1.0,Low,5.0,Cat_4,A
6641,Male,Yes,49,No,Doctor,1.0,Average,3.0,Cat_4,A
6642,Female,Yes,36,Yes,Entertainment,0.0,Low,2.0,Cat_3,A
6643,Male,Yes,56,Yes,Artist,0.0,Average,2.0,Cat_6,B
6644,Female,No,41,,,2.0,Low,1.0,Cat_3,A
6645,Female,No,32,Yes,Marketing,8.0,Low,1.0,Cat_6,D
6646,Female,Yes,48,Yes,Artist,4.0,Average,2.0,Cat_6,C
6647,Female,Yes,66,No,Lawyer,0.0,High,2.0,Cat_4,D
6648,Female,No,43,Yes,Homemaker,0.0,Low,1.0,Cat_4,A
6649,Male,Yes,69,No,Entertainment,3.0,Low,8.0,Cat_6,A
6650,Female,No,27,Yes,Healthcare,0.0,Low,4.0,Cat_6,B
6651,Female,Yes,67,Yes,Engineer,1.0,Low,1.0,Cat_6,A
6652,Female,Yes,32,No,Engineer,3.0,Low,2.0,Cat_6,C
6653,Female,,51,No,Artist,0.0,Average,3.0,Cat_4,B
6654,Male,Yes,43,No,Entertainment,0.0,Average,3.0,Cat_6,B
6655,Male,Yes,36,No,Engineer,0.0,Average,2.0,Cat_6,B
6656,Male,Yes,43,Yes,Executive,6.0,High,3.0,Cat_6,C
6657,Male,Yes,36,Yes,Artist,9.0,Average,5.0,Cat_4,D
6658,Male,,23,No,Healthcare,3.0,Low,4.0,Cat_4,D
6659,Male,Yes,36,Yes,Artist,0.0,Average,2.0,Cat_7,C
6660,Female,No,23,No,Healthcare,4.0,Low,3.0,Cat_6,D
6661,Female,Yes,50,Yes,Artist,8.0,Average,2.0,Cat_6,B
6662,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_4,D
6663,Female,Yes,62,Yes,Artist,0.0,High,3.0,Cat_6,C
6664,Female,Yes,35,Yes,Doctor,0.0,Average,3.0,Cat_6,C
6665,Female,Yes,52,Yes,Artist,0.0,Average,2.0,Cat_6,C
6666,Female,Yes,68,Yes,Lawyer,0.0,Average,3.0,Cat_6,C
6667,Male,No,46,Yes,Artist,1.0,Low,2.0,Cat_6,C
6668,Female,No,28,Yes,Healthcare,0.0,Low,1.0,Cat_3,A
6669,Male,No,49,Yes,Entertainment,0.0,Low,1.0,Cat_2,B
6670,Male,Yes,37,Yes,Artist,0.0,Average,2.0,Cat_4,C
6671,Male,Yes,53,Yes,Artist,9.0,Average,2.0,Cat_6,B
6672,Female,Yes,70,No,Engineer,7.0,Low,1.0,Cat_3,B
6673,Female,No,43,Yes,Artist,8.0,Low,4.0,Cat_6,D
6674,Male,Yes,83,Yes,Executive,0.0,High,2.0,Cat_6,A
6675,Female,No,25,Yes,Entertainment,9.0,Low,2.0,Cat_6,A
6676,Male,Yes,45,Yes,Artist,0.0,Average,4.0,Cat_6,C
6677,Female,No,29,Yes,Engineer,1.0,Low,1.0,Cat_6,A
6678,Male,Yes,43,Yes,Artist,9.0,Average,2.0,,C
6679,Female,Yes,65,Yes,Lawyer,0.0,Low,1.0,Cat_6,A
6680,Female,Yes,46,Yes,Artist,0.0,High,4.0,Cat_6,B
6681,Male,Yes,59,Yes,Artist,8.0,Low,1.0,Cat_6,B
6682,Female,No,30,Yes,Healthcare,0.0,Low,2.0,Cat_6,C
6683,Male,Yes,29,No,Healthcare,5.0,Low,2.0,Cat_6,D
6684,Male,Yes,58,Yes,Artist,9.0,Low,1.0,Cat_6,B
6685,Male,Yes,71,No,Artist,1.0,Low,5.0,Cat_6,C
6686,Male,Yes,53,No,Executive,1.0,Low,5.0,Cat_6,A
6687,Male,,31,No,Healthcare,1.0,Low,3.0,Cat_6,C
6688,Male,Yes,36,Yes,Doctor,8.0,Average,4.0,Cat_3,C
6689,Male,No,33,No,Engineer,0.0,Low,4.0,Cat_1,D
6690,Male,No,32,Yes,Engineer,0.0,Low,3.0,Cat_4,B
6691,Male,Yes,41,Yes,Engineer,0.0,Average,5.0,Cat_6,C
6692,Female,No,49,Yes,Entertainment,0.0,Low,1.0,Cat_3,D
6693,Male,Yes,84,No,Lawyer,1.0,High,2.0,Cat_6,B
6694,Male,Yes,30,Yes,Healthcare,0.0,Low,4.0,Cat_6,A
6695,Male,No,26,No,Healthcare,1.0,Low,4.0,Cat_3,A
6696,Female,Yes,41,Yes,Artist,5.0,High,3.0,Cat_5,B
6697,Male,No,25,No,Healthcare,4.0,Low,5.0,Cat_6,D
6698,Male,Yes,26,Yes,Healthcare,9.0,High,3.0,Cat_2,D
6699,Female,No,27,No,Doctor,0.0,Low,5.0,Cat_3,A
6700,Male,Yes,41,No,Executive,0.0,High,3.0,,A
6701,Female,Yes,80,Yes,Lawyer,0.0,Low,1.0,Cat_6,C
6702,Female,Yes,50,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
6703,Female,No,28,Yes,Healthcare,0.0,Low,3.0,Cat_2,D
6704,Female,Yes,66,Yes,Artist,0.0,Low,2.0,Cat_6,C
6705,Male,Yes,58,No,Executive,1.0,High,5.0,Cat_6,B
6706,Female,No,42,Yes,Doctor,0.0,Low,3.0,Cat_6,B
6707,Female,No,37,Yes,Artist,0.0,Low,3.0,Cat_6,B
6708,Male,Yes,49,Yes,Artist,0.0,Low,1.0,Cat_6,C
6709,Male,No,39,Yes,Entertainment,3.0,Low,2.0,Cat_1,A
6710,Female,No,21,No,Healthcare,0.0,Low,5.0,Cat_6,D
6711,Male,Yes,69,No,Lawyer,0.0,Low,3.0,Cat_6,C
6712,Female,Yes,50,Yes,Artist,1.0,High,5.0,Cat_6,C
6713,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,Cat_3,B
6714,Male,Yes,61,No,Entertainment,1.0,Low,2.0,Cat_6,A
6715,Male,Yes,52,Yes,Executive,1.0,High,4.0,Cat_1,C
6716,Female,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
6717,Male,Yes,35,Yes,Artist,0.0,Average,3.0,Cat_2,C
6718,Female,Yes,49,Yes,Artist,0.0,High,4.0,,B
6719,Female,No,27,Yes,Engineer,9.0,Low,7.0,Cat_3,C
6720,Male,No,43,Yes,Artist,1.0,Low,2.0,Cat_6,A
6721,Female,No,35,No,Entertainment,1.0,Low,1.0,Cat_6,B
6722,Female,Yes,52,No,Executive,1.0,Low,1.0,Cat_3,A
6723,Male,Yes,31,No,Doctor,0.0,Average,2.0,Cat_6,D
6724,Female,No,43,Yes,Doctor,0.0,Low,,Cat_4,A
6725,Male,Yes,48,Yes,Executive,0.0,High,4.0,Cat_6,C
6726,Female,Yes,37,Yes,,0.0,Low,3.0,Cat_3,A
6727,Male,No,26,No,Artist,8.0,Low,5.0,Cat_5,A
6728,Female,No,49,Yes,Artist,1.0,Low,2.0,Cat_2,C
6729,Male,No,37,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
6730,Male,No,30,No,Executive,13.0,Low,4.0,Cat_3,D
6731,Male,No,43,No,Entertainment,0.0,Low,1.0,Cat_4,D
6732,Female,No,42,Yes,Artist,0.0,Low,3.0,Cat_6,C
6733,Male,Yes,60,Yes,Artist,0.0,Average,2.0,Cat_6,C
6734,Male,Yes,71,No,Executive,1.0,High,,Cat_1,A
6735,Female,No,23,No,Healthcare,4.0,Low,7.0,Cat_3,D
6736,Male,Yes,81,Yes,Lawyer,9.0,Low,1.0,Cat_6,B
6737,Female,Yes,45,Yes,Engineer,2.0,Low,1.0,Cat_4,A
6738,Male,No,33,Yes,Artist,1.0,Low,2.0,Cat_6,C
6739,Male,No,25,No,Entertainment,8.0,Low,2.0,Cat_4,D
6740,Male,Yes,38,No,Executive,1.0,Average,5.0,Cat_2,B
6741,Male,Yes,25,Yes,Executive,8.0,High,2.0,Cat_6,A
6742,Male,Yes,62,Yes,Artist,1.0,High,2.0,Cat_6,B
6743,Male,Yes,45,Yes,Artist,1.0,Low,4.0,Cat_3,B
6744,Female,No,63,Yes,Artist,1.0,Low,2.0,Cat_6,B
6745,Female,Yes,39,Yes,Artist,0.0,High,2.0,Cat_6,A
6746,Female,No,25,No,Engineer,1.0,Low,1.0,Cat_6,B
6747,Female,No,67,Yes,Artist,0.0,Low,1.0,Cat_7,B
6748,Male,Yes,81,Yes,Entertainment,1.0,Low,1.0,Cat_6,D
6749,Male,No,31,Yes,Artist,1.0,Low,4.0,Cat_7,C
6750,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_6,D
6751,Female,Yes,73,,Lawyer,0.0,High,2.0,Cat_1,A
6752,Female,No,33,No,Engineer,1.0,Low,2.0,Cat_4,B
6753,Female,Yes,42,No,Artist,8.0,High,5.0,Cat_6,B
6754,Male,Yes,70,Yes,Lawyer,0.0,Low,1.0,Cat_3,A
6755,Male,Yes,25,No,Executive,4.0,High,8.0,Cat_4,D
6756,Male,Yes,66,Yes,Artist,0.0,Average,2.0,Cat_6,C
6757,Female,Yes,41,Yes,Artist,1.0,High,2.0,Cat_6,B
6758,Female,Yes,40,Yes,Artist,1.0,Low,1.0,Cat_6,D
6759,Female,Yes,50,Yes,Artist,0.0,Average,2.0,Cat_6,C
6760,Female,,36,Yes,Entertainment,8.0,Low,1.0,Cat_6,A
6761,Female,No,31,No,Entertainment,9.0,Low,4.0,Cat_6,C
6762,Female,Yes,63,Yes,Artist,0.0,Average,2.0,Cat_6,C
6763,Male,Yes,57,No,Executive,0.0,High,4.0,Cat_6,A
6764,Female,No,40,Yes,Artist,0.0,Low,1.0,Cat_6,A
6765,Male,Yes,39,No,Executive,0.0,High,4.0,Cat_3,D
6766,Female,Yes,45,Yes,Artist,8.0,High,3.0,Cat_6,B
6767,Female,No,32,No,Healthcare,0.0,Low,,Cat_7,D
6768,Male,No,25,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
6769,Female,No,22,No,Healthcare,0.0,Low,4.0,Cat_4,D
6770,Female,No,38,Yes,Artist,1.0,Low,3.0,Cat_6,A
6771,Male,Yes,37,Yes,Artist,9.0,Average,2.0,Cat_6,C
6772,Male,Yes,78,No,Lawyer,1.0,High,2.0,Cat_2,A
6773,Female,Yes,37,Yes,Artist,2.0,Average,2.0,Cat_6,B
6774,Male,Yes,43,Yes,Healthcare,5.0,Average,2.0,Cat_6,D
6775,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
6776,Male,No,43,No,Artist,0.0,Low,1.0,Cat_3,D
6777,Male,Yes,43,Yes,Artist,2.0,Average,2.0,Cat_6,C
6778,Male,Yes,71,No,Lawyer,3.0,High,2.0,Cat_6,D
6779,Female,Yes,38,Yes,Artist,8.0,Low,1.0,Cat_6,D
6780,Female,,20,No,Homemaker,13.0,Low,1.0,Cat_4,D
6781,Female,No,27,Yes,Healthcare,0.0,Low,,Cat_6,D
6782,Male,Yes,48,Yes,Executive,9.0,High,4.0,Cat_6,B
6783,Female,No,35,Yes,Engineer,0.0,Low,2.0,Cat_6,D
6784,Male,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6,C
6785,Female,Yes,41,No,Engineer,0.0,Low,2.0,Cat_4,A
6786,Female,No,28,Yes,Marketing,0.0,Low,2.0,Cat_6,D
6787,Male,No,22,No,Healthcare,1.0,Low,6.0,Cat_4,D
