,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
6303,1,0.0,22,0.0,Healthcare,1.0,1,9.0,Cat_4,D
6304,1,,40,1.0,Homemaker,4.0,1,1.0,Cat_3,A
6305,0,0.0,27,0.0,Doctor,9.0,1,4.0,Cat_6,D
6306,0,1.0,42,1.0,Executive,1.0,3,5.0,Cat_6,B
6307,0,0.0,21,0.0,Healthcare,1.0,1,2.0,Cat_2,D
6308,0,1.0,38,1.0,Executive,0.0,3,3.0,Cat_6,C
6309,0,1.0,63,1.0,Artist,0.0,2,4.0,Cat_6,C
6310,1,1.0,47,1.0,Homemaker,0.0,3,5.0,Cat_6,A
6311,1,0.0,25,1.0,Engineer,8.0,1,3.0,Cat_6,D
6312,1,1.0,69,1.0,Artist,1.0,3,2.0,Cat_6,B
6313,0,1.0,53,1.0,Artist,9.0,1,1.0,Cat_6,B
6314,0,1.0,36,1.0,Artist,1.0,1,2.0,Cat_6,C
6315,0,0.0,27,1.0,Healthcare,1.0,1,5.0,Cat_6,D
6316,1,0.0,59,1.0,Artist,0.0,1,,Cat_3,B
6317,0,0.0,19,0.0,Healthcare,1.0,1,3.0,Cat_6,D
6318,0,1.0,29,0.0,Executive,0.0,2,2.0,,D
6319,1,0.0,51,1.0,Lawyer,6.0,1,1.0,Cat_6,B
6320,0,0.0,43,1.0,Entertainment,5.0,1,1.0,Cat_3,D
6321,0,0.0,42,1.0,Artist,1.0,1,1.0,Cat_6,B
6322,1,1.0,72,1.0,Doctor,0.0,3,2.0,Cat_6,C
6323,0,0.0,37,1.0,Artist,7.0,1,2.0,Cat_6,A
6324,0,1.0,66,0.0,Lawyer,0.0,3,2.0,Cat_6,B
6325,0,1.0,39,1.0,Artist,1.0,2,2.0,Cat_1,A
6326,1,0.0,21,0.0,Entertainment,5.0,1,5.0,Cat_4,D
6327,0,0.0,21,0.0,Healthcare,1.0,1,4.0,Cat_6,D
6328,1,1.0,28,1.0,Executive,8.0,3,2.0,Cat_6,C
6329,0,1.0,56,1.0,Artist,0.0,2,4.0,Cat_6,C
6330,1,0.0,40,1.0,Homemaker,9.0,1,,Cat_6,D
6331,0,0.0,26,1.0,Healthcare,1.0,1,1.0,Cat_6,D
6332,0,0.0,18,0.0,Healthcare,8.0,1,6.0,Cat_4,D
6333,0,0.0,23,0.0,Healthcare,1.0,1,8.0,Cat_4,D
6334,1,1.0,45,1.0,Artist,1.0,2,5.0,Cat_3,B
6335,1,1.0,65,0.0,Engineer,1.0,2,3.0,Cat_4,A
6336,1,1.0,87,0.0,Artist,0.0,1,1.0,Cat_6,A
6337,1,1.0,56,1.0,Artist,5.0,2,4.0,Cat_6,C
6338,0,0.0,47,1.0,Artist,1.0,1,2.0,Cat_6,B
6339,1,0.0,68,1.0,Doctor,1.0,1,1.0,Cat_6,A
6340,0,0.0,18,0.0,Healthcare,1.0,1,3.0,Cat_4,D
6341,0,1.0,40,1.0,Artist,6.0,1,1.0,Cat_6,A
6342,1,1.0,41,1.0,Doctor,0.0,1,1.0,Cat_6,B
6343,0,0.0,23,0.0,Healthcare,1.0,1,4.0,Cat_6,D
6344,0,0.0,35,1.0,Artist,9.0,1,1.0,Cat_6,B
6345,0,1.0,66,1.0,Executive,1.0,3,2.0,Cat_6,C
6346,0,0.0,22,0.0,Doctor,8.0,1,3.0,Cat_6,D
6347,0,0.0,23,0.0,Healthcare,0.0,1,4.0,Cat_6,D
6348,0,0.0,18,0.0,Marketing,1.0,1,4.0,Cat_1,D
6349,0,1.0,60,0.0,Artist,0.0,1,1.0,Cat_6,B
6350,1,1.0,40,0.0,Artist,0.0,1,1.0,Cat_4,D
6351,1,1.0,30,0.0,Engineer,0.0,2,8.0,Cat_4,D
6352,0,0.0,28,0.0,Entertainment,1.0,1,2.0,Cat_6,D
6353,0,1.0,42,0.0,Artist,6.0,1,2.0,Cat_6,B
6354,0,0.0,46,1.0,Artist,1.0,1,2.0,Cat_6,B
6355,1,0.0,23,0.0,Healthcare,9.0,1,4.0,Cat_4,D
6356,0,1.0,43,1.0,Artist,0.0,1,1.0,Cat_6,B
6357,1,0.0,20,0.0,Entertainment,0.0,1,6.0,Cat_2,B
6358,1,0.0,27,1.0,Healthcare,5.0,1,,Cat_6,C
6359,1,0.0,27,1.0,Engineer,4.0,1,2.0,Cat_6,D
6360,0,1.0,82,1.0,Lawyer,0.0,1,1.0,Cat_6,D
6361,0,0.0,21,0.0,Healthcare,0.0,1,4.0,Cat_6,D
6362,1,0.0,25,0.0,Doctor,0.0,1,4.0,Cat_4,A
6363,0,1.0,60,0.0,Artist,0.0,2,2.0,Cat_4,B
6364,1,1.0,71,1.0,Lawyer,0.0,3,2.0,Cat_6,C
6365,1,0.0,39,1.0,Entertainment,7.0,1,1.0,Cat_6,A
6366,0,1.0,83,1.0,Lawyer,0.0,1,1.0,Cat_6,D
6367,1,1.0,35,1.0,Artist,1.0,1,2.0,Cat_6,B
6368,0,0.0,19,0.0,Healthcare,1.0,1,4.0,Cat_7,D
6369,0,0.0,53,1.0,Artist,0.0,1,1.0,Cat_6,A
6370,0,0.0,23,0.0,Healthcare,4.0,1,9.0,Cat_2,D
6371,0,0.0,20,0.0,Healthcare,8.0,1,,Cat_3,D
6372,0,0.0,20,0.0,Healthcare,0.0,1,3.0,Cat_6,D
6373,1,1.0,50,1.0,Artist,4.0,1,1.0,Cat_6,B
6374,0,1.0,35,1.0,Executive,4.0,3,4.0,Cat_6,C
6375,0,1.0,32,1.0,Doctor,11.0,2,2.0,Cat_6,A
6376,1,1.0,33,0.0,Engineer,5.0,3,3.0,Cat_6,D
6377,1,1.0,53,1.0,Artist,1.0,2,3.0,Cat_6,C
6378,0,1.0,47,1.0,Artist,0.0,2,4.0,Cat_6,B
6379,1,0.0,37,1.0,Engineer,0.0,1,1.0,Cat_4,A
6380,0,1.0,50,1.0,Artist,0.0,2,4.0,Cat_6,C
6381,1,0.0,23,0.0,Healthcare,9.0,1,3.0,Cat_6,D
6382,1,0.0,30,1.0,Entertainment,9.0,1,1.0,Cat_6,D
6383,1,0.0,28,0.0,Healthcare,3.0,1,2.0,Cat_6,A
6384,0,1.0,39,1.0,Artist,1.0,1,1.0,Cat_6,B
6385,0,1.0,81,0.0,Lawyer,1.0,3,2.0,Cat_6,A
6386,1,1.0,65,0.0,Engineer,0.0,2,2.0,Cat_6,B
6387,0,1.0,53,1.0,Executive,0.0,3,3.0,Cat_6,C
6388,0,1.0,37,,Entertainment,0.0,1,,Cat_3,B
6389,0,1.0,30,1.0,Healthcare,0.0,1,2.0,Cat_6,A
6390,0,0.0,40,1.0,Artist,8.0,1,1.0,Cat_6,B
6391,0,0.0,28,1.0,Artist,4.0,1,6.0,Cat_4,B
6392,0,1.0,28,1.0,Doctor,0.0,1,9.0,Cat_4,D
6393,1,1.0,60,1.0,Homemaker,1.0,1,4.0,Cat_6,C
6394,0,1.0,48,1.0,Entertainment,1.0,1,3.0,Cat_6,A
6395,0,1.0,70,1.0,Lawyer,3.0,1,1.0,Cat_6,D
6396,1,1.0,39,1.0,Entertainment,7.0,2,2.0,Cat_6,B
6397,0,1.0,42,0.0,Doctor,5.0,2,5.0,Cat_6,B
6398,0,1.0,38,0.0,Entertainment,1.0,2,2.0,Cat_6,B
6399,0,0.0,35,1.0,Artist,0.0,1,1.0,Cat_6,C
6400,0,1.0,43,1.0,Entertainment,1.0,2,3.0,Cat_6,B
6401,1,1.0,83,1.0,Lawyer,1.0,1,1.0,Cat_6,B
6402,0,1.0,43,1.0,Artist,8.0,1,1.0,Cat_6,B
6403,1,1.0,46,1.0,Artist,0.0,2,4.0,Cat_6,C
6404,0,1.0,50,1.0,Doctor,0.0,2,3.0,Cat_6,B
6405,1,0.0,38,1.0,Artist,8.0,1,1.0,Cat_6,B
6406,0,1.0,69,0.0,Executive,1.0,3,2.0,Cat_6,C
6407,1,1.0,38,1.0,Artist,1.0,2,2.0,Cat_6,C
6408,1,0.0,26,1.0,Healthcare,0.0,1,3.0,Cat_6,D
6409,0,0.0,37,0.0,Healthcare,0.0,1,5.0,Cat_3,A
6410,0,1.0,72,1.0,Executive,0.0,3,2.0,Cat_6,C
6411,0,1.0,52,1.0,Artist,1.0,2,4.0,Cat_6,B
6412,0,1.0,85,1.0,Lawyer,1.0,3,2.0,Cat_4,A
6413,1,0.0,29,1.0,Healthcare,6.0,1,3.0,Cat_6,D
6414,0,0.0,26,0.0,Healthcare,0.0,1,4.0,Cat_3,C
6415,1,0.0,33,1.0,Doctor,0.0,1,6.0,Cat_4,C
6416,1,0.0,40,1.0,Healthcare,0.0,1,1.0,Cat_2,D
6417,1,0.0,32,1.0,Artist,0.0,1,7.0,Cat_6,A
6418,0,1.0,79,1.0,Lawyer,2.0,3,2.0,Cat_6,B
6419,1,0.0,25,1.0,Healthcare,0.0,1,1.0,Cat_6,D
6420,0,0.0,35,0.0,Artist,1.0,1,1.0,Cat_7,A
6421,1,1.0,68,1.0,Lawyer,0.0,1,1.0,Cat_6,C
6422,1,0.0,28,0.0,Homemaker,0.0,1,,Cat_3,D
6423,0,0.0,33,1.0,Healthcare,0.0,1,4.0,Cat_6,C
6424,0,1.0,36,1.0,Artist,7.0,2,5.0,Cat_2,B
6425,0,1.0,51,1.0,Executive,3.0,3,5.0,Cat_6,C
6426,1,0.0,36,1.0,Artist,11.0,1,,Cat_6,A
6427,0,1.0,25,1.0,Artist,8.0,1,4.0,Cat_6,D
6428,1,1.0,37,1.0,Artist,0.0,2,2.0,Cat_6,C
6429,1,1.0,39,1.0,Doctor,8.0,2,2.0,,C
6430,1,1.0,35,1.0,Artist,0.0,2,2.0,Cat_6,C
6431,0,0.0,21,0.0,Healthcare,1.0,1,4.0,Cat_2,D
6432,1,1.0,55,1.0,Artist,1.0,2,4.0,Cat_3,C
6433,1,0.0,20,0.0,Marketing,0.0,1,4.0,Cat_6,D
6434,0,1.0,35,0.0,Executive,1.0,3,3.0,Cat_6,C
6435,1,0.0,39,0.0,Engineer,6.0,1,1.0,Cat_3,C
6436,0,1.0,83,0.0,Executive,1.0,3,2.0,Cat_6,D
6437,0,1.0,45,1.0,Artist,1.0,2,2.0,Cat_6,C
6438,0,1.0,40,1.0,Artist,9.0,1,2.0,Cat_6,C
6439,1,0.0,27,1.0,Artist,1.0,1,5.0,Cat_6,C
6440,0,1.0,51,0.0,Entertainment,7.0,2,3.0,Cat_6,C
6441,0,1.0,35,1.0,Artist,1.0,2,3.0,Cat_6,B
6442,1,0.0,26,1.0,Artist,0.0,1,,Cat_6,A
6443,0,1.0,57,1.0,Artist,0.0,1,2.0,Cat_6,C
6444,0,1.0,20,0.0,Healthcare,1.0,2,4.0,Cat_7,D
6445,1,0.0,49,1.0,Artist,4.0,1,1.0,Cat_6,A
6446,0,0.0,52,1.0,Entertainment,1.0,1,2.0,Cat_6,B
6447,0,1.0,35,1.0,Artist,1.0,2,3.0,Cat_6,C
6448,0,1.0,39,1.0,Healthcare,1.0,1,3.0,Cat_6,D
6449,0,1.0,69,1.0,Executive,0.0,1,2.0,Cat_4,B
6450,1,0.0,26,1.0,Entertainment,6.0,1,2.0,Cat_6,D
6451,0,1.0,36,1.0,Artist,8.0,1,4.0,Cat_4,D
6452,1,1.0,25,1.0,Engineer,6.0,2,2.0,Cat_6,A
6453,1,1.0,60,1.0,Artist,0.0,1,1.0,Cat_6,B
6454,1,0.0,37,1.0,Healthcare,1.0,1,2.0,Cat_6,A
6455,1,0.0,42,0.0,Artist,0.0,1,1.0,Cat_5,D
6456,0,0.0,22,0.0,Healthcare,9.0,1,4.0,Cat_3,D
6457,0,1.0,41,0.0,Doctor,2.0,2,4.0,Cat_6,A
6458,0,1.0,75,0.0,Executive,0.0,1,1.0,Cat_6,D
6459,1,1.0,37,1.0,Homemaker,0.0,3,2.0,Cat_6,A
6460,1,1.0,77,1.0,Artist,0.0,3,2.0,Cat_6,B
6461,0,1.0,57,0.0,,1.0,2,2.0,Cat_4,B
6462,0,1.0,43,1.0,Executive,1.0,3,4.0,Cat_6,B
6463,1,0.0,31,1.0,Healthcare,8.0,1,4.0,Cat_6,C
6464,0,0.0,33,0.0,Doctor,1.0,1,2.0,Cat_3,B
6465,0,1.0,60,1.0,Executive,1.0,3,4.0,Cat_6,B
6466,1,1.0,61,1.0,Artist,1.0,1,2.0,Cat_6,C
6467,1,0.0,29,0.0,Homemaker,8.0,1,1.0,Cat_4,D
6468,0,0.0,25,1.0,Healthcare,1.0,1,4.0,Cat_6,D
6469,0,1.0,83,1.0,Artist,2.0,3,2.0,Cat_6,A
6470,1,0.0,38,1.0,Artist,7.0,1,1.0,Cat_6,C
6471,0,0.0,28,1.0,Artist,0.0,1,4.0,Cat_7,C
6472,0,1.0,65,1.0,Entertainment,0.0,3,2.0,Cat_6,A
6473,1,1.0,61,1.0,Doctor,0.0,2,4.0,Cat_7,B
6474,1,1.0,46,1.0,,0.0,1,2.0,Cat_6,C
6475,1,1.0,51,0.0,Engineer,4.0,1,2.0,Cat_4,D
6476,0,1.0,36,0.0,Executive,2.0,3,3.0,Cat_4,D
6477,1,1.0,55,1.0,Artist,2.0,2,2.0,Cat_6,C
6478,0,1.0,43,1.0,Artist,0.0,2,4.0,Cat_4,B
6479,1,1.0,46,1.0,Artist,0.0,2,4.0,Cat_6,A
6480,1,1.0,43,1.0,Artist,8.0,2,2.0,Cat_6,B
6481,0,1.0,57,0.0,Doctor,4.0,1,3.0,Cat_4,B
6482,0,1.0,35,0.0,Doctor,0.0,1,1.0,Cat_4,A
6483,0,1.0,65,1.0,Artist,0.0,2,2.0,Cat_6,C
6484,1,1.0,37,1.0,Artist,0.0,1,3.0,Cat_6,A
6485,0,1.0,35,1.0,Artist,4.0,2,2.0,Cat_6,A
6486,0,1.0,37,0.0,Executive,1.0,1,2.0,Cat_6,A
6487,0,1.0,38,1.0,Executive,0.0,2,3.0,Cat_6,B
6488,0,0.0,19,0.0,Healthcare,1.0,1,3.0,Cat_4,D
6489,0,1.0,41,1.0,Artist,8.0,1,,Cat_6,D
6490,0,1.0,27,1.0,Entertainment,0.0,1,,Cat_3,B
6491,0,0.0,36,1.0,Artist,0.0,1,1.0,Cat_3,B
6492,0,1.0,61,1.0,Artist,2.0,2,2.0,Cat_6,C
6493,0,1.0,53,0.0,Artist,1.0,2,6.0,Cat_6,A
6494,0,1.0,45,1.0,Artist,0.0,1,1.0,Cat_6,C
6495,1,,27,1.0,Healthcare,1.0,1,6.0,Cat_6,C
6496,1,1.0,42,0.0,Entertainment,1.0,1,6.0,Cat_3,B
6497,0,0.0,18,0.0,Healthcare,0.0,1,,Cat_6,D
6498,1,1.0,83,1.0,Lawyer,0.0,3,2.0,Cat_6,C
6499,1,0.0,36,1.0,Artist,0.0,1,1.0,Cat_6,B
6500,1,0.0,37,1.0,Healthcare,0.0,1,1.0,Cat_6,D
6501,0,1.0,42,1.0,Artist,1.0,2,3.0,Cat_6,C
6502,1,1.0,80,0.0,Lawyer,1.0,3,2.0,Cat_6,C
6503,1,0.0,18,0.0,Healthcare,0.0,1,5.0,Cat_3,D
6504,0,1.0,61,0.0,Entertainment,1.0,1,,Cat_6,A
6505,0,1.0,57,1.0,Entertainment,0.0,1,2.0,Cat_6,A
6506,0,0.0,36,0.0,Marketing,0.0,1,2.0,Cat_6,D
6507,1,0.0,43,1.0,Artist,8.0,1,1.0,Cat_6,A
6508,1,0.0,33,0.0,Homemaker,7.0,1,,Cat_6,D
6509,0,0.0,31,0.0,Healthcare,1.0,1,3.0,Cat_2,B
6510,0,0.0,52,1.0,Entertainment,0.0,1,,Cat_3,C
6511,0,0.0,38,1.0,Doctor,4.0,1,1.0,Cat_2,B
6512,0,1.0,45,1.0,Artist,7.0,3,4.0,Cat_3,A
6513,0,1.0,72,1.0,Lawyer,0.0,3,2.0,Cat_6,C
6514,1,1.0,43,1.0,Doctor,9.0,1,2.0,Cat_4,A
6515,1,0.0,29,1.0,Entertainment,8.0,1,2.0,Cat_6,A
6516,0,0.0,45,1.0,Artist,1.0,1,2.0,Cat_6,A
6517,1,,51,0.0,Homemaker,8.0,1,,Cat_3,A
6518,1,0.0,29,1.0,Homemaker,13.0,1,1.0,Cat_6,A
6519,0,0.0,43,1.0,Artist,7.0,1,3.0,Cat_6,A
6520,1,1.0,42,0.0,Artist,0.0,2,3.0,Cat_6,A
6521,0,1.0,47,0.0,Entertainment,9.0,2,6.0,Cat_6,C
6522,0,0.0,26,1.0,Healthcare,1.0,1,3.0,Cat_6,B
6523,1,1.0,60,1.0,Lawyer,1.0,3,3.0,Cat_6,C
6524,0,1.0,41,1.0,Executive,5.0,1,2.0,Cat_1,A
6525,0,1.0,47,1.0,Executive,1.0,3,4.0,,B
6526,0,0.0,27,1.0,Artist,7.0,1,3.0,Cat_6,D
6527,0,0.0,18,0.0,Healthcare,0.0,1,3.0,Cat_3,D
6528,1,0.0,46,1.0,Artist,8.0,1,1.0,Cat_6,C
6529,1,1.0,35,1.0,Artist,0.0,2,2.0,Cat_6,B
6530,1,0.0,25,1.0,Artist,2.0,1,2.0,Cat_6,A
6531,0,0.0,18,0.0,Healthcare,0.0,1,3.0,Cat_4,D
6532,1,0.0,22,0.0,Healthcare,1.0,1,3.0,Cat_6,D
6533,0,1.0,56,0.0,Executive,1.0,2,3.0,Cat_6,B
6534,1,1.0,35,1.0,Homemaker,9.0,2,2.0,Cat_4,B
6535,1,1.0,40,,Homemaker,9.0,2,,Cat_4,C
6536,0,1.0,50,1.0,Artist,8.0,2,2.0,Cat_6,C
6537,0,0.0,42,1.0,,0.0,1,1.0,Cat_6,D
6538,1,1.0,61,1.0,Homemaker,1.0,2,,Cat_3,B
6539,0,0.0,33,0.0,Doctor,1.0,1,6.0,Cat_4,A
6540,1,1.0,69,0.0,Entertainment,1.0,1,2.0,Cat_3,B
6541,1,1.0,38,1.0,Engineer,4.0,1,2.0,Cat_4,A
6542,0,1.0,42,1.0,Doctor,1.0,2,5.0,Cat_4,C
6543,0,1.0,61,1.0,Entertainment,3.0,2,6.0,Cat_6,B
6544,1,0.0,20,0.0,Healthcare,4.0,1,6.0,Cat_2,D
6545,1,1.0,46,1.0,Engineer,1.0,2,2.0,Cat_6,C
6546,0,1.0,40,0.0,Entertainment,5.0,1,4.0,Cat_3,D
6547,0,1.0,51,1.0,Doctor,1.0,3,2.0,Cat_3,C
6548,1,1.0,58,1.0,Artist,4.0,2,5.0,Cat_6,C
6549,1,0.0,33,1.0,Healthcare,1.0,1,5.0,Cat_6,C
6550,0,0.0,26,0.0,Entertainment,0.0,1,2.0,Cat_6,A
6551,0,1.0,58,0.0,Executive,4.0,3,3.0,Cat_6,C
6552,0,1.0,65,1.0,Homemaker,0.0,3,2.0,Cat_6,A
6553,0,1.0,41,1.0,Engineer,1.0,2,2.0,Cat_4,C
6554,0,1.0,42,1.0,Doctor,0.0,2,2.0,Cat_6,C
6555,0,1.0,25,0.0,Engineer,14.0,1,1.0,Cat_6,D
6556,1,0.0,30,0.0,Homemaker,10.0,1,6.0,Cat_6,D
6557,0,,33,0.0,Marketing,1.0,3,1.0,Cat_6,D
6558,0,1.0,25,1.0,,0.0,1,,Cat_7,A
6559,0,1.0,79,0.0,Lawyer,1.0,1,1.0,Cat_6,D
6560,1,1.0,51,0.0,Healthcare,0.0,3,3.0,Cat_4,D
6561,0,0.0,26,1.0,Doctor,1.0,1,4.0,Cat_6,C
6562,1,1.0,37,0.0,Entertainment,2.0,2,4.0,Cat_4,A
6563,1,0.0,25,0.0,Doctor,0.0,1,2.0,Cat_6,D
6564,0,0.0,41,1.0,Marketing,0.0,1,2.0,Cat_6,D
6565,1,1.0,83,1.0,Executive,1.0,3,3.0,Cat_6,A
6566,0,1.0,35,1.0,Entertainment,0.0,2,3.0,Cat_6,C
6567,0,0.0,21,0.0,Healthcare,3.0,1,7.0,Cat_4,D
6568,1,0.0,28,1.0,Engineer,0.0,1,3.0,Cat_6,D
6569,0,1.0,45,1.0,Artist,0.0,2,2.0,Cat_6,C
6570,0,1.0,51,0.0,Executive,0.0,1,4.0,Cat_4,B
6571,0,0.0,25,1.0,Entertainment,1.0,1,3.0,Cat_6,A
6572,0,0.0,29,1.0,Healthcare,2.0,1,3.0,Cat_6,C
6573,0,1.0,45,0.0,Marketing,1.0,1,2.0,Cat_3,D
6574,1,,29,0.0,Homemaker,8.0,1,1.0,Cat_5,D
6575,1,1.0,47,0.0,Engineer,8.0,2,5.0,Cat_4,B
6576,1,0.0,56,1.0,Lawyer,0.0,1,2.0,Cat_6,D
6577,1,0.0,40,1.0,Artist,8.0,1,2.0,Cat_6,B
6578,1,1.0,65,1.0,Lawyer,1.0,1,1.0,Cat_6,A
6579,0,0.0,40,1.0,Artist,2.0,1,1.0,Cat_3,B
6580,0,1.0,42,1.0,Doctor,8.0,2,2.0,Cat_2,B
6581,0,1.0,45,1.0,Artist,2.0,2,3.0,Cat_3,D
6582,1,1.0,58,1.0,Engineer,1.0,1,1.0,Cat_3,A
6583,1,0.0,30,0.0,Doctor,1.0,1,3.0,Cat_2,D
6584,0,1.0,35,1.0,Artist,10.0,3,2.0,Cat_6,B
6585,1,1.0,53,0.0,Homemaker,9.0,1,1.0,Cat_6,A
6586,1,1.0,58,1.0,Artist,0.0,2,2.0,Cat_6,C
6587,1,1.0,88,1.0,Artist,1.0,3,2.0,Cat_6,C
6588,1,0.0,27,0.0,Marketing,0.0,1,3.0,Cat_2,C
6589,0,0.0,39,1.0,Artist,9.0,1,1.0,Cat_6,A
6590,1,1.0,41,1.0,Artist,0.0,1,1.0,Cat_6,B
6591,1,0.0,28,0.0,Artist,1.0,1,4.0,Cat_4,B
6592,0,1.0,35,0.0,Entertainment,9.0,1,3.0,Cat_1,A
6593,0,1.0,76,0.0,Executive,1.0,3,2.0,Cat_4,A
6594,1,0.0,33,1.0,Healthcare,0.0,1,1.0,Cat_6,D
6595,1,1.0,59,1.0,Doctor,5.0,1,2.0,Cat_6,A
6596,1,1.0,45,1.0,Doctor,0.0,1,1.0,Cat_4,B
6597,1,1.0,81,0.0,Lawyer,0.0,3,2.0,Cat_6,B
6598,1,0.0,33,0.0,Engineer,1.0,1,3.0,Cat_6,D
6599,1,1.0,86,0.0,Lawyer,0.0,3,2.0,Cat_6,B
6600,0,0.0,19,0.0,Healthcare,0.0,1,4.0,Cat_6,D
6601,1,0.0,20,0.0,Healthcare,0.0,1,4.0,Cat_6,D
6602,0,1.0,37,1.0,,0.0,3,2.0,Cat_3,A
6603,1,0.0,25,0.0,Healthcare,0.0,1,8.0,Cat_7,B
6604,1,0.0,89,1.0,Lawyer,0.0,1,1.0,Cat_6,D
6605,1,0.0,33,1.0,Entertainment,0.0,1,3.0,Cat_6,A
6606,1,1.0,62,1.0,Artist,0.0,3,2.0,Cat_6,C
6607,1,1.0,55,1.0,Artist,4.0,2,4.0,Cat_7,C
6608,0,0.0,39,1.0,Artist,0.0,1,1.0,Cat_1,A
6609,0,0.0,30,1.0,Healthcare,3.0,1,6.0,Cat_7,D
6610,1,1.0,37,0.0,Executive,0.0,3,2.0,Cat_1,A
6611,1,0.0,40,0.0,Marketing,0.0,1,1.0,Cat_6,A
6612,0,0.0,38,1.0,Artist,6.0,1,4.0,Cat_2,A
6613,0,1.0,52,0.0,Artist,1.0,1,2.0,Cat_6,A
6614,1,1.0,48,0.0,Engineer,1.0,2,5.0,Cat_3,B
6615,1,1.0,60,0.0,Engineer,1.0,2,5.0,Cat_4,B
6616,1,0.0,36,1.0,Engineer,9.0,1,1.0,Cat_4,A
6617,0,1.0,59,1.0,Doctor,0.0,2,2.0,Cat_4,C
6618,0,1.0,71,0.0,Entertainment,0.0,2,3.0,Cat_6,A
6619,0,1.0,78,0.0,,0.0,1,1.0,Cat_4,D
6620,0,1.0,37,1.0,Executive,1.0,2,2.0,Cat_6,B
6621,1,0.0,51,1.0,Artist,0.0,1,1.0,Cat_6,A
6622,0,0.0,22,0.0,Healthcare,1.0,1,3.0,Cat_6,D
6623,0,1.0,28,1.0,Artist,1.0,2,2.0,Cat_6,B
6624,1,0.0,22,0.0,Healthcare,1.0,1,8.0,Cat_4,D
6625,1,1.0,48,1.0,Homemaker,1.0,3,2.0,Cat_2,C
6626,1,0.0,23,0.0,Healthcare,1.0,1,4.0,Cat_6,D
6627,1,0.0,31,0.0,Engineer,1.0,1,8.0,Cat_4,A
6628,0,1.0,37,0.0,Artist,1.0,1,5.0,Cat_3,C
6629,0,1.0,50,1.0,Doctor,1.0,2,4.0,Cat_6,C
6630,0,1.0,42,1.0,Doctor,0.0,2,4.0,Cat_6,C
6631,1,0.0,50,1.0,Executive,1.0,1,1.0,Cat_6,A
6632,1,0.0,43,1.0,Artist,1.0,1,1.0,Cat_6,D
6633,0,0.0,20,0.0,Marketing,0.0,1,4.0,Cat_6,C
6634,1,0.0,28,1.0,Entertainment,0.0,1,4.0,Cat_2,B
6635,1,0.0,33,0.0,Healthcare,7.0,1,6.0,Cat_6,C
6636,1,0.0,49,1.0,Artist,0.0,1,1.0,Cat_2,B
6637,0,0.0,43,,Artist,6.0,1,5.0,Cat_2,B
6638,1,0.0,40,1.0,Healthcare,9.0,1,1.0,Cat_4,D
6639,1,0.0,21,0.0,Doctor,0.0,1,3.0,Cat_6,C
6640,1,1.0,36,0.0,Engineer,1.0,1,5.0,Cat_4,A
6641,0,1.0,49,0.0,Doctor,1.0,2,3.0,Cat_4,A
6642,1,1.0,36,1.0,Entertainment,0.0,1,2.0,Cat_3,A
6643,0,1.0,56,1.0,Artist,0.0,2,2.0,Cat_6,B
6644,1,0.0,41,,,2.0,1,1.0,Cat_3,A
6645,1,0.0,32,1.0,Marketing,8.0,1,1.0,Cat_6,D
6646,1,1.0,48,1.0,Artist,4.0,2,2.0,Cat_6,C
6647,1,1.0,66,0.0,Lawyer,0.0,3,2.0,Cat_4,D
6648,1,0.0,43,1.0,Homemaker,0.0,1,1.0,Cat_4,A
6649,0,1.0,69,0.0,Entertainment,3.0,1,8.0,Cat_6,A
6650,1,0.0,27,1.0,Healthcare,0.0,1,4.0,Cat_6,B
6651,1,1.0,67,1.0,Engineer,1.0,1,1.0,Cat_6,A
6652,1,1.0,32,0.0,Engineer,3.0,1,2.0,Cat_6,C
6653,1,,51,0.0,Artist,0.0,2,3.0,Cat_4,B
6654,0,1.0,43,0.0,Entertainment,0.0,2,3.0,Cat_6,B
6655,0,1.0,36,0.0,Engineer,0.0,2,2.0,Cat_6,B
6656,0,1.0,43,1.0,Executive,6.0,3,3.0,Cat_6,C
6657,0,1.0,36,1.0,Artist,9.0,2,5.0,Cat_4,D
6658,0,,23,0.0,Healthcare,3.0,1,4.0,Cat_4,D
6659,0,1.0,36,1.0,Artist,0.0,2,2.0,Cat_7,C
6660,1,0.0,23,0.0,Healthcare,4.0,1,3.0,Cat_6,D
6661,1,1.0,50,1.0,Artist,8.0,2,2.0,Cat_6,B
6662,0,0.0,22,0.0,Healthcare,1.0,1,4.0,Cat_4,D
6663,1,1.0,62,1.0,Artist,0.0,3,3.0,Cat_6,C
6664,1,1.0,35,1.0,Doctor,0.0,2,3.0,Cat_6,C
6665,1,1.0,52,1.0,Artist,0.0,2,2.0,Cat_6,C
6666,1,1.0,68,1.0,Lawyer,0.0,2,3.0,Cat_6,C
6667,0,0.0,46,1.0,Artist,1.0,1,2.0,Cat_6,C
6668,1,0.0,28,1.0,Healthcare,0.0,1,1.0,Cat_3,A
6669,0,0.0,49,1.0,Entertainment,0.0,1,1.0,Cat_2,B
6670,0,1.0,37,1.0,Artist,0.0,2,2.0,Cat_4,C
6671,0,1.0,53,1.0,Artist,9.0,2,2.0,Cat_6,B
6672,1,1.0,70,0.0,Engineer,7.0,1,1.0,Cat_3,B
