,Price,Levy,Manufacturer,Model,Prod. year,Category,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels
16019,7150,0,15,128,2005,2,2,1.5,0,4.0,3,2
16020,18817,0,5,7,2013,3,2,2.0,92479,4.0,2,2
16021,21950,0,6,6,2014,2,1,1.8,107000,4.0,3,2
16022,220,1053,7,10,2014,3,3,3.5,95987,6.0,1,1
16023,25889,380,5,14,2014,3,2,1.6,131000,4.0,1,2
16024,14069,687,5,14,2010,3,2,1.6,100403,4.0,1,2
16025,9252,961,18,278,2009,1,3,2.0,53986,4.0,1,2
16026,2100,0,15,227,2002,3,2,1.2,140000,2.0,1,2
16027,7997,1850,1,15,2008,1,1,3.5,244731,6.0,1,2
16028,6611,1282,18,278,2007,1,3,2.0,142654,4.0,1,2
16029,470,800,21,119,2011,1,2,2.3,184576,4.0,1,1
16030,314,1053,7,10,2014,3,3,3.5,149486,6.0,1,1
16031,5018,1399,1,1,2010,1,1,3.5,167222,6.0,1,1
16032,1568,1493,7,10,2016,3,3,3.5,77205,6.0,1,3
16033,18826,583,5,14,2011,3,2,1.6,87210,4.0,1,2
16034,9095,0,10,380,2000,3,2,2.8,333000,6.0,2,3
16035,3136,781,6,8,2012,3,1,2.5,159379,4.0,1,2
16036,3000,0,12,315,1995,3,2,1.4,0,4.0,4,2
16037,14113,0,3,156,2009,2,1,1.3,111000,4.0,2,2
16038,31349,777,5,24,2014,8,3,2.5,152469,4.0,1,2
16039,16935,353,1,110,2015,2,1,1.8,94949,4.0,1,2
16040,392,394,6,8,2014,7,1,2.5,374808,4.0,1,2
16041,27284,259,2,78,2014,3,5,1.4,121000,4.0,2,2
16042,16621,1172,7,10,2011,3,3,3.5,119379,6.0,1,1
16043,29793,0,10,1531,2007,7,2,3.0,210000,6.0,2,3
16044,18817,0,6,122,2012,3,6,1.8,127000,4.0,1,2
16045,941,1058,1,1,2012,1,1,3.5,232357,6.0,1,1
16046,21953,0,3,1529,2014,3,1,1.5,140000,4.0,1,2
16047,30,0,3,3,2010,2,2,1.3,10000,4.0,1,2
16048,9722,1675,4,11,2004,4,3,2.0,200000,4.0,4,2
16049,40926,1003,20,130,2016,1,3,1.6,46916,4.0,1,2
16050,627,449,12,25,2016,3,2,1.4,78829,4.0,1,2
16051,1333,1053,1,237,2014,3,2,3.5,179358,6.0,1,2
16052,13485,0,6,28,2012,3,1,1.5,147431,3.0,2,2
16053,37476,1017,6,13,2017,1,2,2.0,36099,4.0,1,2
16054,70678,1079,5,7,2018,3,2,2.0,34704,4.0,1,2
16055,392,994,3,30,2008,3,2,1.8,233728,4.0,1,2
16056,8781,431,4,40,2016,3,1,2.0,194974,4.0,1,2
16057,19416,583,5,14,2011,3,2,1.6,120581,4.0,1,2
16058,1882,3112,3,3,2001,2,2,1.3,0,6.0,1,2
16059,14113,986,6,8,2010,3,1,2.4,80000,4.0,2,2
16060,34811,690,1,1,2016,1,1,3.5,0,6.0,1,2
16061,18817,0,5,14,2012,3,2,1.8,81250,4.0,1,2
16062,31361,0,40,634,2016,1,2,1.4,24000,4.0,1,2
16063,54568,1363,1,61,2012,1,2,4.6,255406,8.0,1,1
16064,314,831,4,11,2011,4,3,2.4,164000,4.0,4,1
16065,40983,934,5,24,2015,6,3,2.5,112718,4.0,1,2
16066,470,1053,7,129,2014,3,2,3.5,189800,6.0,1,1
16067,17562,0,6,6,2010,2,1,1.8,71000,4.0,3,2
16068,8154,0,3,30,2004,3,4,1.7,135000,4.0,3,2
16069,4861,1058,7,10,2012,3,3,3.5,128202,6.0,1,3
16070,784,1301,10,21,2014,3,2,4.4,247877,8.0,1,1
16071,33243,765,5,5,2015,1,3,2.0,175126,4.0,1,2
16072,28225,0,18,178,2014,3,1,2.4,43000,6.0,1,2
16073,470,1292,13,34,2016,1,3,3.0,29501,6.0,1,1
16074,941,1935,6,131,2016,1,2,4.6,254805,8.0,1,1
16075,2274,862,6,8,2011,3,2,2.5,190698,4.0,1,2
16076,7213,746,6,6,2009,3,1,1.5,271256,4.0,1,2
16077,9095,0,6,121,2004,3,2,1.3,151000,4.0,1,2
16078,4861,1058,7,10,2012,3,3,3.5,128202,6.0,1,3
16079,3763,0,8,140,1994,5,2,1.4,21000,4.0,4,2
16080,20071,934,6,8,2015,3,2,2.5,86357,4.0,1,2
16081,20149,583,5,14,2011,3,2,1.6,136292,4.0,1,2
16082,11917,0,16,1534,2004,1,4,2.5,220000,4.0,1,1
16083,22549,629,5,14,2015,3,3,1.6,110000,4.0,1,2
16084,17249,900,5,1535,2015,3,2,2.4,84000,4.0,2,2
16085,9408,843,6,6,2008,2,1,1.5,200000,4.0,1,2
16086,20385,584,5,14,2014,3,2,1.8,179200,4.0,2,2
16087,12544,751,18,178,2013,3,1,2.4,110898,4.0,1,2
16088,20385,0,4,11,2007,4,3,2.4,0,2.0,4,2
16089,12544,765,5,7,2015,3,6,2.0,472279,4.0,1,2
16090,706,1194,6,26,2013,11,2,4.0,141008,6.0,1,3
16091,31361,934,21,453,2015,3,2,2.5,174000,4.0,2,2
16092,14113,586,6,6,2012,2,1,1.8,228751,4.0,1,2
16093,10976,0,10,733,2004,7,2,2.5,111111,6.0,4,3
16094,7000,0,7,1536,1999,3,4,3.2,6789,6.0,2,3
16095,20698,917,13,31,2013,1,3,3.0,194342,6.0,1,1
16096,46728,1811,1,61,2010,1,2,4.6,260771,8.0,1,1
16097,4704,0,8,140,1998,3,2,1.6,333333,4.0,4,2
16098,25716,474,2,78,2013,2,5,1.4,91000,4.0,3,2
16099,20438,642,20,70,2012,1,3,2.0,175346,4.0,1,2
16100,25716,0,18,278,2012,1,2,2.4,136000,4.0,2,1
16101,5488,0,7,262,2000,3,4,2.0,0,4.0,4,3
16102,30326,777,5,24,2014,6,3,2.5,245603,4.0,1,2
16103,2000,0,13,210,2000,2,2,2.8,1000,5.0,1,2
16104,470,751,2,45,2013,1,2,2.4,236267,4.0,1,2
16105,8781,0,26,385,2009,3,2,1.3,150000,4.0,1,2
16106,8938,1203,9,20,2011,1,1,3.6,112742,6.0,1,1
16107,5018,490,3,156,2011,2,1,1.3,195703,4.0,2,2
16108,9408,1236,3,419,2011,2,1,1.3,121000,4.0,1,2
16109,17249,0,21,119,2010,1,2,2.5,273600,4.0,2,2
16110,17249,0,6,76,2003,1,2,2.0,126400,4.0,1,1
16111,3293,125,15,37,2013,1,2,1.6,153888,4.0,1,1
16112,36899,1091,5,24,2016,8,3,2.5,90132,4.0,1,2
16113,7527,642,5,7,2012,3,6,2.0,453075,4.0,1,2
16114,30887,629,5,14,2015,3,3,1.6,51966,4.0,1,2
16115,9408,988,6,6,2007,2,1,1.5,194098,4.0,1,2
16116,7840,0,8,12,2000,2,4,1.8,268000,4.0,4,2
16117,188,1172,1,1,2011,1,1,3.5,101816,6.0,1,1
16118,470,781,6,8,2012,3,2,2.5,349603,4.0,1,2
16119,3000,0,5,628,2008,3,2,1.4,180000,4.0,1,2
16120,8781,961,2,45,2009,1,3,2.0,54258,4.0,1,2
16121,17876,0,3,49,2006,1,2,2.4,127000,4.0,1,1
16122,54568,1363,1,61,2012,1,2,4.6,255406,8.0,1,1
16123,125,1750,6,18,2008,3,1,3.3,287274,6.0,1,1
16124,29094,831,5,14,2017,3,2,1.6,84000,4.0,1,2
16125,17876,0,8,1537,2011,3,2,2.0,180000,4.0,2,2
16126,16621,585,12,25,2013,3,2,1.8,68000,4.0,2,2
16127,5018,1624,7,10,2009,3,3,3.5,109139,6.0,1,3
16128,11604,0,7,1538,2002,1,4,3.2,203000,6.0,2,1
16129,21805,707,5,24,2011,4,3,2.0,55622,4.0,1,2
16130,2666,1079,10,211,2018,3,2,2.0,25323,4.0,1,1
16131,21012,1185,4,1539,2009,1,1,2.5,214400,4.0,1,1
16132,941,1750,6,18,2008,3,1,3.3,226094,6.0,1,1
16133,23521,0,4,4,2013,1,2,1.6,192000,4.0,2,2
16134,11604,834,8,137,2009,8,3,1.7,187000,4.0,4,2
16135,549,1104,13,31,2015,1,2,3.0,71717,6.0,1,1
16136,14426,761,6,6,2010,3,1,1.8,228800,4.0,1,2
16137,11290,639,5,7,2014,3,6,2.0,520393,4.0,1,2
16138,1646,531,18,197,2012,2,2,1.6,172347,4.0,1,2
16139,392,690,1,1,2016,1,1,3.5,27038,6.0,1,1
16140,314,1172,7,10,2011,3,3,3.5,132630,6.0,1,3
16141,4704,1366,8,140,1997,6,2,1.6,443033,4.0,4,2
16142,17305,836,5,7,2010,3,2,2.0,158000,4.0,1,2
16143,26343,0,5,14,2016,3,2,2.0,92000,4.0,1,2
16144,50184,891,5,5,2016,1,3,2.0,122497,4.0,1,2
16145,18503,0,6,76,2006,1,2,2.4,135000,4.0,1,1
16146,26030,0,16,83,2016,3,2,2.5,135933,4.0,2,1
16147,549,1172,1,9,2011,1,2,3.5,181189,6.0,1,1
16148,16308,815,6,300,2011,8,2,1.8,171000,4.0,2,1
16149,51517,1003,5,7,2016,3,2,1.6,344193,4.0,1,2
16150,20488,862,5,24,2011,8,3,2.5,45566,4.0,1,2
16151,16599,836,5,7,2010,3,2,2.0,173000,4.0,1,2
16152,17111,934,6,8,2015,3,2,2.5,98000,6.0,2,3
16153,12544,843,6,6,2008,2,1,1.5,91000,4.0,3,2
16154,30950,639,2,45,2014,1,3,2.0,104536,4.0,1,2
16155,8154,586,5,14,2012,3,2,1.8,74000,4.0,1,2
16156,14113,0,4,220,2013,2,2,2.0,136000,4.0,1,2
16157,14113,308,6,6,2014,1,1,1.8,339710,4.0,1,2
16158,1333,1275,11,268,2019,3,2,2.4,29278,4.0,1,2
16159,627,831,6,48,2018,3,2,1.5,42224,4.0,1,2
16160,25440,380,5,106,2014,2,2,1.6,71589,4.0,1,2
16161,13172,0,6,28,2013,2,1,1.5,185000,4.0,3,2
16162,47120,1399,1,9,2010,1,2,3.5,114382,4.0,1,2
16163,392,781,6,8,2012,3,1,2.5,314373,4.0,1,2
16164,1725,585,1,110,2013,2,1,1.8,188194,4.0,1,2
16165,17500,0,18,178,2012,3,2,2.4,140000,6.0,2,2
16166,2117,1003,15,37,2016,1,2,1.6,181997,4.0,1,1
16167,20005,583,5,14,2011,3,2,1.6,129013,4.0,1,2
16168,25,0,6,6,2007,2,1,1.5,200000,4.0,1,2
16169,9722,364,18,64,2012,3,2,1.0,50878,4.0,1,2
16170,12701,1024,5,24,2010,1,3,2.5,56765,4.0,1,2
16171,11917,474,23,82,2013,7,2,1.4,93000,4.0,2,2
16172,16621,815,6,6,2011,3,1,1.8,171200,4.0,1,2
16173,8311,0,15,320,2005,3,2,1.5,16023,3.0,1,2
16174,25089,503,6,28,2012,2,2,1.5,51440,4.0,1,2
16175,2666,521,2,78,2011,2,1,1.4,288778,4.0,1,2
16176,38609,1091,5,24,2016,6,3,2.5,121000,4.0,1,2
16177,549,1694,7,878,2016,1,2,4.0,34960,8.0,1,1
16178,21012,749,5,7,2014,3,2,2.4,128000,4.0,2,2
16179,157,919,7,47,2012,1,3,3.0,221312,6.0,1,1
16180,1000,0,5,254,1997,3,2,1.3,4444,4.0,4,2
16181,29166,0,13,34,2010,1,2,3.2,150000,6.0,2,1
16182,627,815,6,122,2011,3,2,1.8,223646,4.0,1,2
16183,7527,0,10,189,2000,3,2,2.5,17000,6.0,4,3
16184,9408,1131,4,40,2013,3,1,2.0,0,4.0,1,2
16185,17719,765,5,256,2015,3,6,2.0,81125,4.0,1,2
16186,14113,0,7,211,2003,3,4,3.2,37000,12.0,2,3
16187,2500,0,45,1541,1993,3,4,2.3,111111,4.0,4,3
16188,16308,0,7,62,2002,4,3,2.2,50000,4.0,4,3
16189,10349,1267,6,28,2013,2,1,1.5,65000,4.0,1,2
16190,706,1624,7,10,2009,3,3,3.5,138384,6.0,1,1
16191,42337,1017,5,43,2017,1,3,2.0,49697,4.0,1,2
16192,4077,1714,7,153,2017,1,2,3.5,39814,6.0,1,3
16193,14586,502,6,28,2013,2,2,1.5,106500,4.0,1,2
16194,15053,765,5,7,2015,3,6,2.0,272769,4.0,1,2
16195,1803,574,3,156,2010,2,1,1.3,187312,4.0,1,2
16196,18817,609,6,8,2018,3,1,2.5,35058,4.0,1,2
16197,12231,0,3,3,2013,2,1,1.3,112000,4.0,3,2
16198,7840,1211,10,65,2010,3,2,3.0,157000,6.0,2,3
16199,706,394,6,8,2014,3,1,2.5,115312,4.0,1,2
16200,17249,815,5,1013,2011,3,2,1.8,95000,4.0,1,2
16201,29156,1131,5,5,2013,1,3,2.0,224077,4.0,1,2
16202,22266,1058,7,47,2012,1,3,3.5,193267,6.0,1,1
16203,9095,1131,21,223,2013,2,2,2.0,9000,4.0,2,2
16204,39066,595,3,3,2015,2,2,1.5,14000,4.0,1,2
16205,2901,1017,5,14,2017,3,2,2.0,82114,4.0,1,2
16206,11917,475,23,82,2012,3,2,1.4,101547,4.0,1,2
16207,20385,586,6,6,2012,2,1,1.8,88070,4.0,1,2
16208,3607,1058,7,10,2012,3,2,3.5,139254,6.0,1,3
16209,17562,777,6,8,2014,3,2,2.5,59000,4.0,2,2
16210,15681,0,12,101,2010,2,2,2.5,20000,4.0,1,2
16211,9095,843,6,6,2008,3,1,1.5,178000,4.0,1,2
16212,14113,764,2,51,2015,1,2,2.0,34329,4.0,1,2
16213,10036,639,5,7,2014,3,6,2.0,389854,4.0,1,2
16214,16308,0,6,27,2012,2,2,1.5,145600,4.0,1,2
16215,7840,0,30,1542,2005,11,3,2.5,200000,4.0,4,1
16216,4547,1017,5,14,2017,3,2,2.0,115974,4.0,1,2
16217,3607,1104,10,21,2015,1,3,3.0,201056,6.0,1,1
16218,3763,779,6,8,2013,3,1,2.5,124912,4.0,1,2
16219,16308,697,5,14,2015,3,2,1.8,86400,4.0,2,2
16220,13328,1399,1,1,2010,1,1,3.5,186005,6.0,1,1
16221,941,831,2,154,2011,3,2,2.4,283806,4.0,1,2
16222,15053,0,6,6,2007,3,1,1.5,296000,4.0,3,2
16223,1019,1055,1,1,2013,1,1,3.5,138038,6.0,1,2
16224,8154,0,19,160,2003,2,2,1.3,190000,4.0,3,2
16225,16778,585,5,14,2013,3,2,1.8,70000,4.0,2,2
16226,3763,565,2,222,2007,3,2,0.8,155691,3.0,1,2
16227,15681,0,7,1105,2004,1,6,3.7,238078,6.0,2,1
16228,15994,1275,18,178,2019,1,2,2.4,11213,4.0,1,2
16229,5959,0,10,380,1998,3,4,2.8,243987,6.0,1,3
16230,42667,1003,20,130,2016,1,2,1.6,67523,4.0,1,2
16231,2430,1053,6,8,2014,3,2,3.5,209181,6.0,1,2
16232,11447,490,6,44,2011,2,2,1.3,171000,4.0,3,1
16233,28852,0,5,43,2013,1,2,2.4,150000,4.0,2,1
16234,8781,0,10,238,2000,7,2,2.5,222222,6.0,4,3
16235,35309,1003,20,130,2016,1,2,1.6,102268,4.0,1,2
16236,20266,583,5,14,2011,3,2,1.6,125047,4.0,1,2
16237,19757,333,4,162,2014,2,5,2.0,1280,4.0,1,2
16238,11604,0,10,21,2002,1,4,4.4,222222,8.0,2,1
16239,14269,1324,6,18,2010,1,1,3.3,300366,6.0,1,1
16240,4861,810,5,14,2016,3,2,1.8,152278,4.0,1,2
16241,27463,1091,5,24,2016,6,3,2.5,203073,4.0,1,2
16242,470,1053,7,10,2014,3,3,3.5,146395,6.0,1,3
16243,11290,891,5,7,2016,3,6,2.0,331445,4.0,1,2
16244,38580,831,20,130,2017,1,3,1.6,97709,4.0,1,2
16245,34808,1249,5,24,2017,8,3,2.5,15602,4.0,1,2
16246,2587,474,2,78,2013,2,1,1.4,0,4.0,1,2
16247,23521,0,4,11,1996,4,3,2.5,123000,4.0,4,3
16248,10976,843,6,6,2008,3,1,1.5,145600,4.0,1,2
16249,14113,0,3,3,2013,3,1,1.5,160000,4.0,1,2
16250,14426,761,6,6,2010,3,1,1.8,145600,4.0,1,2
16251,19444,697,5,14,2015,3,2,1.8,37000,4.0,2,2
16252,7840,0,11,22,2000,1,2,4.0,200000,8.0,1,1
16253,15681,891,5,7,2016,3,6,2.0,258942,4.0,1,2
16254,8386,687,17,55,2010,3,2,1.6,142460,4.0,1,2
16255,17562,586,6,6,2012,2,1,1.8,150000,4.0,1,2
16256,6272,697,12,25,2015,3,3,1.8,63792,4.0,1,2
16257,11917,792,8,140,2008,2,2,1.4,163000,4.0,4,2
16258,470,765,10,520,2015,1,2,2.0,123923,4.0,1,1
16259,23521,0,10,65,2011,3,2,3.0,120000,6.0,2,3
16260,21639,0,2,386,2012,3,5,1.4,116000,4.0,1,2
16261,19601,629,5,14,2015,3,6,1.6,35607,4.0,1,2
16262,6272,1586,15,99,2010,1,2,4.0,203466,6.0,1,2
16263,240,584,8,12,2014,3,6,1.8,20000,6.0,4,3
16264,17249,0,18,178,2013,3,2,2.4,95000,4.0,2,2
16265,43062,891,5,5,2016,1,3,2.0,160931,4.0,1,2
16266,24148,753,5,43,2012,1,2,2.4,121300,4.0,1,1
16267,8624,1131,5,7,2013,3,6,2.0,91475,4.0,1,2
16268,43281,831,20,130,2017,1,3,1.6,61506,4.0,1,2
16269,29793,0,5,331,2011,1,2,2.4,110000,4.0,1,1
16270,5500,0,10,188,1997,3,2,2.0,263000,6.0,4,3
16271,470,761,6,6,2010,3,1,1.8,383578,4.0,1,2
16272,14113,380,5,254,2014,3,3,1.6,32064,4.0,1,2
16273,15685,0,3,3,2013,2,1,1.5,118507,4.0,1,2
16274,314,1172,7,10,2011,3,3,3.5,132630,6.0,1,3
16275,6429,1205,5,5,2015,1,2,3.3,104181,6.0,1,1
16276,314,531,15,37,2012,1,2,1.6,61018,4.0,1,1
16277,11604,831,5,7,2011,3,2,2.4,185600,4.0,1,2
16278,8467,0,19,67,2003,1,2,2.0,129000,4.0,1,2
16279,5018,1399,1,1,2010,1,1,3.5,167222,6.0,1,1
16280,188,1053,7,10,2014,3,3,3.5,153115,6.0,1,1
16281,6743,779,1,277,2013,3,1,2.5,186554,4.0,1,2
16282,21410,642,2,154,2012,3,2,2.0,133778,4.0,1,2
16283,10349,924,12,91,2017,3,2,1.8,67120,4.0,1,2
16284,18189,1172,7,10,2011,3,3,3.5,248525,6.0,1,1
16285,8467,0,16,54,2004,1,4,2.5,280000,4.0,1,1
16286,17249,0,7,47,2005,1,2,3.7,280000,6.0,2,1
16287,10976,0,7,235,2002,3,3,2.7,222222,6.0,1,3
16288,14050,836,5,5,2010,1,3,2.0,53114,4.0,1,2
16289,50560,1079,2,45,2018,1,3,2.0,37691,4.0,1,2
16290,30931,880,5,14,2018,3,2,1.6,35798,4.0,1,2
16291,13338,836,5,7,2010,3,2,2.0,99488,4.0,1,2
16292,10036,986,1,387,2010,3,1,2.4,102000,4.0,2,2
16293,12231,0,7,58,2004,3,2,3.2,123000,6.0,2,3
16294,28780,707,5,5,2011,1,3,2.0,129129,4.0,1,2
16295,4704,0,12,101,1997,7,2,1.8,0,4.0,4,2
16296,22260,751,2,154,2013,3,2,2.4,97907,4.0,1,2
16297,6899,1090,2,45,2008,1,3,2.0,77778,4.0,1,2
16298,34340,1292,18,358,2016,3,2,3.0,27812,6.0,1,2
16299,13172,1855,3,1089,2011,8,2,2.0,97000,4.0,2,2
16300,6899,1131,4,220,2013,2,2,2.0,144000,4.0,2,2
16301,15994,271,6,1544,2014,2,1,1.5,119718,4.0,1,2
16302,627,919,12,509,2012,1,3,3.0,158842,6.0,1,1
16303,14834,531,5,14,2012,3,2,1.6,131443,4.0,1,2
16304,22894,586,1,110,2012,2,1,1.8,89000,4.0,3,2
16305,19757,271,6,27,2014,2,1,1.5,73000,4.0,1,2
16306,10976,0,10,1545,2002,3,2,2.5,262400,6.0,2,1
16307,1098,394,6,8,2014,3,1,2.5,398069,4.0,1,2
16308,31047,919,10,21,2012,1,3,3.0,70994,6.0,1,1
16309,5175,0,16,473,2003,2,2,1.5,160000,4.0,1,2
16310,21639,586,1,110,2012,2,1,1.8,139000,4.0,1,2
16311,20610,642,5,43,2012,1,3,2.0,195401,4.0,1,2
16312,9408,0,6,6,2005,3,2,1.5,0,4.0,1,2
16313,49259,765,5,5,2015,1,3,2.0,121390,4.0,1,2
16314,28532,1003,5,14,2016,3,2,1.6,39770,4.0,1,2
16315,23521,1058,6,18,2012,1,2,3.5,140966,6.0,1,1
16316,18503,1003,5,14,2016,3,6,1.6,31151,4.0,1,2
16317,24148,0,5,1546,2014,3,6,2.0,52764,4.0,2,2
16318,13172,0,2,239,2012,3,2,3.6,180000,6.0,1,2
16319,47512,891,5,5,2016,1,3,2.0,144333,4.0,1,2
16320,9095,0,6,1547,2000,1,2,1.3,114000,4.0,1,3
16321,6899,0,15,320,2006,2,2,1.5,120000,4.0,3,2
16322,17249,382,4,40,2015,3,5,2.0,148000,4.0,1,2
16323,5645,0,12,315,1998,2,2,1.4,194000,4.0,4,2
16324,29479,1058,6,18,2012,1,1,3.5,205250,6.0,1,1
16325,3763,259,2,78,2014,2,1,1.4,138491,4.0,1,2
16326,6429,1055,4,66,2013,1,2,3.5,0,6.0,1,2
16327,57990,1079,5,7,2018,3,2,2.0,13715,4.0,1,2
16328,34497,0,1,17,2004,1,6,4.7,170000,8.0,1,1
16329,3136,781,6,8,2012,3,1,2.5,159379,4.0,1,2
16330,11604,1017,5,7,2017,3,6,2.0,324605,4.0,1,2
16331,12240,531,5,254,2012,3,3,1.6,98624,4.0,1,2
16332,10036,639,5,7,2014,3,6,2.0,746740,4.0,1,2
16333,14069,503,6,28,2012,2,2,1.5,113971,4.0,1,2
16334,5802,1053,4,66,2014,1,2,3.5,148454,6.0,1,2
16335,3763,0,7,865,1988,4,3,2.4,13758,4.0,4,3
16336,12544,0,7,152,2000,3,6,2.0,192125,4.0,2,3
16337,7809,891,5,7,2016,3,6,2.0,453750,4.0,1,2
16338,941,1053,7,10,2014,3,3,3.5,184467,6.0,1,3
16339,13764,418,15,227,2014,2,2,1.2,50000,4.0,1,2
16340,50178,881,6,76,2015,1,1,2.5,107200,4.0,1,1
16341,9408,0,6,44,2005,3,2,1.0,137000,4.0,1,2
16342,13172,0,6,8,2007,3,1,2.4,102000,6.0,2,2
16343,15681,1347,5,24,2008,8,3,2.5,71545,4.0,1,2
16344,1019,1537,6,18,2009,1,1,3.3,318358,6.0,1,1
16345,19444,0,1,15,2007,1,1,3.3,273600,6.0,2,2
16346,8781,0,7,35,1999,3,2,1.8,0,4.0,4,3
16347,6586,1685,7,139,1998,6,4,2.0,111111,4.0,4,3
16348,23994,629,2,51,2015,1,3,1.6,135039,4.0,1,2
16349,17562,521,2,78,2011,3,5,1.4,114000,4.0,1,2
16350,21953,765,5,14,2015,3,2,2.0,150000,4.0,2,2
16351,18817,1018,10,65,2011,3,2,3.0,78000,6.0,2,2
16352,18817,0,7,47,2005,1,2,3.5,256000,6.0,2,1
16353,16621,0,5,112,2012,2,2,1.6,105000,4.0,2,2
16354,2666,1018,7,47,2011,1,3,3.0,0,6.0,1,1
16355,9879,1018,7,10,2011,3,3,3.0,273186,6.0,1,3
16356,314,1017,7,33,2017,3,2,2.0,26802,4.0,1,3
16357,32929,0,7,47,2009,1,2,3.5,169600,8.0,1,1
16358,10976,986,49,757,2010,7,2,2.4,107000,4.0,1,2
16359,34497,0,15,966,2013,8,4,3.5,45000,6.0,1,2
16360,10349,0,13,210,2007,3,2,2.4,150000,6.0,4,1
16361,15053,781,2,50,2018,3,2,1.4,0,4.0,1,2
16362,392,1079,6,13,2018,1,2,2.0,22816,4.0,1,2
16363,1882,1053,7,10,2014,3,3,3.5,146395,6.0,1,3
16364,14906,765,5,7,2015,3,6,2.0,34569,4.0,1,2
16365,27654,707,5,43,2011,1,3,2.0,91033,4.0,1,2
16366,470,1750,6,18,2008,1,1,3.3,182024,6.0,1,1
16367,3607,125,15,37,2013,1,2,1.6,129128,4.0,1,1
16368,28852,0,6,18,2008,1,1,3.3,249600,6.0,3,1
16369,14426,0,10,125,2002,3,2,3.0,98000,6.0,2,3
16370,11917,0,12,1548,2008,8,3,2.5,150000,5.0,4,1
16371,17405,765,12,1549,2015,1,2,2.0,108187,4.0,1,1
16372,5488,0,10,211,1994,7,2,2.0,1000,6.0,4,3
16373,16308,707,20,70,2011,1,3,2.0,248871,4.0,1,2
16374,1411,1172,1,9,2011,1,2,3.5,124003,6.0,1,1
16375,15825,836,5,59,2010,7,2,2.0,81384,4.0,1,2
16376,19130,900,5,7,2015,3,2,2.4,142400,4.0,2,2
16377,2352,0,8,741,1995,3,4,2.0,234567,4.0,4,3
16378,16621,638,18,178,2014,3,2,2.0,38497,4.0,1,2
16379,5331,0,10,149,2004,3,2,1.9,128202,4.0,2,3
16380,14426,380,5,14,2014,3,2,1.6,92800,4.0,2,2
16381,11604,988,6,6,2007,2,1,1.5,167000,4.0,3,2
16382,9252,765,5,7,2015,3,6,2.0,581040,4.0,1,2
16383,39829,1811,1,61,2010,1,2,4.6,155821,8.0,1,1
16384,34572,765,5,43,2015,1,3,2.0,146948,4.0,1,2
16385,15053,0,7,211,2003,3,6,3.2,340000,6.0,1,3
16386,12544,843,6,6,2008,3,1,1.5,207005,4.0,1,2
16387,10976,0,7,143,2004,7,2,3.2,208000,6.0,1,3
16388,18305,781,5,24,2012,8,3,2.5,61272,4.0,1,2
16389,13570,0,2,1407,2010,1,2,1.7,71436,6.0,4,1
16390,2666,697,12,91,2015,3,2,1.8,36235,4.0,1,2
16391,24775,881,6,325,2015,3,1,2.5,141000,6.0,3,2
16392,16960,503,6,28,2012,2,2,1.5,81400,4.0,1,2
16393,5018,629,15,37,2015,1,2,1.6,111402,4.0,1,1
16394,3293,1058,5,5,2012,1,2,3.5,154782,6.0,1,1
16395,1019,333,4,40,2014,3,1,2.0,0,4.0,1,2
16396,10663,765,5,7,2015,3,6,2.0,274844,4.0,1,2
16397,11290,891,5,7,2016,3,6,2.0,253373,4.0,1,2
16398,11290,0,7,364,2007,3,2,1.7,110000,4.0,2,2
16399,549,1131,4,220,2013,3,2,2.0,280326,4.0,1,2
16400,16041,586,2,50,2012,3,2,1.8,83721,4.0,1,2
16401,8154,1095,34,490,2008,2,2,2.0,154000,4.0,1,2
16402,6272,0,3,216,2003,8,6,2.4,226000,4.0,2,2
16403,11604,639,5,7,2014,3,6,2.0,384418,4.0,1,2
16404,13642,1172,7,10,2011,3,3,3.5,64496,6.0,1,1
16405,1568,2018,6,131,2015,1,2,5.7,128000,8.0,1,1
16406,35,0,6,6,2010,3,1,1.5,10000,4.0,1,2
16407,2500,0,6,121,2003,2,2,1.5,130000,4.0,1,2
16408,31361,0,6,6,2015,2,1,1.8,26000,4.0,1,2
16409,12388,1399,7,10,2010,3,3,3.5,189530,6.0,1,1
16410,3058,915,13,105,2014,2,2,3.0,140507,6.0,1,1
16411,18817,585,6,6,2013,2,1,1.8,10700,4.0,1,2
16412,784,810,5,14,2016,3,2,1.8,43944,4.0,1,2
16413,941,862,12,25,2011,3,3,2.5,175389,5.0,1,2
16414,22894,1273,7,47,2015,1,3,3.5,79080,6.0,1,1
16415,251,557,6,8,2019,3,1,2.5,39552,4.0,1,2
16416,941,834,6,426,2013,1,2,2.7,177894,4.0,1,1
16417,9722,609,6,8,2018,3,1,2.5,127515,4.0,1,2
16418,24000,0,7,58,2003,3,6,3.2,19000,6.0,2,3
16419,52931,971,5,5,2016,1,3,2.2,119768,4.0,1,2
16420,2430,934,2,154,2015,3,2,2.5,142714,4.0,1,2
16421,34497,0,1,17,2005,1,2,4.7,243000,8.0,2,1
16422,470,815,1,110,2011,2,1,1.8,32974,4.0,1,2
16423,549,1053,7,10,2014,7,2,3.5,103427,6.0,1,3
16424,1568,382,4,40,2015,3,1,2.0,107166,4.0,1,2
16425,31047,919,10,21,2012,1,3,3.0,70994,6.0,1,1
16426,29793,1053,7,10,2014,3,3,3.5,219030,6.0,1,1
