School DBN,Date,Enrolled,Absent,Present,Released
02M042,20190404,574,17,557,0
02M042,20190405,574,21,553,0
02M042,20190408,575,19,556,0
02M042,20190409,575,23,552,0
02M042,20190410,575,23,552,0
02M042,20190411,575,22,553,0
02M042,20190412,575,21,554,0
02M042,20190415,575,24,551,0
02M042,20190416,575,21,554,0
02M042,20190417,575,20,555,0
02M042,20190418,575,21,554,0
02M042,20190429,575,17,558,0
02M042,20190430,575,12,563,0
02M042,20190501,575,11,564,0
02M042,20190502,575,19,556,0
02M042,20190503,575,13,562,0
02M042,20190506,575,22,553,0
02M042,20190507,575,13,562,0
02M042,20190508,575,12,563,0
02M042,20190509,575,8,567,0
02M042,20190510,575,11,564,0
02M042,20190513,575,10,565,0
02M042,20190514,575,12,563,0
02M042,20190515,575,9,566,0
02M042,20190516,575,8,567,0
02M042,20190517,574,11,563,0
02M042,20190520,574,22,552,0
02M042,20190521,574,24,550,0
02M042,20190522,574,15,559,0
02M042,20190523,574,18,556,0
02M042,20190524,574,23,551,0
02M042,20190528,574,20,554,0
02M042,20190529,574,14,560,0
02M042,20190530,574,7,567,0
02M042,20190531,574,9,565,0
02M042,20190603,574,13,561,0
02M042,20190605,574,9,565,0
02M042,20190607,574,17,557,0
02M042,20190610,574,20,554,0
02M042,20190612,574,14,560,0
02M042,20190613,574,16,558,0
02M042,20190614,574,10,564,0
02M042,20190617,574,11,563,0
02M042,20190618,574,14,560,0
02M042,20190619,574,16,558,0
02M042,20190620,574,20,554,0
02M042,20190621,574,19,555,0
02M042,20190624,574,22,552,0
02M042,20190625,574,30,544,0
02M042,20190626,574,26,548,0
02M047,20180905,205,26,179,0
02M047,20180906,203,22,181,0
02M047,20180907,203,22,181,0
02M047,20180912,201,16,185,0
02M047,20180913,199,18,181,0
02M047,20180914,200,17,183,0
02M047,20180917,200,13,187,0
02M047,20180918,200,18,182,0
02M047,20180920,200,11,189,0
02M047,20180921,200,14,185,1
02M047,20180924,199,16,183,0
02M047,20180925,199,15,184,0
02M047,20180926,199,20,179,0
02M047,20180927,200,9,191,0
02M047,20180928,200,24,176,0
02M047,20181001,198,12,186,0
02M047,20181002,198,7,191,0
02M047,20181003,198,12,186,0
02M047,20181004,198,13,185,0
02M047,20181005,199,14,185,0
02M047,20181009,199,16,183,0
02M047,20181010,199,11,188,0
02M047,20181011,199,13,186,0
02M047,20181012,199,12,187,0
02M047,20181015,198,10,188,0
02M047,20181016,198,14,184,0
02M047,20181017,198,18,180,0
02M047,20181018,198,13,185,0
02M047,20181019,198,17,181,0
02M047,20181022,198,20,178,0
02M047,20181023,196,7,189,0
02M047,20181024,196,10,186,0
02M047,20181025,196,19,177,0
02M047,20181026,196,15,181,0
02M047,20181029,196,16,179,1
02M047,20181030,196,13,183,0
02M047,20181031,196,36,160,0
02M047,20181101,196,12,184,0
02M047,20181102,196,21,175,0
02M047,20181105,196,10,186,0
02M047,20181107,196,14,182,0
02M047,20181108,196,17,179,0
02M047,20181109,196,14,182,0
02M047,20181113,196,18,178,0
02M047,20181114,196,20,176,0
02M047,20181115,196,19,177,0
02M047,20181116,196,41,155,0
02M047,20181119,196,12,184,0
02M047,20181120,196,12,184,0
02M047,20181121,196,35,161,0
02M047,20181126,197,21,176,0
02M047,20181127,197,16,181,0
02M047,20181128,197,9,188,0
02M047,20181129,197,13,184,0
02M047,20181130,197,45,152,0
02M047,20181203,196,13,183,0
02M047,20181204,196,11,185,0
02M047,20181205,195,11,184,0
02M047,20181206,195,15,180,0
02M047,20181207,195,24,171,0
02M047,20181210,195,16,179,0
02M047,20181211,195,15,180,0
02M047,20181212,195,13,182,0
02M047,20181213,195,22,173,0
02M047,20181214,195,32,163,0
02M047,20181217,195,23,172,0
02M047,20181218,196,13,183,0
02M047,20181219,196,19,177,0
02M047,20181220,196,27,169,0
02M047,20181221,196,48,148,0
02M047,20190102,196,39,157,0
02M047,20190103,196,19,177,0
02M047,20190104,196,29,167,0
02M047,20190107,196,16,180,0
02M047,20190108,196,19,177,0
02M047,20190109,196,19,177,0
02M047,20190110,196,17,179,0
02M047,20190111,196,24,172,0
02M047,20190114,196,22,174,0
02M047,20190115,196,20,175,1
02M047,20190116,196,17,179,0
02M047,20190117,196,12,184,0
02M047,20190118,196,20,176,0
02M047,20190129,192,14,178,0
02M047,20190130,192,17,175,0
02M047,20190131,192,88,104,0
02M047,20190201,191,21,170,0
02M047,20190204,191,14,177,0
02M047,20190206,192,13,179,0
02M047,20190207,192,16,176,0
02M047,20190208,192,21,170,1
02M047,20190211,191,14,176,1
02M047,20190212,191,37,153,1
02M047,20190213,191,15,176,0
02M047,20190214,191,16,174,1
02M047,20190215,191,22,168,1
02M047,20190225,191,17,174,0
02M047,20190226,191,13,178,0
02M047,20190227,191,19,172,0
02M047,20190228,191,20,170,1
02M047,20190301,191,17,173,1
02M047,20190305,191,10,181,0
02M047,20190306,191,17,174,0
02M047,20190307,191,14,176,1
02M047,20190308,191,33,157,1
02M047,20190311,191,21,170,0
02M047,20190312,191,16,175,0
02M047,20190313,191,12,179,0
02M047,20190314,191,19,171,1
02M047,20190315,191,17,173,1
02M047,20190318,191,18,173,0
02M047,20190319,191,18,173,0
02M047,20190320,191,12,179,0
02M047,20190321,191,16,174,1
02M047,20190322,191,16,174,1
02M047,20190325,191,17,174,0
02M047,20190326,191,12,178,1
02M047,20190327,191,45,146,0
02M047,20190328,191,17,174,0
02M047,20190329,191,15,175,1
02M047,20190401,191,6,185,0
02M047,20190402,191,10,181,0
02M047,20190403,191,22,169,0
02M047,20190404,191,17,173,1
02M047,20190405,191,14,176,1
02M047,20190408,191,21,170,0
02M047,20190409,191,13,178,0
02M047,20190410,191,22,168,1
02M047,20190411,191,12,178,1
02M047,20190412,190,19,171,0
02M047,20190415,190,22,167,1
02M047,20190416,190,19,171,0
02M047,20190417,190,10,180,0
02M047,20190418,190,18,171,1
02M047,20190429,190,22,168,0
02M047,20190430,190,21,169,0
02M047,20190501,190,6,183,1
02M047,20190502,190,12,177,1
02M047,20190503,190,17,172,1
02M047,20190506,190,16,174,0
02M047,20190507,190,24,166,0
02M047,20190508,190,9,181,0
02M047,20190509,190,17,172,1
02M047,20190510,190,15,174,1
02M047,20190513,190,16,173,1
02M047,20190514,190,14,175,1
02M047,20190515,190,20,169,1
02M047,20190516,190,15,174,1
02M047,20190517,190,17,172,1
02M047,20190520,190,19,171,0
02M047,20190521,190,16,174,0
02M047,20190522,190,11,179,0
02M047,20190523,190,19,170,1
02M047,20190524,190,22,167,1
02M047,20190528,190,15,175,0
02M047,20190529,190,17,173,0
02M047,20190530,190,31,158,1
02M047,20190531,190,24,165,1
02M047,20190605,190,39,151,0
02M047,20190607,190,40,149,1
02M047,20190610,190,27,163,0
02M047,20190611,190,36,154,0
02M047,20190612,190,16,174,0
02M047,20190613,190,21,168,1
02M047,20190614,190,14,175,1
02M047,20190617,190,64,125,1
02M047,20190626,191,51,139,1
02M051,20180905,487,55,432,0
02M051,20180906,482,48,434,0
02M051,20180907,483,53,430,0
02M051,20180912,482,41,441,0
02M051,20180913,485,38,447,0
02M051,20180914,487,54,433,0
02M051,20180917,484,50,434,0
02M051,20180918,486,46,440,0
02M051,20180920,484,33,451,0
02M051,20180921,482,33,449,0
02M051,20180924,481,52,429,0
02M051,20180925,481,61,420,0
02M051,20180926,478,28,450,0
02M051,20180927,475,35,440,0
02M051,20180928,474,47,427,0
02M051,20181001,478,38,440,0
02M051,20181002,479,24,455,0
02M051,20181003,482,31,451,0
02M051,20181004,482,30,452,0
02M051,20181005,482,32,450,0
02M051,20181009,481,33,448,0
02M051,20181010,480,36,444,0
02M051,20181011,481,34,447,0
02M051,20181012,482,42,439,1
02M051,20181015,478,31,446,1
02M051,20181016,476,41,435,0
02M051,20181017,478,28,449,1
02M051,20181018,478,33,444,1
02M051,20181019,478,42,436,0
02M051,20181022,476,36,440,0
02M051,20181023,477,30,446,1
02M051,20181024,478,31,447,0
02M051,20181025,479,28,451,0
02M051,20181026,479,37,442,0
02M051,20181029,478,46,432,0
02M051,20181030,481,35,446,0
02M051,20181031,481,40,441,0
02M051,20181101,481,43,438,0
02M051,20181102,480,35,445,0
02M051,20181105,480,32,448,0
02M051,20181107,480,30,450,0
02M051,20181108,479,39,440,0
02M051,20181109,480,43,437,0
02M051,20181113,481,36,445,0
02M051,20181114,481,27,454,0
02M051,20181115,480,124,356,0
02M051,20181116,480,81,399,0
02M051,20181119,479,35,444,0
02M051,20181120,479,43,436,0
02M051,20181121,479,71,408,0
02M051,20181126,478,41,437,0
02M051,20181127,478,20,458,0
02M051,20181128,479,29,450,0
02M051,20181129,480,33,447,0
02M051,20181130,479,34,445,0
02M051,20181203,477,32,444,1
02M051,20181204,478,32,446,0
02M051,20181205,478,31,447,0
02M051,20181206,478,33,445,0
02M051,20181207,478,35,442,1
02M051,20181210,478,48,430,0
02M051,20181211,477,28,449,0
02M051,20181212,477,32,445,0
02M051,20181213,477,46,431,0
02M051,20181214,476,35,441,0
02M051,20181217,476,29,447,0
02M051,20181218,475,40,435,0
02M051,20181219,475,46,429,0
02M051,20181220,475,33,442,0
02M051,20181221,475,71,403,1
02M051,20190102,475,76,399,0
02M051,20190103,475,43,432,0
02M051,20190104,475,42,433,0
02M051,20190107,478,34,444,0
02M051,20190108,479,38,441,0
02M051,20190109,481,25,456,0
02M051,20190110,480,33,447,0
02M051,20190111,480,35,444,1
02M051,20190114,480,29,451,0
02M051,20190115,479,30,449,0
02M051,20190116,479,39,440,0
02M051,20190117,477,42,434,1
02M051,20190118,477,52,424,1
02M051,20190122,476,59,417,0
02M051,20190123,476,25,451,0
02M051,20190124,476,32,443,1
02M051,20190125,477,37,439,1
02M051,20190128,479,36,443,0
02M051,20190129,479,26,453,0
02M051,20190130,479,39,439,1
02M051,20190131,479,123,283,73
02M051,20190201,479,42,437,0
02M051,20190204,478,45,432,1
02M051,20190206,480,37,443,0
02M051,20190207,480,35,445,0
02M051,20190208,482,37,445,0
02M051,20190211,484,51,433,0
02M051,20190212,484,62,422,0
02M051,20190213,484,57,427,0
02M051,20190214,484,52,431,1
02M051,20190215,484,83,401,0
02M051,20190225,483,40,443,0
02M051,20190226,483,30,452,1
02M051,20190227,482,38,443,1
02M051,20190228,482,27,455,0
02M051,20190301,482,34,448,0
02M051,20190305,483,30,453,0
02M051,20190306,483,31,451,1
02M051,20190307,482,30,452,0
02M051,20190308,482,39,443,0
02M051,20190311,482,42,439,1
02M051,20190312,482,33,449,0
02M051,20190313,483,23,460,0
02M051,20190314,482,118,364,0
02M051,20190315,481,35,446,0
02M051,20190318,483,35,448,0
02M051,20190319,484,36,448,0
02M051,20190320,484,36,448,0
02M051,20190321,484,55,429,0
02M051,20190322,483,49,433,1
02M051,20190325,482,38,443,1
02M051,20190326,482,29,452,1
02M051,20190327,480,34,445,1
02M051,20190328,479,29,448,2
02M051,20190329,479,37,440,2
02M051,20190401,479,44,433,2
02M051,20190402,480,14,465,1
02M051,20190403,480,23,456,1
02M051,20190404,480,32,447,1
02M051,20190405,480,24,455,1
02M051,20190408,480,37,442,1
02M051,20190409,480,31,448,1
02M051,20190410,480,25,454,1
02M051,20190411,480,29,451,0
02M051,20190412,480,25,454,1
02M051,20190415,480,34,446,0
02M051,20190416,480,19,460,1
02M051,20190417,477,23,453,1
02M051,20190418,478,32,444,2
02M051,20190429,478,43,435,0
